"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"O'ahu Island",1000,"interpolated",1,1,6.405,6.167,6.643,31
"O'ahu Island",1000,"interpolated",2,1,4.587,4.398,4.776,31
"Hawai'i Island",1000,"interpolated",0,1,12.908,12.856,12.961,32
"Hawai'i Island",1000,"interpolated",1,1,5.545,5.455,5.635,32
"Hawai'i Island",1000,"interpolated",2,1,3.952,3.888,4.016,32
"Kaua'i Island",1000,"interpolated",0,0.995,26.512,25.833,27.192,32
"Kaua'i Island",1000,"interpolated",1,0.995,6.07,5.934,6.206,32
"Kaua'i Island",1000,"interpolated",2,0.995,3.877,3.809,3.946,32
"Maui Nui",1000,"interpolated",0,0.999,15.819,15.727,15.911,32
"Maui Nui",1000,"interpolated",1,0.999,5.589,5.486,5.691,32
"Maui Nui",1000,"interpolated",2,0.999,4.154,4.081,4.226,32
"O'ahu Island",1000,"interpolated",0,0.998,13.421,12.934,13.907,32
"O'ahu Island",1000,"interpolated",1,0.998,2.643,2.574,2.711,32
"O'ahu Island",1000,"interpolated",2,0.998,1.744,1.712,1.777,32
"Hawai'i Island",1000,"interpolated",0,1,8,7.998,8.001,33
"Hawai'i Island",1000,"interpolated",1,1,4.706,4.62,4.792,33
"Hawai'i Island",1000,"interpolated",2,1,3.689,3.601,3.776,33
"Kaua'i Island",1000,"interpolated",0,0.997,20.237,19.651,20.823,33
"Kaua'i Island",1000,"interpolated",1,0.997,6.455,6.316,6.593,33
"Kaua'i Island",1000,"interpolated",2,0.997,4.665,4.574,4.756,33
"Maui Nui",1000,"interpolated",0,0.998,13.232,12.865,13.6,33
"Maui Nui",1000,"interpolated",1,0.998,4.184,4.123,4.245,33
"Maui Nui",1000,"interpolated",2,0.998,3.138,3.083,3.194,33
"O'ahu Island",1000,"interpolated",0,0.997,12.964,12.402,13.526,33
"O'ahu Island",1000,"interpolated",1,0.997,1.576,1.536,1.615,33
"O'ahu Island",1000,"interpolated",2,0.997,1.199,1.184,1.214,33
"Hawai'i Island",1000,"interpolated",0,1,8.999,8.995,9.003,34
"Hawai'i Island",1000,"interpolated",1,1,4.168,4.064,4.272,34
"Hawai'i Island",1000,"interpolated",2,1,3.142,3.067,3.217,34
"Kaua'i Island",1000,"interpolated",0,0.997,19.891,19.353,20.429,34
"Kaua'i Island",1000,"interpolated",1,0.997,4.804,4.678,4.929,34
"Kaua'i Island",1000,"interpolated",2,0.997,2.962,2.889,3.036,34
"Maui Nui",1000,"interpolated",0,1,6.686,6.441,6.931,34
"Maui Nui",1000,"interpolated",1,1,3.207,3.147,3.267,34
"Maui Nui",1000,"interpolated",2,1,2.482,2.433,2.532,34
"O'ahu Island",1000,"interpolated",0,0.998,15.273,14.859,15.687,34
"O'ahu Island",1000,"interpolated",1,0.998,3.272,3.17,3.373,34
"O'ahu Island",1000,"interpolated",2,0.998,2.315,2.263,2.367,34
"Hawai'i Island",1000,"interpolated",0,0.999,7.672,7.54,7.804,35
"Hawai'i Island",1000,"interpolated",1,0.999,3.078,3.038,3.118,35
"Hawai'i Island",1000,"interpolated",2,0.999,2.228,2.196,2.259,35
"Kaua'i Island",1000,"interpolated",0,0.996,18.815,18.208,19.422,35
"Kaua'i Island",1000,"interpolated",1,0.996,3.55,3.455,3.646,35
"Kaua'i Island",1000,"interpolated",2,0.996,2.322,2.262,2.382,35
"Maui Nui",1000,"interpolated",0,0.999,10.839,10.747,10.931,35
"Maui Nui",1000,"interpolated",1,0.999,4.208,4.136,4.281,35
"Maui Nui",1000,"interpolated",2,0.999,3.164,3.098,3.23,35
"O'ahu Island",1000,"interpolated",0,0.999,12.724,12.511,12.938,35
"O'ahu Island",1000,"interpolated",1,0.999,4.239,4.127,4.35,35
"O'ahu Island",1000,"interpolated",2,0.999,2.985,2.903,3.066,35
"Hawai'i Island",1000,"interpolated",0,1,12.986,12.968,13.004,36
"Hawai'i Island",1000,"interpolated",1,1,7.708,7.596,7.82,36
"Hawai'i Island",1000,"interpolated",2,1,5.855,5.733,5.977,36
"Kaua'i Island",1000,"interpolated",0,0.996,27.249,26.59,27.907,36
"Kaua'i Island",1000,"interpolated",1,0.996,7.125,6.947,7.302,36
"Kaua'i Island",1000,"interpolated",2,0.996,4.223,4.107,4.339,36
"Maui Nui",1000,"interpolated",0,0.998,17.757,17.318,18.196,36
"Maui Nui",1000,"interpolated",1,0.998,6.357,6.204,6.509,36
"Maui Nui",1000,"interpolated",2,0.998,4.276,4.18,4.372,36
"O'ahu Island",1000,"interpolated",0,0.998,14.177,13.792,14.562,36
"O'ahu Island",1000,"interpolated",1,0.998,3.859,3.788,3.929,36
"O'ahu Island",1000,"interpolated",2,0.998,2.553,2.5,2.605,36
"Hawai'i Island",1000,"interpolated",0,0.999,8.243,8.022,8.463,37
"Hawai'i Island",1000,"interpolated",1,0.999,1.768,1.738,1.799,37
"Hawai'i Island",1000,"interpolated",2,0.999,1.317,1.303,1.33,37
"Kaua'i Island",1000,"interpolated",0,0.999,19.683,19.332,20.035,37
"Kaua'i Island",1000,"interpolated",1,0.999,5.441,5.24,5.641,37
"Kaua'i Island",1000,"interpolated",2,0.999,3.002,2.869,3.135,37
"Maui Nui",1000,"interpolated",0,1,8.862,8.784,8.941,37
"Maui Nui",1000,"interpolated",1,1,4.167,4.115,4.218,37
"Maui Nui",1000,"interpolated",2,1,3.19,3.131,3.249,37
"O'ahu Island",1000,"interpolated",0,0.998,20.723,20.319,21.127,37
"O'ahu Island",1000,"interpolated",1,0.998,5.603,5.47,5.736,37
"O'ahu Island",1000,"interpolated",2,0.998,3.912,3.829,3.995,37
"Hawai'i Island",1000,"interpolated",0,1,13.977,13.915,14.039,38
"Hawai'i Island",1000,"interpolated",1,1,4.027,3.875,4.18,38
"Hawai'i Island",1000,"interpolated",2,1,2.748,2.672,2.824,38
"Kaua'i Island",1000,"interpolated",0,0.997,19.253,18.727,19.78,38
"Kaua'i Island",1000,"interpolated",1,0.997,4.872,4.742,5.003,38
"Kaua'i Island",1000,"interpolated",2,0.997,3.173,3.094,3.253,38
"Maui Nui",1000,"interpolated",0,0.997,15.054,14.485,15.624,38
"Maui Nui",1000,"interpolated",1,0.997,5.325,5.228,5.421,38
"Maui Nui",1000,"interpolated",2,0.997,3.821,3.743,3.899,38
"O'ahu Island",1000,"interpolated",0,1,15.992,15.891,16.093,38
"O'ahu Island",1000,"interpolated",1,1,6.499,6.195,6.802,38
"O'ahu Island",1000,"interpolated",2,1,4.018,3.8,4.235,38
"Hawai'i Island",1000,"interpolated",0,1,7.535,7.294,7.777,39
"Hawai'i Island",1000,"interpolated",1,1,2.558,2.507,2.61,39
"Hawai'i Island",1000,"interpolated",2,1,1.757,1.728,1.787,39
"Kaua'i Island",1000,"interpolated",0,1,7.944,7.882,8.006,39
"Kaua'i Island",1000,"interpolated",1,1,4.197,4.125,4.269,39
"Kaua'i Island",1000,"interpolated",2,1,3.324,3.268,3.38,39
"Maui Nui",1000,"interpolated",0,1,13.93,13.762,14.099,39
"Maui Nui",1000,"interpolated",1,1,5.957,5.773,6.141,39
"Maui Nui",1000,"interpolated",2,1,4.683,4.551,4.814,39
"O'ahu Island",1000,"interpolated",0,0.998,10.786,10.461,11.11,39
"O'ahu Island",1000,"interpolated",1,0.998,3.488,3.428,3.548,39
"O'ahu Island",1000,"interpolated",2,0.998,2.42,2.374,2.466,39
"Hawai'i Island",1000,"interpolated",0,1,7,6.998,7.002,40
"Hawai'i Island",1000,"interpolated",1,1,4.336,4.257,4.416,40
"Hawai'i Island",1000,"interpolated",2,1,3.398,3.305,3.492,40
"Kaua'i Island",1000,"interpolated",0,0.998,29.496,29.067,29.925,40
"Kaua'i Island",1000,"interpolated",1,0.998,8.185,7.796,8.573,40
"Kaua'i Island",1000,"interpolated",2,0.998,4.428,4.211,4.645,40
"Maui Nui",1000,"interpolated",0,0.999,10.794,10.69,10.898,40
"Maui Nui",1000,"interpolated",1,0.999,3.693,3.63,3.756,40
"Maui Nui",1000,"interpolated",2,0.999,2.571,2.523,2.62,40
"O'ahu Island",1000,"interpolated",0,0.998,11.934,11.499,12.368,40
"O'ahu Island",1000,"interpolated",1,0.998,2.754,2.703,2.805,40
"O'ahu Island",1000,"interpolated",2,0.998,1.956,1.924,1.988,40
"Hawai'i Island",1000,"interpolated",0,0.999,8.8,8.49,9.111,41
"Hawai'i Island",1000,"interpolated",1,0.999,2.478,2.445,2.51,41
"Hawai'i Island",1000,"interpolated",2,0.999,2.149,2.131,2.167,41
"Kaua'i Island",1000,"interpolated",0,0.997,16.09,15.406,16.775,41
"Kaua'i Island",1000,"interpolated",1,0.997,3.296,3.21,3.383,41
"Kaua'i Island",1000,"interpolated",2,0.997,2.397,2.342,2.451,41
"Maui Nui",1000,"interpolated",0,1,7.927,7.865,7.988,41
"Maui Nui",1000,"interpolated",1,1,2.91,2.859,2.96,41
"Maui Nui",1000,"interpolated",2,1,2.104,2.059,2.148,41
"O'ahu Island",1000,"interpolated",0,0.998,19.505,18.998,20.012,41
"O'ahu Island",1000,"interpolated",1,0.998,5.873,5.736,6.009,41
"O'ahu Island",1000,"interpolated",2,0.998,4.237,4.136,4.338,41
"Hawai'i Island",1000,"interpolated",0,1,11.86,11.762,11.958,42
"Hawai'i Island",1000,"interpolated",1,1,4.584,4.507,4.661,42
"Hawai'i Island",1000,"interpolated",2,1,3.529,3.468,3.59,42
"Kaua'i Island",1000,"interpolated",0,0.997,22.183,21.546,22.821,42
"Kaua'i Island",1000,"interpolated",1,0.997,5.59,5.417,5.762,42
"Kaua'i Island",1000,"interpolated",2,0.997,3.385,3.28,3.491,42
"Maui Nui",1000,"interpolated",0,1,7.994,7.983,8.005,42
"Maui Nui",1000,"interpolated",1,1,3.977,3.9,4.054,42
"Maui Nui",1000,"interpolated",2,1,2.769,2.688,2.849,42
"O'ahu Island",1000,"interpolated",0,0.999,13.268,12.923,13.614,42
"O'ahu Island",1000,"interpolated",1,0.999,4.128,4.036,4.219,42
"O'ahu Island",1000,"interpolated",2,0.999,3.256,3.198,3.314,42
"Hawai'i Island",1000,"interpolated",0,1,8.847,8.762,8.932,43
"Hawai'i Island",1000,"interpolated",1,1,3.376,3.326,3.426,43
"Hawai'i Island",1000,"interpolated",2,1,2.425,2.39,2.459,43
"Kaua'i Island",1000,"interpolated",0,0.997,29.258,28.708,29.809,43
"Kaua'i Island",1000,"interpolated",1,0.997,6.645,6.414,6.876,43
"Kaua'i Island",1000,"interpolated",2,0.997,3.667,3.542,3.791,43
"Maui Nui",1000,"interpolated",0,0.999,13.226,12.984,13.469,43
"Maui Nui",1000,"interpolated",1,0.999,4.706,4.627,4.784,43
"Maui Nui",1000,"interpolated",2,0.999,3.188,3.131,3.245,43
"O'ahu Island",1000,"interpolated",0,0.999,12.249,11.999,12.5,43
"O'ahu Island",1000,"interpolated",1,0.999,3.793,3.725,3.861,43
"O'ahu Island",1000,"interpolated",2,0.999,2.574,2.522,2.626,43
"Hawai'i Island",1000,"interpolated",0,1,7.576,7.356,7.796,44
"Hawai'i Island",1000,"interpolated",1,1,2.347,2.311,2.383,44
"Hawai'i Island",1000,"interpolated",2,1,2.008,1.985,2.031,44
"Kaua'i Island",1000,"interpolated",0,0.996,18.481,17.763,19.198,44
"Kaua'i Island",1000,"interpolated",1,0.996,5.1,4.982,5.217,44
"Kaua'i Island",1000,"interpolated",2,0.996,3.588,3.505,3.671,44
"Maui Nui",1000,"interpolated",0,0.999,7.778,7.664,7.892,44
"Maui Nui",1000,"interpolated",1,0.999,2.757,2.714,2.801,44
"Maui Nui",1000,"interpolated",2,0.999,2.046,2.011,2.081,44
"O'ahu Island",1000,"interpolated",0,0.999,8.89,8.622,9.157,44
"O'ahu Island",1000,"interpolated",1,0.999,4.099,4.047,4.152,44
"O'ahu Island",1000,"interpolated",2,0.999,3.169,3.118,3.22,44
"Hawai'i Island",1000,"interpolated",0,1,7.974,7.94,8.009,45
"Hawai'i Island",1000,"interpolated",1,1,3.514,3.444,3.585,45
"Hawai'i Island",1000,"interpolated",2,1,2.369,2.314,2.424,45
"Kaua'i Island",1000,"interpolated",0,0.997,17.311,16.721,17.902,45
"Kaua'i Island",1000,"interpolated",1,0.997,5.073,4.962,5.184,45
"Kaua'i Island",1000,"interpolated",2,0.997,3.534,3.457,3.611,45
"Maui Nui",1000,"interpolated",0,0.998,14.772,14.462,15.082,45
"Maui Nui",1000,"interpolated",1,0.998,4.767,4.694,4.84,45
"Maui Nui",1000,"interpolated",2,0.998,3.621,3.57,3.672,45
"O'ahu Island",1000,"interpolated",0,0.998,11.339,10.799,11.879,45
"O'ahu Island",1000,"interpolated",1,0.998,2.053,2.001,2.105,45
"O'ahu Island",1000,"interpolated",2,0.998,1.512,1.486,1.538,45
"Hawai'i Island",1000,"interpolated",0,1,5.984,5.96,6.009,46
"Hawai'i Island",1000,"interpolated",1,1,3.053,3.005,3.101,46
"Hawai'i Island",1000,"interpolated",2,1,2.545,2.514,2.576,46
"Kaua'i Island",1000,"interpolated",0,0.997,19.011,18.439,19.584,46
"Kaua'i Island",1000,"interpolated",1,0.997,5.287,5.184,5.39,46
"Kaua'i Island",1000,"interpolated",2,0.997,3.792,3.725,3.859,46
"Maui Nui",1000,"interpolated",0,0.999,8.306,8.066,8.546,46
"Maui Nui",1000,"interpolated",1,0.999,3.324,3.279,3.37,46
"Maui Nui",1000,"interpolated",2,0.999,2.673,2.636,2.71,46
"O'ahu Island",1000,"interpolated",0,0.999,8.733,8.564,8.903,46
"O'ahu Island",1000,"interpolated",1,0.999,4.67,4.616,4.723,46
"O'ahu Island",1000,"interpolated",2,0.999,4.141,4.093,4.189,46
"Hawai'i Island",1000,"interpolated",0,0.999,8.765,8.534,8.997,47
"Hawai'i Island",1000,"interpolated",1,0.999,3.564,3.48,3.648,47
"Hawai'i Island",1000,"interpolated",2,0.999,2.6,2.528,2.672,47
"Kaua'i Island",1000,"interpolated",0,0.995,22.473,21.693,23.254,47
"Kaua'i Island",1000,"interpolated",1,0.995,5.626,5.498,5.754,47
"Kaua'i Island",1000,"interpolated",2,0.995,3.726,3.649,3.803,47
"Maui Nui",1000,"interpolated",0,0.997,15.568,15.051,16.085,47
"Maui Nui",1000,"interpolated",1,0.997,3.73,3.645,3.814,47
"Maui Nui",1000,"interpolated",2,0.997,2.206,2.159,2.254,47
"O'ahu Island",1000,"interpolated",0,0.998,13.385,12.935,13.836,47
"O'ahu Island",1000,"interpolated",1,0.998,1.541,1.504,1.579,47
"O'ahu Island",1000,"interpolated",2,0.998,1.171,1.158,1.184,47
"Hawai'i Island",1000,"interpolated",0,1,7,6.999,7.001,48
"Hawai'i Island",1000,"interpolated",1,1,2.827,2.771,2.884,48
"Hawai'i Island",1000,"interpolated",2,1,1.986,1.941,2.032,48
"Kaua'i Island",1000,"interpolated",0,0.996,23.15,22.437,23.863,48
"Kaua'i Island",1000,"interpolated",1,0.996,5.452,5.293,5.612,48
"Kaua'i Island",1000,"interpolated",2,0.996,3.45,3.35,3.55,48
"Maui Nui",1000,"interpolated",0,0.999,9.189,8.913,9.465,48
"Maui Nui",1000,"interpolated",1,0.999,3.63,3.576,3.684,48
"Maui Nui",1000,"interpolated",2,0.999,2.95,2.9,3,48
"O'ahu Island",1000,"interpolated",0,0.996,16.812,16.27,17.355,48
"O'ahu Island",1000,"interpolated",1,0.996,3.267,3.205,3.328,48
"O'ahu Island",1000,"interpolated",2,0.996,2.142,2.105,2.179,48
"Hawai'i Island",1000,"interpolated",0,0.999,10.642,10.226,11.058,49
"Hawai'i Island",1000,"interpolated",1,0.999,2.095,2.053,2.138,49
"Hawai'i Island",1000,"interpolated",2,0.999,1.42,1.4,1.44,49
"Kaua'i Island",1000,"interpolated",0,0.997,36.753,36.2,37.307,49
"Kaua'i Island",1000,"interpolated",1,0.997,11.409,10.978,11.841,49
"Kaua'i Island",1000,"interpolated",2,0.997,6.097,5.84,6.354,49
"Maui Nui",1000,"interpolated",0,1,9.956,9.919,9.993,49
"Maui Nui",1000,"interpolated",1,1,2.874,2.805,2.943,49
"Maui Nui",1000,"interpolated",2,1,1.837,1.795,1.878,49
"O'ahu Island",1000,"interpolated",0,0.998,15.969,15.478,16.46,49
"O'ahu Island",1000,"interpolated",1,0.998,3.618,3.502,3.734,49
"O'ahu Island",1000,"interpolated",2,0.998,2.578,2.515,2.64,49
"Hawai'i Island",1000,"interpolated",0,0.999,8.77,8.626,8.913,50
"Hawai'i Island",1000,"interpolated",1,0.999,3.337,3.279,3.395,50
"Hawai'i Island",1000,"interpolated",2,0.999,2.703,2.665,2.741,50
"Kaua'i Island",1000,"interpolated",0,0.995,29.931,29.252,30.61,50
"Kaua'i Island",1000,"interpolated",1,0.995,6.421,6.255,6.586,50
"Kaua'i Island",1000,"interpolated",2,0.995,4.011,3.921,4.101,50
"Maui Nui",1000,"interpolated",0,0.998,20.461,20.01,20.913,50
"Maui Nui",1000,"interpolated",1,0.998,4.898,4.77,5.027,50
"Maui Nui",1000,"interpolated",2,0.998,2.645,2.577,2.713,50
"O'ahu Island",1000,"interpolated",0,0.998,15.157,14.678,15.637,50
"O'ahu Island",1000,"interpolated",1,0.998,3.537,3.438,3.635,50
"O'ahu Island",1000,"interpolated",2,0.998,2.53,2.467,2.593,50
"Hawai'i Island",1000,"interpolated",0,1,7.999,7.995,8.003,51
"Hawai'i Island",1000,"interpolated",1,1,2.234,2.173,2.295,51
"Hawai'i Island",1000,"interpolated",2,1,1.566,1.534,1.597,51
"Kaua'i Island",1000,"interpolated",0,0.999,11.295,10.966,11.625,51
"Kaua'i Island",1000,"interpolated",1,0.999,3.243,3.168,3.318,51
"Kaua'i Island",1000,"interpolated",2,0.999,2.31,2.261,2.359,51
"Maui Nui",1000,"interpolated",0,1,7.915,7.845,7.985,51
"Maui Nui",1000,"interpolated",1,1,3.995,3.935,4.055,51
"Maui Nui",1000,"interpolated",2,1,2.808,2.755,2.861,51
"O'ahu Island",1000,"interpolated",0,0.999,10.505,10.165,10.845,51
"O'ahu Island",1000,"interpolated",1,0.999,3.563,3.482,3.644,51
"O'ahu Island",1000,"interpolated",2,0.999,2.672,2.603,2.741,51
"Hawai'i Island",1000,"interpolated",0,1,12.973,12.938,13.009,52
"Hawai'i Island",1000,"interpolated",1,1,4.95,4.838,5.061,52
"Hawai'i Island",1000,"interpolated",2,1,3.402,3.331,3.474,52
"Kaua'i Island",1000,"interpolated",0,0.996,18.998,18.294,19.701,52
"Kaua'i Island",1000,"interpolated",1,0.996,4.976,4.854,5.098,52
"Kaua'i Island",1000,"interpolated",2,0.996,3.393,3.293,3.493,52
"Maui Nui",1000,"interpolated",0,0.999,15.299,15.059,15.538,52
"Maui Nui",1000,"interpolated",1,0.999,3.645,3.559,3.732,52
"Maui Nui",1000,"interpolated",2,0.999,2.174,2.128,2.219,52
"O'ahu Island",1000,"interpolated",0,0.998,13.941,13.474,14.408,52
"O'ahu Island",1000,"interpolated",1,0.998,4.58,4.484,4.676,52
"O'ahu Island",1000,"interpolated",2,0.998,3.619,3.553,3.686,52
"Hawai'i Island",1000,"interpolated",0,1,6,5.999,6,53
"Hawai'i Island",1000,"interpolated",1,1,2.111,2.086,2.135,53
"Hawai'i Island",1000,"interpolated",2,1,1.513,1.499,1.527,53
"Kaua'i Island",1000,"interpolated",0,1,7.944,7.882,8.005,53
"Kaua'i Island",1000,"interpolated",1,1,4.197,4.126,4.268,53
"Kaua'i Island",1000,"interpolated",2,1,3.324,3.269,3.379,53
"Maui Nui",1000,"interpolated",0,1,9.986,9.966,10.006,53
"Maui Nui",1000,"interpolated",1,1,5.233,5.145,5.321,53
"Maui Nui",1000,"interpolated",2,1,4.073,3.976,4.169,53
"O'ahu Island",1000,"interpolated",0,0.999,16.867,16.646,17.087,53
"O'ahu Island",1000,"interpolated",1,0.999,3.934,3.759,4.108,53
"O'ahu Island",1000,"interpolated",2,0.999,2.4,2.304,2.497,53
"Hawai'i Island",1000,"interpolated",0,1,5,5,5,54
"Hawai'i Island",1000,"interpolated",1,1,3.081,3.023,3.139,54
"Hawai'i Island",1000,"interpolated",2,1,2.278,2.218,2.337,54
"Kaua'i Island",1000,"interpolated",0,0.996,18.815,18.211,19.419,54
"Kaua'i Island",1000,"interpolated",1,0.996,3.55,3.44,3.661,54
"Kaua'i Island",1000,"interpolated",2,0.996,2.322,2.263,2.381,54
"Maui Nui",1000,"interpolated",0,1,11.871,11.792,11.949,54
"Maui Nui",1000,"interpolated",1,1,4.185,4.099,4.271,54
"Maui Nui",1000,"interpolated",2,1,2.878,2.814,2.943,54
"O'ahu Island",1000,"interpolated",0,0.999,8.132,7.78,8.484,54
"O'ahu Island",1000,"interpolated",1,0.999,2.027,1.982,2.071,54
"O'ahu Island",1000,"interpolated",2,0.999,1.534,1.509,1.56,54
"Hawai'i Island",1000,"interpolated",0,1,7.954,7.844,8.063,55
"Hawai'i Island",1000,"interpolated",1,1,3.153,3.036,3.27,55
"Hawai'i Island",1000,"interpolated",2,1,2.095,2.022,2.167,55
"Kaua'i Island",1000,"interpolated",0,0.996,23.678,22.991,24.365,55
"Kaua'i Island",1000,"interpolated",1,0.996,5.479,5.304,5.655,55
"Kaua'i Island",1000,"interpolated",2,0.996,3.093,2.989,3.197,55
"Maui Nui",1000,"interpolated",0,0.998,12.217,11.779,12.655,55
"Maui Nui",1000,"interpolated",1,0.998,4.641,4.576,4.706,55
"Maui Nui",1000,"interpolated",2,0.998,3.651,3.599,3.703,55
"O'ahu Island",1000,"interpolated",0,0.997,17.917,17.334,18.5,55
"O'ahu Island",1000,"interpolated",1,0.997,1.996,1.94,2.053,55
"O'ahu Island",1000,"interpolated",2,0.997,1.329,1.308,1.35,55
"Hawai'i Island",1000,"interpolated",0,0.999,10.398,10.047,10.748,56
"Hawai'i Island",1000,"interpolated",1,0.999,2.657,2.611,2.703,56
"Hawai'i Island",1000,"interpolated",2,0.999,1.897,1.869,1.925,56
"Kaua'i Island",1000,"interpolated",0,0.999,12.592,12.242,12.942,56
"Kaua'i Island",1000,"interpolated",1,0.999,4.209,4.11,4.308,56
"Kaua'i Island",1000,"interpolated",2,0.999,2.99,2.912,3.068,56
"Maui Nui",1000,"interpolated",0,1,11.528,11.323,11.732,56
"Maui Nui",1000,"interpolated",1,1,6.064,5.964,6.164,56
"Maui Nui",1000,"interpolated",2,1,4.071,3.968,4.174,56
"O'ahu Island",1000,"interpolated",0,0.997,18.883,18.35,19.416,56
"O'ahu Island",1000,"interpolated",1,0.997,6.768,6.633,6.903,56
"O'ahu Island",1000,"interpolated",2,0.997,5.199,5.101,5.297,56
"Hawai'i Island",1000,"interpolated",0,1,10.908,10.793,11.022,57
"Hawai'i Island",1000,"interpolated",1,1,5.329,5.215,5.444,57
"Hawai'i Island",1000,"interpolated",2,1,3.938,3.841,4.035,57
"Kaua'i Island",1000,"interpolated",0,0.997,18.198,17.76,18.637,57
"Kaua'i Island",1000,"interpolated",1,0.997,6.032,5.913,6.151,57
"Kaua'i Island",1000,"interpolated",2,0.997,4.598,4.533,4.662,57
"Maui Nui",1000,"interpolated",0,0.998,17.444,17.032,17.856,57
"Maui Nui",1000,"interpolated",1,0.998,6.112,5.979,6.244,57
"Maui Nui",1000,"interpolated",2,0.998,3.942,3.845,4.04,57
"O'ahu Island",1000,"interpolated",0,0.996,15.372,14.827,15.917,57
"O'ahu Island",1000,"interpolated",1,0.996,2.343,2.287,2.398,57
"O'ahu Island",1000,"interpolated",2,0.996,1.611,1.581,1.641,57
"Hawai'i Island",1000,"interpolated",0,1,7,7,7,58
"Hawai'i Island",1000,"interpolated",1,1,5.499,5.432,5.566,58
"Hawai'i Island",1000,"interpolated",2,1,4.626,4.537,4.714,58
"Kaua'i Island",1000,"interpolated",0,0.996,21.772,21.017,22.526,58
"Kaua'i Island",1000,"interpolated",1,0.996,4.496,4.36,4.632,58
"Kaua'i Island",1000,"interpolated",2,0.996,3.069,2.995,3.142,58
"Maui Nui",1000,"interpolated",0,0.999,11.648,11.258,12.038,58
"Maui Nui",1000,"interpolated",1,0.999,3.141,3.071,3.211,58
"Maui Nui",1000,"interpolated",2,0.999,2.024,1.978,2.07,58
"O'ahu Island",1000,"interpolated",0,0.999,9.602,9.391,9.813,58
"O'ahu Island",1000,"interpolated",1,0.999,4.766,4.706,4.827,58
"O'ahu Island",1000,"interpolated",2,0.999,4.197,4.143,4.25,58
"Hawai'i Island",1000,"interpolated",0,1,6.998,6.993,7.002,59
"Hawai'i Island",1000,"interpolated",1,1,3.606,3.548,3.664,59
"Hawai'i Island",1000,"interpolated",2,1,3.005,2.955,3.056,59
"Kaua'i Island",1000,"interpolated",0,0.999,27.618,27.237,27.999,59
"Kaua'i Island",1000,"interpolated",1,0.999,10.466,9.998,10.934,59
"Kaua'i Island",1000,"interpolated",2,0.999,6.182,5.903,6.461,59
"Maui Nui",1000,"interpolated",0,0.999,14.68,14.558,14.801,59
"Maui Nui",1000,"interpolated",1,0.999,3.113,3.053,3.173,59
"Maui Nui",1000,"interpolated",2,0.999,1.984,1.947,2.021,59
"O'ahu Island",1000,"interpolated",0,0.999,10.769,10.554,10.984,59
"O'ahu Island",1000,"interpolated",1,0.999,3.322,3.232,3.412,59
"O'ahu Island",1000,"interpolated",2,0.999,2.416,2.354,2.478,59
"Hawai'i Island",1000,"interpolated",0,1,7.956,7.913,7.998,60
"Hawai'i Island",1000,"interpolated",1,1,2.501,2.451,2.551,60
"Hawai'i Island",1000,"interpolated",2,1,1.807,1.771,1.844,60
"Kaua'i Island",1000,"interpolated",0,1,8.875,8.77,8.979,60
"Kaua'i Island",1000,"interpolated",1,1,3.809,3.752,3.866,60
"Kaua'i Island",1000,"interpolated",2,1,3.091,3.04,3.141,60
"Maui Nui",1000,"interpolated",0,0.999,19.447,19.102,19.793,60
"Maui Nui",1000,"interpolated",1,0.999,7.393,7.222,7.564,60
"Maui Nui",1000,"interpolated",2,0.999,4.975,4.829,5.122,60
"O'ahu Island",1000,"interpolated",0,0.998,17.056,16.597,17.516,60
"O'ahu Island",1000,"interpolated",1,0.998,3.388,3.271,3.505,60
"O'ahu Island",1000,"interpolated",2,0.998,2.334,2.277,2.392,60
"Hawai'i Island",1000,"interpolated",0,0.999,12.365,12.134,12.597,61
"Hawai'i Island",1000,"interpolated",1,0.999,5.57,5.481,5.658,61
"Hawai'i Island",1000,"interpolated",2,0.999,3.785,3.71,3.86,61
"Kaua'i Island",1000,"interpolated",0,0.999,23.831,23.569,24.093,61
"Kaua'i Island",1000,"interpolated",1,0.999,8.762,8.408,9.116,61
"Kaua'i Island",1000,"interpolated",2,0.999,5.054,4.814,5.294,61
"Maui Nui",1000,"interpolated",0,1,8.858,8.751,8.964,61
"Maui Nui",1000,"interpolated",1,1,3.12,3.065,3.176,61
"Maui Nui",1000,"interpolated",2,1,2.194,2.153,2.235,61
"O'ahu Island",1000,"interpolated",0,0.998,14.499,14.165,14.832,61
"O'ahu Island",1000,"interpolated",1,0.998,3.133,3.067,3.198,61
"O'ahu Island",1000,"interpolated",2,0.998,2.11,2.071,2.149,61
"Hawai'i Island",1000,"interpolated",0,0.999,7.627,7.305,7.949,62
"Hawai'i Island",1000,"interpolated",1,0.999,1.401,1.359,1.444,62
"Hawai'i Island",1000,"interpolated",2,0.999,1.139,1.124,1.154,62
"Kaua'i Island",1000,"interpolated",0,0.996,29.937,29.229,30.646,62
"Kaua'i Island",1000,"interpolated",1,0.996,6.174,5.981,6.366,62
"Kaua'i Island",1000,"interpolated",2,0.996,3.588,3.49,3.687,62
"Maui Nui",1000,"interpolated",0,0.999,12.359,12.133,12.585,62
"Maui Nui",1000,"interpolated",1,0.999,3.477,3.411,3.542,62
"Maui Nui",1000,"interpolated",2,0.999,2.541,2.501,2.581,62
