"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Hawai'i Island",1000,"interpolated",1,0.997,3.565,3.519,3.61,61
"Hawai'i Island",1000,"interpolated",2,0.997,2.255,2.225,2.285,61
"Kaua'i Island",1000,"interpolated",0,0.993,36.904,36.092,37.715,61
"Kaua'i Island",1000,"interpolated",1,0.993,8.452,8.244,8.659,61
"Kaua'i Island",1000,"interpolated",2,0.993,5.106,5.008,5.204,61
"Maui Nui",1000,"interpolated",0,0.999,12.504,12.313,12.696,61
"Maui Nui",1000,"interpolated",1,0.999,4.436,4.365,4.507,61
"Maui Nui",1000,"interpolated",2,0.999,3.112,3.061,3.163,61
"O'ahu Island",1000,"interpolated",0,0.998,17.568,17,18.135,61
"O'ahu Island",1000,"interpolated",1,0.998,4.202,4.099,4.304,61
"O'ahu Island",1000,"interpolated",2,0.998,3.036,2.977,3.095,61
"Hawai'i Island",1000,"interpolated",0,0.999,13.701,13.536,13.866,62
"Hawai'i Island",1000,"interpolated",1,0.999,5.344,5.256,5.431,62
"Hawai'i Island",1000,"interpolated",2,0.999,3.846,3.762,3.929,62
"Kaua'i Island",1000,"interpolated",0,0.996,25.621,25.137,26.105,62
"Kaua'i Island",1000,"interpolated",1,0.996,7.165,7.04,7.289,62
"Kaua'i Island",1000,"interpolated",2,0.996,4.925,4.847,5.002,62
"Maui Nui",1000,"interpolated",0,0.996,23.476,22.904,24.048,62
"Maui Nui",1000,"interpolated",1,0.996,4.909,4.813,5.004,62
"Maui Nui",1000,"interpolated",2,0.996,2.7,2.647,2.754,62
"O'ahu Island",1000,"interpolated",0,0.995,18.708,18.161,19.255,62
"O'ahu Island",1000,"interpolated",1,0.995,4.519,4.444,4.594,62
"O'ahu Island",1000,"interpolated",2,0.995,3.01,2.958,3.062,62
"Hawai'i Island",1000,"interpolated",0,0.999,12.741,12.402,13.08,63
"Hawai'i Island",1000,"interpolated",1,0.999,3.054,3,3.108,63
"Hawai'i Island",1000,"interpolated",2,0.999,1.831,1.804,1.858,63
"Kaua'i Island",1000,"interpolated",0,0.993,27.769,27.011,28.526,63
"Kaua'i Island",1000,"interpolated",1,0.993,6.196,6.057,6.335,63
"Kaua'i Island",1000,"interpolated",2,0.993,3.872,3.808,3.935,63
"Maui Nui",1000,"interpolated",0,0.999,13.774,13.48,14.068,63
"Maui Nui",1000,"interpolated",1,0.999,4.504,4.432,4.575,63
"Maui Nui",1000,"interpolated",2,0.999,2.863,2.809,2.916,63
"O'ahu Island",1000,"interpolated",0,0.998,14.705,14.312,15.097,63
"O'ahu Island",1000,"interpolated",1,0.998,4.225,4.157,4.293,63
"O'ahu Island",1000,"interpolated",2,0.998,2.673,2.623,2.722,63
"Hawai'i Island",1000,"interpolated",0,0.999,11.859,11.507,12.211,64
"Hawai'i Island",1000,"interpolated",1,0.999,4.463,4.405,4.522,64
"Hawai'i Island",1000,"interpolated",2,0.999,3.83,3.78,3.88,64
"Kaua'i Island",1000,"interpolated",0,0.995,29.458,28.773,30.143,64
"Kaua'i Island",1000,"interpolated",1,0.995,6.543,6.391,6.695,64
"Kaua'i Island",1000,"interpolated",2,0.995,3.971,3.893,4.049,64
"Maui Nui",1000,"interpolated",0,0.996,21.991,21.501,22.48,64
"Maui Nui",1000,"interpolated",1,0.996,6.677,6.566,6.787,64
"Maui Nui",1000,"interpolated",2,0.996,4.471,4.394,4.548,64
"O'ahu Island",1000,"interpolated",0,0.997,22.418,21.927,22.908,64
"O'ahu Island",1000,"interpolated",1,0.997,6.548,6.428,6.668,64
"O'ahu Island",1000,"interpolated",2,0.997,4.792,4.708,4.875,64
"Hawai'i Island",1000,"interpolated",0,0.999,12.859,12.576,13.141,65
"Hawai'i Island",1000,"interpolated",1,0.999,3.809,3.752,3.866,65
"Hawai'i Island",1000,"interpolated",2,0.999,2.608,2.571,2.646,65
"Kaua'i Island",1000,"interpolated",0,0.993,35.045,34.376,35.714,65
"Kaua'i Island",1000,"interpolated",1,0.993,8.655,8.447,8.863,65
"Kaua'i Island",1000,"interpolated",2,0.993,5.265,5.148,5.382,65
"Maui Nui",1000,"interpolated",0,0.998,10.62,10.325,10.915,65
"Maui Nui",1000,"interpolated",1,0.998,3.685,3.642,3.727,65
"Maui Nui",1000,"interpolated",2,0.998,2.872,2.844,2.9,65
"O'ahu Island",1000,"interpolated",0,0.995,18.224,17.578,18.87,65
"O'ahu Island",1000,"interpolated",1,0.995,6.313,6.214,6.413,65
"O'ahu Island",1000,"interpolated",2,0.995,5.117,5.039,5.195,65
"Hawai'i Island",1000,"interpolated",0,0.999,17.159,16.901,17.416,66
"Hawai'i Island",1000,"interpolated",1,0.999,5.665,5.546,5.783,66
"Hawai'i Island",1000,"interpolated",2,0.999,3.507,3.425,3.588,66
"Kaua'i Island",1000,"interpolated",0,0.996,24.48,23.938,25.022,66
"Kaua'i Island",1000,"interpolated",1,0.996,5.878,5.75,6.005,66
"Kaua'i Island",1000,"interpolated",2,0.996,3.866,3.794,3.939,66
"Maui Nui",1000,"interpolated",0,0.999,17.724,17.402,18.045,66
"Maui Nui",1000,"interpolated",1,0.999,7.28,7.143,7.417,66
"Maui Nui",1000,"interpolated",2,0.999,4.187,4.089,4.284,66
"O'ahu Island",1000,"interpolated",0,0.999,18.413,18.106,18.721,66
"O'ahu Island",1000,"interpolated",1,0.999,6.12,5.976,6.264,66
"O'ahu Island",1000,"interpolated",2,0.999,4.236,4.13,4.342,66
"Hawai'i Island",1000,"interpolated",0,0.999,6.322,6.041,6.604,67
"Hawai'i Island",1000,"interpolated",1,0.999,1.491,1.464,1.517,67
"Hawai'i Island",1000,"interpolated",2,0.999,1.209,1.197,1.222,67
"Kaua'i Island",1000,"interpolated",0,0.994,30.719,30.118,31.321,67
"Kaua'i Island",1000,"interpolated",1,0.994,7.978,7.824,8.132,67
"Kaua'i Island",1000,"interpolated",2,0.994,5.255,5.176,5.334,67
"Maui Nui",1000,"interpolated",0,0.998,14.764,14.365,15.163,67
"Maui Nui",1000,"interpolated",1,0.998,5.348,5.246,5.45,67
"Maui Nui",1000,"interpolated",2,0.998,3.375,3.308,3.443,67
"O'ahu Island",1000,"interpolated",0,0.996,17.998,17.494,18.502,67
"O'ahu Island",1000,"interpolated",1,0.996,5.172,5.09,5.253,67
"O'ahu Island",1000,"interpolated",2,0.996,3.37,3.312,3.427,67
"Hawai'i Island",1000,"interpolated",0,0.999,12.312,12.025,12.6,68
"Hawai'i Island",1000,"interpolated",1,0.999,5.259,5.194,5.324,68
"Hawai'i Island",1000,"interpolated",2,0.999,4.087,4.037,4.137,68
"Kaua'i Island",1000,"interpolated",0,0.993,25.783,25.051,26.515,68
"Kaua'i Island",1000,"interpolated",1,0.993,6.692,6.57,6.815,68
"Kaua'i Island",1000,"interpolated",2,0.993,4.673,4.603,4.743,68
"Maui Nui",1000,"interpolated",0,0.997,14.412,14.14,14.684,68
"Maui Nui",1000,"interpolated",1,0.997,4.432,4.381,4.483,68
"Maui Nui",1000,"interpolated",2,0.997,3.386,3.34,3.433,68
"O'ahu Island",1000,"interpolated",0,0.996,19.27,18.831,19.708,68
"O'ahu Island",1000,"interpolated",1,0.996,4.576,4.5,4.651,68
"O'ahu Island",1000,"interpolated",2,0.996,2.99,2.935,3.046,68
"Hawai'i Island",1000,"interpolated",0,1,11.964,11.932,11.995,69
"Hawai'i Island",1000,"interpolated",1,1,5.044,4.967,5.122,69
"Hawai'i Island",1000,"interpolated",2,1,3.752,3.697,3.806,69
"Kaua'i Island",1000,"interpolated",0,0.995,28.666,28.02,29.313,69
"Kaua'i Island",1000,"interpolated",1,0.995,6.941,6.796,7.087,69
"Kaua'i Island",1000,"interpolated",2,0.995,4.429,4.342,4.515,69
"Maui Nui",1000,"interpolated",0,0.999,12.264,12.057,12.472,69
"Maui Nui",1000,"interpolated",1,0.999,5.814,5.733,5.896,69
"Maui Nui",1000,"interpolated",2,0.999,4.18,4.113,4.246,69
"O'ahu Island",1000,"interpolated",0,0.997,18.083,17.658,18.507,69
"O'ahu Island",1000,"interpolated",1,0.997,5.077,4.992,5.163,69
"O'ahu Island",1000,"interpolated",2,0.997,3.306,3.243,3.37,69
"Hawai'i Island",1000,"interpolated",0,0.998,13.286,12.965,13.608,70
"Hawai'i Island",1000,"interpolated",1,0.998,2.957,2.912,3.002,70
"Hawai'i Island",1000,"interpolated",2,0.998,2.384,2.365,2.403,70
"Kaua'i Island",1000,"interpolated",0,0.993,34.479,33.767,35.191,70
"Kaua'i Island",1000,"interpolated",1,0.993,7.162,7.001,7.323,70
"Kaua'i Island",1000,"interpolated",2,0.993,4.331,4.244,4.419,70
"Maui Nui",1000,"interpolated",0,0.998,18.231,17.912,18.55,70
"Maui Nui",1000,"interpolated",1,0.998,5.422,5.332,5.512,70
"Maui Nui",1000,"interpolated",2,0.998,3.491,3.439,3.543,70
"O'ahu Island",1000,"interpolated",0,0.998,17.517,17.153,17.88,70
"O'ahu Island",1000,"interpolated",1,0.998,3.966,3.887,4.046,70
"O'ahu Island",1000,"interpolated",2,0.998,2.636,2.591,2.681,70
"Hawai'i Island",1000,"interpolated",0,0.998,14.427,14.082,14.772,71
"Hawai'i Island",1000,"interpolated",1,0.998,4.554,4.49,4.619,71
"Hawai'i Island",1000,"interpolated",2,0.998,3.427,3.373,3.48,71
"Kaua'i Island",1000,"interpolated",0,0.993,27.472,26.678,28.265,71
"Kaua'i Island",1000,"interpolated",1,0.993,7.06,6.924,7.195,71
"Kaua'i Island",1000,"interpolated",2,0.993,4.862,4.791,4.934,71
"Maui Nui",1000,"interpolated",0,0.999,9.71,9.457,9.964,71
"Maui Nui",1000,"interpolated",1,0.999,4.295,4.236,4.354,71
"Maui Nui",1000,"interpolated",2,0.999,3.062,3.012,3.112,71
"O'ahu Island",1000,"interpolated",0,0.997,18.064,17.65,18.478,71
"O'ahu Island",1000,"interpolated",1,0.997,4.653,4.579,4.728,71
"O'ahu Island",1000,"interpolated",2,0.997,3.035,2.978,3.092,71
"Hawai'i Island",1000,"interpolated",0,1,12.971,12.952,12.989,72
"Hawai'i Island",1000,"interpolated",1,1,6.058,5.984,6.132,72
"Hawai'i Island",1000,"interpolated",2,1,4.118,4.054,4.181,72
"Kaua'i Island",1000,"interpolated",0,0.994,38.367,37.596,39.138,72
"Kaua'i Island",1000,"interpolated",1,0.994,8.519,8.271,8.767,72
"Kaua'i Island",1000,"interpolated",2,0.994,4.662,4.552,4.772,72
"Maui Nui",1000,"interpolated",0,0.996,18.613,18.066,19.159,72
"Maui Nui",1000,"interpolated",1,0.996,5.635,5.544,5.727,72
"Maui Nui",1000,"interpolated",2,0.996,3.881,3.808,3.953,72
"O'ahu Island",1000,"interpolated",0,0.996,19.392,18.84,19.944,72
"O'ahu Island",1000,"interpolated",1,0.996,6.331,6.239,6.423,72
"O'ahu Island",1000,"interpolated",2,0.996,5,4.926,5.074,72
"Hawai'i Island",1000,"interpolated",0,1,9.99,9.977,10.003,73
"Hawai'i Island",1000,"interpolated",1,1,3.725,3.66,3.789,73
"Hawai'i Island",1000,"interpolated",2,1,2.777,2.733,2.821,73
"Kaua'i Island",1000,"interpolated",0,0.993,32.006,31.322,32.691,73
"Kaua'i Island",1000,"interpolated",1,0.993,7.486,7.341,7.63,73
"Kaua'i Island",1000,"interpolated",2,0.993,4.905,4.836,4.975,73
"Maui Nui",1000,"interpolated",0,0.999,11.975,11.749,12.201,73
"Maui Nui",1000,"interpolated",1,0.999,4.746,4.681,4.812,73
"Maui Nui",1000,"interpolated",2,0.999,3.289,3.237,3.341,73
"O'ahu Island",1000,"interpolated",0,0.998,18.638,18.166,19.11,73
"O'ahu Island",1000,"interpolated",1,0.998,4,3.898,4.102,73
"O'ahu Island",1000,"interpolated",2,0.998,2.904,2.85,2.958,73
"Hawai'i Island",1000,"interpolated",0,1,6.825,6.723,6.926,74
"Hawai'i Island",1000,"interpolated",1,1,2.152,2.122,2.182,74
"Hawai'i Island",1000,"interpolated",2,1,1.623,1.604,1.642,74
"Kaua'i Island",1000,"interpolated",0,0.992,34.402,33.64,35.165,74
"Kaua'i Island",1000,"interpolated",1,0.992,8.051,7.888,8.213,74
"Kaua'i Island",1000,"interpolated",2,0.992,5.219,5.132,5.307,74
"Maui Nui",1000,"interpolated",0,1,12.966,12.947,12.986,74
"Maui Nui",1000,"interpolated",1,1,5.221,5.137,5.306,74
"Maui Nui",1000,"interpolated",2,1,3.152,3.09,3.214,74
"O'ahu Island",1000,"interpolated",0,0.996,17.924,17.427,18.42,74
"O'ahu Island",1000,"interpolated",1,0.996,4.66,4.589,4.731,74
"O'ahu Island",1000,"interpolated",2,0.996,3.087,3.036,3.138,74
"Hawai'i Island",1000,"interpolated",0,0.999,11.183,10.975,11.391,75
"Hawai'i Island",1000,"interpolated",1,0.999,4.609,4.549,4.67,75
"Hawai'i Island",1000,"interpolated",2,0.999,3.397,3.347,3.448,75
"Kaua'i Island",1000,"interpolated",0,0.994,37.697,36.907,38.486,75
"Kaua'i Island",1000,"interpolated",1,0.994,8.751,8.501,9,75
"Kaua'i Island",1000,"interpolated",2,0.994,4.959,4.837,5.081,75
"Maui Nui",1000,"interpolated",0,0.998,11.91,11.584,12.236,75
"Maui Nui",1000,"interpolated",1,0.998,3.782,3.724,3.841,75
"Maui Nui",1000,"interpolated",2,0.998,2.633,2.588,2.677,75
"O'ahu Island",1000,"interpolated",0,0.996,16.458,15.942,16.974,75
"O'ahu Island",1000,"interpolated",1,0.996,3.974,3.911,4.038,75
"O'ahu Island",1000,"interpolated",2,0.996,2.701,2.656,2.747,75
"Hawai'i Island",1000,"interpolated",0,0.999,9.022,8.807,9.237,76
"Hawai'i Island",1000,"interpolated",1,0.999,2.855,2.815,2.894,76
"Hawai'i Island",1000,"interpolated",2,0.999,1.945,1.918,1.972,76
"Kaua'i Island",1000,"interpolated",0,0.993,32.101,31.311,32.892,76
"Kaua'i Island",1000,"interpolated",1,0.993,6.68,6.532,6.827,76
"Kaua'i Island",1000,"interpolated",2,0.993,3.969,3.896,4.043,76
"Maui Nui",1000,"interpolated",0,0.998,12.675,12.373,12.976,76
"Maui Nui",1000,"interpolated",1,0.998,4.552,4.499,4.605,76
"Maui Nui",1000,"interpolated",2,0.998,3.422,3.382,3.462,76
"O'ahu Island",1000,"interpolated",0,0.997,14.133,13.619,14.646,76
"O'ahu Island",1000,"interpolated",1,0.997,2.763,2.715,2.812,76
"O'ahu Island",1000,"interpolated",2,0.997,2.018,1.989,2.048,76
"Hawai'i Island",1000,"interpolated",0,0.999,12.569,12.419,12.719,77
"Hawai'i Island",1000,"interpolated",1,0.999,5.545,5.479,5.611,77
"Hawai'i Island",1000,"interpolated",2,0.999,3.694,3.634,3.755,77
"Kaua'i Island",1000,"interpolated",0,0.992,34.048,33.301,34.795,77
"Kaua'i Island",1000,"interpolated",1,0.992,8.244,8.079,8.409,77
"Kaua'i Island",1000,"interpolated",2,0.992,5.273,5.186,5.359,77
"Maui Nui",1000,"interpolated",0,0.997,15.322,14.896,15.749,77
"Maui Nui",1000,"interpolated",1,0.997,4.786,4.702,4.869,77
"Maui Nui",1000,"interpolated",2,0.997,2.851,2.796,2.905,77
"O'ahu Island",1000,"interpolated",0,0.999,18.293,17.93,18.655,77
"O'ahu Island",1000,"interpolated",1,0.999,6.09,5.954,6.225,77
"O'ahu Island",1000,"interpolated",2,0.999,4.189,4.076,4.303,77
"Hawai'i Island",1000,"interpolated",0,0.999,11.669,11.405,11.933,78
"Hawai'i Island",1000,"interpolated",1,0.999,5.041,4.985,5.097,78
"Hawai'i Island",1000,"interpolated",2,0.999,3.853,3.806,3.899,78
"Kaua'i Island",1000,"interpolated",0,0.993,32.101,31.367,32.836,78
"Kaua'i Island",1000,"interpolated",1,0.993,6.68,6.536,6.823,78
"Kaua'i Island",1000,"interpolated",2,0.993,3.969,3.892,4.047,78
"Maui Nui",1000,"interpolated",0,0.998,13.22,12.914,13.527,78
"Maui Nui",1000,"interpolated",1,0.998,4.499,4.433,4.565,78
"Maui Nui",1000,"interpolated",2,0.998,3.049,2.998,3.1,78
"O'ahu Island",1000,"interpolated",0,0.995,21.314,20.675,21.953,78
"O'ahu Island",1000,"interpolated",1,0.995,7.265,7.146,7.384,78
"O'ahu Island",1000,"interpolated",2,0.995,5.597,5.512,5.681,78
"Hawai'i Island",1000,"interpolated",0,0.999,10.436,10.261,10.611,79
"Hawai'i Island",1000,"interpolated",1,0.999,4.515,4.448,4.583,79
"Hawai'i Island",1000,"interpolated",2,0.999,2.918,2.87,2.967,79
"Kaua'i Island",1000,"interpolated",0,0.994,38.335,37.588,39.082,79
"Kaua'i Island",1000,"interpolated",1,0.994,9.681,9.412,9.95,79
"Kaua'i Island",1000,"interpolated",2,0.994,5.361,5.211,5.51,79
"Maui Nui",1000,"interpolated",0,0.999,16.211,16.013,16.408,79
"Maui Nui",1000,"interpolated",1,0.999,5.047,4.97,5.124,79
"Maui Nui",1000,"interpolated",2,0.999,3.111,3.061,3.161,79
"O'ahu Island",1000,"interpolated",0,0.996,18.336,17.76,18.912,79
"O'ahu Island",1000,"interpolated",1,0.996,6.346,6.254,6.439,79
"O'ahu Island",1000,"interpolated",2,0.996,5.033,4.959,5.108,79
"Hawai'i Island",1000,"interpolated",0,0.999,13.647,13.486,13.808,80
"Hawai'i Island",1000,"interpolated",1,0.999,4.913,4.814,5.012,80
"Hawai'i Island",1000,"interpolated",2,0.999,3.27,3.202,3.338,80
"Kaua'i Island",1000,"interpolated",0,0.995,29.205,28.594,29.815,80
"Kaua'i Island",1000,"interpolated",1,0.995,7.689,7.546,7.831,80
"Kaua'i Island",1000,"interpolated",2,0.995,5.056,4.974,5.138,80
"Maui Nui",1000,"interpolated",0,0.998,22.368,21.928,22.807,80
"Maui Nui",1000,"interpolated",1,0.998,6.973,6.839,7.107,80
"Maui Nui",1000,"interpolated",2,0.998,3.6,3.517,3.683,80
"O'ahu Island",1000,"interpolated",0,0.997,24.233,23.661,24.806,80
"O'ahu Island",1000,"interpolated",1,0.997,5.382,5.229,5.535,80
"O'ahu Island",1000,"interpolated",2,0.997,3.544,3.471,3.617,80
"Hawai'i Island",1000,"interpolated",0,0.999,10.528,10.284,10.773,81
"Hawai'i Island",1000,"interpolated",1,0.999,4.59,4.508,4.671,81
"Hawai'i Island",1000,"interpolated",2,0.999,3.442,3.377,3.507,81
"Kaua'i Island",1000,"interpolated",0,0.994,31.171,30.421,31.921,81
"Kaua'i Island",1000,"interpolated",1,0.994,7.63,7.474,7.786,81
"Kaua'i Island",1000,"interpolated",2,0.994,4.997,4.914,5.08,81
"Maui Nui",1000,"interpolated",0,0.999,13.621,13.334,13.908,81
"Maui Nui",1000,"interpolated",1,0.999,4.988,4.909,5.068,81
"Maui Nui",1000,"interpolated",2,0.999,3.332,3.27,3.394,81
"O'ahu Island",1000,"interpolated",0,0.996,18.359,17.814,18.904,81
"O'ahu Island",1000,"interpolated",1,0.996,6.38,6.278,6.481,81
"O'ahu Island",1000,"interpolated",2,0.996,5.103,5.031,5.175,81
"Hawai'i Island",1000,"interpolated",0,1,9.717,9.603,9.83,82
"Hawai'i Island",1000,"interpolated",1,1,4.006,3.955,4.057,82
"Hawai'i Island",1000,"interpolated",2,1,2.639,2.606,2.673,82
"Kaua'i Island",1000,"interpolated",0,0.994,33.371,32.718,34.024,82
"Kaua'i Island",1000,"interpolated",1,0.994,8.156,7.968,8.344,82
"Kaua'i Island",1000,"interpolated",2,0.994,5.013,4.909,5.118,82
"Maui Nui",1000,"interpolated",0,0.997,13.48,13.162,13.798,82
"Maui Nui",1000,"interpolated",1,0.997,4.464,4.419,4.509,82
"Maui Nui",1000,"interpolated",2,0.997,3.367,3.331,3.402,82
"O'ahu Island",1000,"interpolated",0,0.996,18.985,18.485,19.484,82
"O'ahu Island",1000,"interpolated",1,0.996,3.595,3.523,3.666,82
"O'ahu Island",1000,"interpolated",2,0.996,2.233,2.191,2.275,82
"Hawai'i Island",1000,"interpolated",0,0.999,13.579,13.312,13.845,83
"Hawai'i Island",1000,"interpolated",1,0.999,4.801,4.741,4.862,83
"Hawai'i Island",1000,"interpolated",2,0.999,3.334,3.282,3.386,83
"Kaua'i Island",1000,"interpolated",0,0.993,32.955,32.12,33.79,83
"Kaua'i Island",1000,"interpolated",1,0.993,6.774,6.61,6.938,83
"Kaua'i Island",1000,"interpolated",2,0.993,3.997,3.923,4.071,83
"Maui Nui",1000,"interpolated",0,0.999,10.261,10.061,10.461,83
"Maui Nui",1000,"interpolated",1,0.999,4.299,4.255,4.343,83
"Maui Nui",1000,"interpolated",2,0.999,3.545,3.507,3.583,83
"O'ahu Island",1000,"interpolated",0,0.997,11.823,11.356,12.29,83
"O'ahu Island",1000,"interpolated",1,0.997,4.46,4.402,4.519,83
"O'ahu Island",1000,"interpolated",2,0.997,3.172,3.118,3.225,83
"Hawai'i Island",1000,"interpolated",0,1,9.961,9.926,9.995,84
"Hawai'i Island",1000,"interpolated",1,1,4.896,4.835,4.957,84
"Hawai'i Island",1000,"interpolated",2,1,3.543,3.485,3.6,84
"Kaua'i Island",1000,"interpolated",0,0.994,24.014,23.359,24.669,84
"Kaua'i Island",1000,"interpolated",1,0.994,6.45,6.338,6.563,84
"Kaua'i Island",1000,"interpolated",2,0.994,4.583,4.517,4.648,84
"Maui Nui",1000,"interpolated",0,0.997,18.943,18.483,19.402,84
"Maui Nui",1000,"interpolated",1,0.997,6.054,5.961,6.146,84
"Maui Nui",1000,"interpolated",2,0.997,4.327,4.259,4.394,84
"O'ahu Island",1000,"interpolated",0,0.998,17.366,17.047,17.685,84
"O'ahu Island",1000,"interpolated",1,0.998,3.966,3.886,4.046,84
"O'ahu Island",1000,"interpolated",2,0.998,2.665,2.617,2.712,84
"Hawai'i Island",1000,"interpolated",0,0.999,14.231,13.929,14.533,85
"Hawai'i Island",1000,"interpolated",1,0.999,5.223,5.122,5.323,85
"Hawai'i Island",1000,"interpolated",2,0.999,3.657,3.581,3.734,85
"Kaua'i Island",1000,"interpolated",0,0.996,25.621,25.095,26.147,85
"Kaua'i Island",1000,"interpolated",1,0.996,7.165,7.036,7.293,85
"Kaua'i Island",1000,"interpolated",2,0.996,4.925,4.848,5.001,85
"Maui Nui",1000,"interpolated",0,0.998,12.693,12.307,13.079,85
"Maui Nui",1000,"interpolated",1,0.998,3.745,3.69,3.801,85
"Maui Nui",1000,"interpolated",2,0.998,2.679,2.64,2.719,85
"O'ahu Island",1000,"interpolated",0,0.998,15.191,14.808,15.573,85
"O'ahu Island",1000,"interpolated",1,0.998,3.333,3.27,3.397,85
"O'ahu Island",1000,"interpolated",2,0.998,2.165,2.129,2.202,85
"Hawai'i Island",1000,"interpolated",0,1,10.452,10.238,10.665,86
"Hawai'i Island",1000,"interpolated",1,1,3.822,3.756,3.887,86
"Hawai'i Island",1000,"interpolated",2,1,2.753,2.713,2.792,86
"Kaua'i Island",1000,"interpolated",0,0.993,36.782,36.049,37.515,86
"Kaua'i Island",1000,"interpolated",1,0.993,8.911,8.707,9.115,86
"Kaua'i Island",1000,"interpolated",2,0.993,5.614,5.51,5.719,86
"Maui Nui",1000,"interpolated",0,0.997,18.219,17.804,18.635,86
"Maui Nui",1000,"interpolated",1,0.997,5.315,5.234,5.397,86
"Maui Nui",1000,"interpolated",2,0.997,3.829,3.774,3.884,86
"O'ahu Island",1000,"interpolated",0,0.996,18.929,18.396,19.463,86
"O'ahu Island",1000,"interpolated",1,0.996,5.137,5.057,5.217,86
"O'ahu Island",1000,"interpolated",2,0.996,3.36,3.303,3.417,86
"Hawai'i Island",1000,"interpolated",0,0.999,6.761,6.667,6.855,87
"Hawai'i Island",1000,"interpolated",1,0.999,2.097,2.067,2.126,87
"Hawai'i Island",1000,"interpolated",2,0.999,1.53,1.514,1.546,87
"Kaua'i Island",1000,"interpolated",0,0.993,31.024,30.329,31.72,87
"Kaua'i Island",1000,"interpolated",1,0.993,7.257,7.11,7.404,87
"Kaua'i Island",1000,"interpolated",2,0.993,4.895,4.823,4.967,87
"Maui Nui",1000,"interpolated",0,0.999,16.516,16.258,16.774,87
"Maui Nui",1000,"interpolated",1,0.999,5.585,5.491,5.679,87
"Maui Nui",1000,"interpolated",2,0.999,3.626,3.566,3.686,87
"O'ahu Island",1000,"interpolated",0,0.996,15.804,15.189,16.42,87
"O'ahu Island",1000,"interpolated",1,0.996,2.683,2.635,2.731,87
"O'ahu Island",1000,"interpolated",2,0.996,1.989,1.96,2.018,87
"Hawai'i Island",1000,"interpolated",0,1,11.894,11.811,11.976,88
"Hawai'i Island",1000,"interpolated",1,1,5.212,5.128,5.297,88
"Hawai'i Island",1000,"interpolated",2,1,3.993,3.926,4.061,88
"Kaua'i Island",1000,"interpolated",0,0.996,25.621,25.115,26.127,88
"Kaua'i Island",1000,"interpolated",1,0.996,7.165,7.033,7.296,88
"Kaua'i Island",1000,"interpolated",2,0.996,4.925,4.852,4.997,88
"Maui Nui",1000,"interpolated",0,0.998,13.039,12.662,13.417,88
"Maui Nui",1000,"interpolated",1,0.998,4.481,4.395,4.567,88
"Maui Nui",1000,"interpolated",2,0.998,2.666,2.612,2.72,88
"O'ahu Island",1000,"interpolated",0,0.999,17.528,17.255,17.802,88
"O'ahu Island",1000,"interpolated",1,0.999,6.011,5.878,6.145,88
"O'ahu Island",1000,"interpolated",2,0.999,4.148,4.043,4.254,88
"Hawai'i Island",1000,"interpolated",0,0.999,11.635,11.514,11.755,89
"Hawai'i Island",1000,"interpolated",1,0.999,3.147,3.102,3.193,89
"Hawai'i Island",1000,"interpolated",2,0.999,2.104,2.075,2.132,89
"Kaua'i Island",1000,"interpolated",0,0.994,30.637,29.897,31.377,89
"Kaua'i Island",1000,"interpolated",1,0.994,7.09,6.896,7.284,89
"Kaua'i Island",1000,"interpolated",2,0.994,4.492,4.398,4.586,89
"Maui Nui",1000,"interpolated",0,0.996,20.385,19.798,20.972,89
"Maui Nui",1000,"interpolated",1,0.996,4.189,4.099,4.279,89
"Maui Nui",1000,"interpolated",2,0.996,2.386,2.342,2.43,89
"O'ahu Island",1000,"interpolated",0,0.996,21.117,20.636,21.598,89
"O'ahu Island",1000,"interpolated",1,0.996,3.443,3.369,3.517,89
"O'ahu Island",1000,"interpolated",2,0.996,2.265,2.228,2.303,89
"Hawai'i Island",1000,"interpolated",0,1,11.796,11.697,11.896,90
"Hawai'i Island",1000,"interpolated",1,1,4.353,4.284,4.422,90
"Hawai'i Island",1000,"interpolated",2,1,2.918,2.87,2.966,90
"Kaua'i Island",1000,"interpolated",0,0.994,32.871,32.089,33.653,90
"Kaua'i Island",1000,"interpolated",1,0.994,8.058,7.872,8.244,90
"Kaua'i Island",1000,"interpolated",2,0.994,5.276,5.179,5.374,90
"Maui Nui",1000,"interpolated",0,0.999,13.806,13.537,14.074,90
"Maui Nui",1000,"interpolated",1,0.999,6.171,6.072,6.27,90
"Maui Nui",1000,"interpolated",2,0.999,4.356,4.279,4.432,90
"O'ahu Island",1000,"interpolated",0,0.997,18.271,17.887,18.655,90
"O'ahu Island",1000,"interpolated",1,0.997,6.064,5.963,6.165,90
"O'ahu Island",1000,"interpolated",2,0.997,4.764,4.699,4.83,90
"Hawai'i Island",1000,"interpolated",0,1,11.9,11.84,11.96,91
"Hawai'i Island",1000,"interpolated",1,1,5.187,5.102,5.273,91
"Hawai'i Island",1000,"interpolated",2,1,3.071,3.007,3.135,91
"Kaua'i Island",1000,"interpolated",0,0.995,29.592,28.948,30.237,91
"Kaua'i Island",1000,"interpolated",1,0.995,6.912,6.765,7.059,91
"Kaua'i Island",1000,"interpolated",2,0.995,4.262,4.18,4.343,91
"Maui Nui",1000,"interpolated",0,0.999,14.441,14.17,14.711,91
