"geo_entity2","index","value","PlotID","Iteration"
"Kaua'i Island","beta_S_PIE",1.10062176378737,"341",6
"Kaua'i Island","beta_S_PIE",1.89805070919771,"409",6
"Kaua'i Island","beta_S_PIE",3.20416080975201,"462",6
"Maui Nui","beta_S_PIE",4.77399035294284,"22",6
"Maui Nui","beta_S_PIE",2.78811281382287,"29",6
"Maui Nui","beta_S_PIE",2.28834205376698,"142",6
"Maui Nui","beta_S_PIE",2.15499384122667,"148",6
"Maui Nui","beta_S_PIE",2.17487831423541,"171",6
"Maui Nui","beta_S_PIE",3.10799994713531,"176",6
"Maui Nui","beta_S_PIE",1.86936178637667,"348",6
"Maui Nui","beta_S_PIE",5.31113766716554,"377",6
"Maui Nui","beta_S_PIE",1.96882019855517,"439",6
"Maui Nui","beta_S_PIE",4.09840424868497,"452",6
"O'ahu Island","beta_S_PIE",1.04819986059158,"141",6
"O'ahu Island","beta_S_PIE",1.7532474777666,"143",6
"O'ahu Island","beta_S_PIE",2.44825276288168,"173",6
"O'ahu Island","beta_S_PIE",1.16752856944787,"319",6
"O'ahu Island","beta_S_PIE",3.93018739298676,"342",6
"O'ahu Island","beta_S_PIE",3.95916433586157,"344",6
"O'ahu Island","beta_S_PIE",2.07773238818422,"437",6
"O'ahu Island","beta_S_PIE",3.57842748025752,"440",6
"O'ahu Island","beta_S_PIE",4.2573317891376,"464",6
"O'ahu Island","beta_S_PIE",4.51520419166321,"524",6
"Hawai'i Island","beta_S",1.77777777777778,"4",7
"Hawai'i Island","beta_S",16,"118",7
"Hawai'i Island","beta_S",2.66666666666667,"119",7
"Hawai'i Island","beta_S",5.33333333333333,"120",7
"Hawai'i Island","beta_S",2.28571428571429,"122",7
"Hawai'i Island","beta_S",2.66666666666667,"399",7
"Hawai'i Island","beta_S",8,"463",7
"Hawai'i Island","beta_S",16,"481",7
"Hawai'i Island","beta_S",16,"495",7
"Hawai'i Island","beta_S",16,"509",7
"Kaua'i Island","beta_S",3,"195",7
"Kaua'i Island","beta_S",4.125,"223",7
"Kaua'i Island","beta_S",3.66666666666667,"295",7
"Kaua'i Island","beta_S",8.25,"308",7
"Kaua'i Island","beta_S",11,"327",7
"Kaua'i Island","beta_S",11,"339",7
"Kaua'i Island","beta_S",11,"409",7
"Kaua'i Island","beta_S",8.25,"454",7
"Kaua'i Island","beta_S",16.5,"460",7
"Kaua'i Island","beta_S",11,"462",7
"Maui Nui","beta_S",5.6,"21",7
"Maui Nui","beta_S",3.5,"34",7
"Maui Nui","beta_S",9.33333333333333,"46",7
"Maui Nui","beta_S",7,"172",7
"Maui Nui","beta_S",4,"177",7
"Maui Nui","beta_S",7,"349",7
"Maui Nui","beta_S",4.66666666666667,"350",7
"Maui Nui","beta_S",14,"452",7
"Maui Nui","beta_S",28,"459",7
"Maui Nui","beta_S",14,"515",7
"O'ahu Island","beta_S",3.11111111111111,"1",7
"O'ahu Island","beta_S",4,"50",7
"O'ahu Island","beta_S",2.54545454545455,"173",7
"O'ahu Island","beta_S",3.11111111111111,"296",7
"O'ahu Island","beta_S",5.6,"320",7
"O'ahu Island","beta_S",5.6,"376",7
"O'ahu Island","beta_S",9.33333333333333,"456",7
"O'ahu Island","beta_S",7,"461",7
"O'ahu Island","beta_S",9.33333333333333,"522",7
"O'ahu Island","beta_S",28,"524",7
"Hawai'i Island","beta_S_PIE",0.880827571071087,"4",7
"Hawai'i Island","beta_S_PIE",2.63881792686111,"118",7
"Hawai'i Island","beta_S_PIE",1.17876073003413,"119",7
"Hawai'i Island","beta_S_PIE",0.902848675047432,"120",7
"Hawai'i Island","beta_S_PIE",1.48285001153446,"122",7
"Hawai'i Island","beta_S_PIE",0.740421081428049,"399",7
"Hawai'i Island","beta_S_PIE",2.57986290925718,"463",7
"Hawai'i Island","beta_S_PIE",2.63881792686111,"481",7
"Hawai'i Island","beta_S_PIE",2.63881792686111,"495",7
"Hawai'i Island","beta_S_PIE",2.63881792686111,"509",7
"Kaua'i Island","beta_S_PIE",1.35782387584411,"195",7
"Kaua'i Island","beta_S_PIE",2.36925373375944,"223",7
"Kaua'i Island","beta_S_PIE",1.40165457680767,"295",7
"Kaua'i Island","beta_S_PIE",2.04738005457407,"308",7
"Kaua'i Island","beta_S_PIE",5.47356041092707,"327",7
"Kaua'i Island","beta_S_PIE",4.07138737586581,"339",7
"Kaua'i Island","beta_S_PIE",2.96924130987897,"409",7
"Kaua'i Island","beta_S_PIE",3.8022560582532,"454",7
