"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration","fit","se.fit","uprS","lwrS"
"1046",1,"interpolated",0,1,1,1,0.598,0.592,0.603,"Hawai'i Island","96",1.01484368204796,0.200514395568681,1.50752351540681,0.5221638486891
"1047",100,"interpolated",0,4.223,4.14,4.306,0.991,0.991,0.992,"Hawai'i Island","96",8.22422670233399,0.200152473115146,8.71601726341097,7.73243614125701
"1048",200,"interpolated",0,4.81,4.676,4.944,0.996,0.995,0.996,"Hawai'i Island","96",9.69498657050677,0.1993967204974,10.1849201872346,9.20505295377893
"1049",300,"interpolated",0,5.172,5.002,5.343,0.997,0.997,0.997,"Hawai'i Island","96",10.3227495277344,0.198506810165615,10.8104965639291,9.83500249153975
"1050",400,"interpolated",0,5.454,5.261,5.647,0.997,0.997,0.998,"Hawai'i Island","96",10.9619786146684,0.197773079888137,11.4479228171573,10.4760344121796
"1051",500,"interpolated",0,5.687,5.482,5.893,0.998,0.998,0.998,"Hawai'i Island","96",11.1558607764127,0.197493534448427,11.6411181135009,10.6706034393245
"1052",600,"interpolated",0,5.883,5.672,6.095,0.998,0.998,0.998,"Hawai'i Island","96",11.5767725397058,0.197781657551503,12.0627378181964,11.0908072612152
"1053",700,"interpolated",0,6.049,5.837,6.26,0.998,0.998,0.999,"Hawai'i Island","96",11.6403630782199,0.198520545384709,12.1281438629414,11.1525822934984
"1054",800,"interpolated",0,6.188,5.98,6.397,0.999,0.999,0.999,"Hawai'i Island","96",11.9150401658497,0.199410707780245,12.4050081504451,11.4250721812544
"1055",900,"interpolated",0,6.307,6.105,6.509,0.999,0.999,0.999,"Hawai'i Island","96",11.9767067419213,0.200161675363077,12.468519913654,11.4848935701885
"1056",1000,"interpolated",0,6.408,6.213,6.603,0.999,0.999,0.999,"Hawai'i Island","96",12.1175516006071,0.200515869711018,12.6102350560511,11.6248681451632
"1057",1,"interpolated",0,1,1,1,0.334,0.329,0.34,"Hawai'i Island","97",1.01484368204796,0.200514395568681,1.50752351540681,0.5221638486891
"1058",100,"interpolated",0,8.357,8.254,8.46,0.984,0.984,0.985,"Hawai'i Island","97",8.22422670233399,0.200152473115146,8.71601726341097,7.73243614125701
"1059",200,"interpolated",0,9.3,9.184,9.417,0.994,0.994,0.994,"Hawai'i Island","97",9.69498657050677,0.1993967204974,10.1849201872346,9.20505295377893
"1060",300,"interpolated",0,9.741,9.627,9.855,0.997,0.996,0.997,"Hawai'i Island","97",10.3227495277344,0.198506810165615,10.8104965639291,9.83500249153975
"1061",400,"interpolated",0,9.998,9.885,10.111,0.998,0.998,0.998,"Hawai'i Island","97",10.9619786146684,0.197773079888137,11.4479228171573,10.4760344121796
"1062",500,"interpolated",0,10.161,10.046,10.276,0.999,0.998,0.999,"Hawai'i Island","97",11.1558607764127,0.197493534448427,11.6411181135009,10.6706034393245
"1063",600,"interpolated",0,10.273,10.153,10.393,0.999,0.999,0.999,"Hawai'i Island","97",11.5767725397058,0.197781657551503,12.0627378181964,11.0908072612152
"1064",700,"interpolated",0,10.355,10.229,10.482,0.999,0.999,0.999,"Hawai'i Island","97",11.6403630782199,0.198520545384709,12.1281438629414,11.1525822934984
"1065",800,"interpolated",0,10.42,10.288,10.552,0.999,0.999,1,"Hawai'i Island","97",11.9150401658497,0.199410707780245,12.4050081504451,11.4250721812544
"1066",900,"interpolated",0,10.473,10.336,10.61,1,0.999,1,"Hawai'i Island","97",11.9767067419213,0.200161675363077,12.468519913654,11.4848935701885
"1067",1000,"interpolated",0,10.518,10.377,10.659,1,1,1,"Hawai'i Island","97",12.1175516006071,0.200515869711018,12.6102350560511,11.6248681451632
"1068",1,"interpolated",0,1,1,1,0.253,0.249,0.257,"Hawai'i Island","98",1.01484368204796,0.200514395568681,1.50752351540681,0.5221638486891
"1069",100,"interpolated",0,9.763,9.647,9.879,0.981,0.98,0.981,"Hawai'i Island","98",8.22422670233399,0.200152473115146,8.71601726341097,7.73243614125701
"1070",200,"interpolated",0,11.068,10.905,11.231,0.991,0.99,0.991,"Hawai'i Island","98",9.69498657050677,0.1993967204974,10.1849201872346,9.20505295377893
"1071",300,"interpolated",0,11.838,11.655,12.022,0.994,0.993,0.994,"Hawai'i Island","98",10.3227495277344,0.198506810165615,10.8104965639291,9.83500249153975
"1072",400,"interpolated",0,12.368,12.18,12.557,0.996,0.995,0.996,"Hawai'i Island","98",10.9619786146684,0.197773079888137,11.4479228171573,10.4760344121796
"1073",500,"interpolated",0,12.75,12.566,12.934,0.997,0.997,0.997,"Hawai'i Island","98",11.1558607764127,0.197493534448427,11.6411181135009,10.6706034393245
"1074",600,"interpolated",0,13.031,12.856,13.206,0.998,0.997,0.998,"Hawai'i Island","98",11.5767725397058,0.197781657551503,12.0627378181964,11.0908072612152
"1075",700,"interpolated",0,13.242,13.078,13.406,0.998,0.998,0.998,"Hawai'i Island","98",11.6403630782199,0.198520545384709,12.1281438629414,11.1525822934984
"1076",800,"interpolated",0,13.403,13.252,13.555,0.999,0.998,0.999,"Hawai'i Island","98",11.9150401658497,0.199410707780245,12.4050081504451,11.4250721812544
"1077",900,"interpolated",0,13.527,13.388,13.666,0.999,0.999,0.999,"Hawai'i Island","98",11.9767067419213,0.200161675363077,12.468519913654,11.4848935701885
"1078",1000,"interpolated",0,13.623,13.496,13.75,0.999,0.999,0.999,"Hawai'i Island","98",12.1175516006071,0.200515869711018,12.6102350560511,11.6248681451632
"1079",1,"interpolated",0,1,1,1,0.207,0.202,0.213,"Hawai'i Island","99",1.01484368204796,0.200514395568681,1.50752351540681,0.5221638486891
"1080",100,"interpolated",0,13.426,13.261,13.592,0.968,0.967,0.97,"Hawai'i Island","99",8.22422670233399,0.200152473115146,8.71601726341097,7.73243614125701
"1081",200,"interpolated",0,15.583,15.307,15.859,0.985,0.984,0.986,"Hawai'i Island","99",9.69498657050677,0.1993967204974,10.1849201872346,9.20505295377893
"1082",300,"interpolated",0,16.828,16.462,17.194,0.99,0.989,0.991,"Hawai'i Island","99",10.3227495277344,0.198506810165615,10.8104965639291,9.83500249153975
"1083",400,"interpolated",0,17.72,17.281,18.159,0.992,0.991,0.993,"Hawai'i Island","99",10.9619786146684,0.197773079888137,11.4479228171573,10.4760344121796
"1084",500,"interpolated",0,18.422,17.926,18.919,0.994,0.993,0.994,"Hawai'i Island","99",11.1558607764127,0.197493534448427,11.6411181135009,10.6706034393245
"1085",600,"interpolated",0,19.003,18.463,19.543,0.995,0.994,0.995,"Hawai'i Island","99",11.5767725397058,0.197781657551503,12.0627378181964,11.0908072612152
"1086",700,"interpolated",0,19.499,18.926,20.072,0.995,0.995,0.996,"Hawai'i Island","99",11.6403630782199,0.198520545384709,12.1281438629414,11.1525822934984
"1087",800,"interpolated",0,19.929,19.333,20.526,0.996,0.996,0.996,"Hawai'i Island","99",11.9150401658497,0.199410707780245,12.4050081504451,11.4250721812544
"1088",900,"interpolated",0,20.308,19.695,20.92,0.996,0.996,0.997,"Hawai'i Island","99",11.9767067419213,0.200161675363077,12.468519913654,11.4848935701885
"1089",1000,"interpolated",0,20.644,20.021,21.266,0.997,0.997,0.997,"Hawai'i Island","99",12.1175516006071,0.200515869711018,12.6102350560511,11.6248681451632
"1090",1,"interpolated",0,1,1,1,0.288,0.283,0.293,"Hawai'i Island","100",1.01484368204796,0.200514395568681,1.50752351540681,0.5221638486891
"1091",100,"interpolated",0,8.844,8.732,8.956,0.983,0.982,0.984,"Hawai'i Island","100",8.22422670233399,0.200152473115146,8.71601726341097,7.73243614125701
"1092",200,"interpolated",0,10.016,9.844,10.188,0.992,0.991,0.992,"Hawai'i Island","100",9.69498657050677,0.1993967204974,10.1849201872346,9.20505295377893
"1093",300,"interpolated",0,10.703,10.497,10.91,0.994,0.994,0.995,"Hawai'i Island","100",10.3227495277344,0.198506810165615,10.8104965639291,9.83500249153975
"1094",400,"interpolated",0,11.192,10.963,11.42,0.996,0.995,0.996,"Hawai'i Island","100",10.9619786146684,0.197773079888137,11.4479228171573,10.4760344121796
"1095",500,"interpolated",0,11.56,11.316,11.805,0.997,0.996,0.997,"Hawai'i Island","100",11.1558607764127,0.197493534448427,11.6411181135009,10.6706034393245
"1096",600,"interpolated",0,11.849,11.59,12.107,0.997,0.997,0.998,"Hawai'i Island","100",11.5767725397058,0.197781657551503,12.0627378181964,11.0908072612152
"1097",700,"interpolated",0,12.081,11.81,12.351,0.998,0.998,0.998,"Hawai'i Island","100",11.6403630782199,0.198520545384709,12.1281438629414,11.1525822934984
"1098",800,"interpolated",0,12.272,11.991,12.553,0.998,0.998,0.998,"Hawai'i Island","100",11.9150401658497,0.199410707780245,12.4050081504451,11.4250721812544
"1099",900,"interpolated",0,12.433,12.143,12.724,0.999,0.998,0.999,"Hawai'i Island","100",11.9767067419213,0.200161675363077,12.468519913654,11.4848935701885
"1100",1000,"interpolated",0,12.572,12.275,12.869,0.999,0.999,0.999,"Hawai'i Island","100",12.1175516006071,0.200515869711018,12.6102350560511,11.6248681451632
"1101",1,"interpolated",0,1,1,1,0.395,0.386,0.404,"Maui Nui","1",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"2100",100,"interpolated",0,10.339,10.164,10.514,0.978,0.976,0.979,"Maui Nui","1",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"3100",200,"interpolated",0,11.829,11.553,12.106,0.989,0.988,0.99,"Maui Nui","1",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"4100",300,"interpolated",0,12.692,12.345,13.038,0.993,0.992,0.994,"Maui Nui","1",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"5100",400,"interpolated",0,13.319,12.925,13.713,0.994,0.994,0.995,"Maui Nui","1",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"6100",500,"interpolated",0,13.812,13.387,14.238,0.996,0.995,0.996,"Maui Nui","1",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7100",600,"interpolated",0,14.213,13.766,14.661,0.996,0.996,0.997,"Maui Nui","1",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"8100",700,"interpolated",0,14.545,14.083,15.008,0.997,0.997,0.997,"Maui Nui","1",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"9100",800,"interpolated",0,14.825,14.352,15.297,0.997,0.997,0.998,"Maui Nui","1",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"10100",900,"interpolated",0,15.062,14.584,15.54,0.998,0.998,0.998,"Maui Nui","1",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"1110",1000,"interpolated",0,15.266,14.785,15.747,0.998,0.998,0.998,"Maui Nui","1",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"1210",1,"interpolated",0,1,1,1,0.334,0.327,0.341,"Maui Nui","2",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"1310",100,"interpolated",0,9.455,9.336,9.573,0.986,0.985,0.987,"Maui Nui","2",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"1410",200,"interpolated",0,10.324,10.146,10.503,0.994,0.993,0.994,"Maui Nui","2",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"1510",300,"interpolated",0,10.843,10.625,11.061,0.995,0.995,0.996,"Maui Nui","2",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"1610",400,"interpolated",0,11.25,11.012,11.488,0.996,0.996,0.996,"Maui Nui","2",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"1710",500,"interpolated",0,11.581,11.338,11.824,0.997,0.997,0.997,"Maui Nui","2",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"1810",600,"interpolated",0,11.85,11.612,12.089,0.998,0.997,0.998,"Maui Nui","2",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"1910",700,"interpolated",0,12.07,11.842,12.297,0.998,0.998,0.998,"Maui Nui","2",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"2010",800,"interpolated",0,12.248,12.035,12.461,0.998,0.998,0.999,"Maui Nui","2",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"2110",900,"interpolated",0,12.393,12.197,12.589,0.999,0.999,0.999,"Maui Nui","2",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"2210",1000,"interpolated",0,12.51,12.332,12.689,0.999,0.999,0.999,"Maui Nui","2",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"2310",1,"interpolated",0,1,1,1,0.27,0.268,0.273,"Maui Nui","3",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"2410",100,"interpolated",0,6.795,6.664,6.925,0.985,0.984,0.985,"Maui Nui","3",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"2510",200,"interpolated",0,7.97,7.799,8.142,0.991,0.991,0.991,"Maui Nui","3",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"2610",300,"interpolated",0,8.691,8.511,8.872,0.994,0.994,0.995,"Maui Nui","3",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"2710",400,"interpolated",0,9.159,8.976,9.341,0.996,0.996,0.997,"Maui Nui","3",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"2810",500,"interpolated",0,9.472,9.287,9.657,0.997,0.997,0.998,"Maui Nui","3",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"2910",600,"interpolated",0,9.689,9.501,9.878,0.998,0.998,0.998,"Maui Nui","3",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"3010",700,"interpolated",0,9.848,9.654,10.041,0.999,0.998,0.999,"Maui Nui","3",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"3110",800,"interpolated",0,9.967,9.769,10.166,0.999,0.999,0.999,"Maui Nui","3",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"3210",900,"interpolated",0,10.062,9.858,10.266,0.999,0.999,0.999,"Maui Nui","3",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"3310",1000,"interpolated",0,10.139,9.93,10.349,0.999,0.999,0.999,"Maui Nui","3",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"3410",1,"interpolated",0,1,1,1,0.25,0.246,0.254,"Maui Nui","4",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"3510",100,"interpolated",0,10.423,10.297,10.549,0.975,0.974,0.977,"Maui Nui","4",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"3610",200,"interpolated",0,12.076,11.89,12.262,0.988,0.988,0.989,"Maui Nui","4",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"3710",300,"interpolated",0,13.046,12.815,13.276,0.992,0.991,0.992,"Maui Nui","4",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"3810",400,"interpolated",0,13.752,13.485,14.018,0.994,0.993,0.994,"Maui Nui","4",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"3910",500,"interpolated",0,14.307,14.011,14.603,0.995,0.995,0.995,"Maui Nui","4",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"4010",600,"interpolated",0,14.762,14.442,15.083,0.996,0.996,0.996,"Maui Nui","4",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"4110",700,"interpolated",0,15.145,14.804,15.486,0.996,0.996,0.997,"Maui Nui","4",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"4210",800,"interpolated",0,15.473,15.115,15.83,0.997,0.997,0.997,"Maui Nui","4",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"4310",900,"interpolated",0,15.757,15.385,16.128,0.997,0.997,0.998,"Maui Nui","4",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"4410",1000,"interpolated",0,16.006,15.622,16.389,0.998,0.997,0.998,"Maui Nui","4",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"4510",1,"interpolated",0,1,1,1,0.413,0.405,0.42,"Maui Nui","5",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"4610",100,"interpolated",0,10.481,10.291,10.67,0.963,0.962,0.964,"Maui Nui","5",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"4710",200,"interpolated",0,13.164,12.901,13.426,0.98,0.979,0.981,"Maui Nui","5",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"4810",300,"interpolated",0,14.78,14.469,15.091,0.987,0.986,0.988,"Maui Nui","5",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"4910",400,"interpolated",0,15.904,15.555,16.252,0.99,0.99,0.991,"Maui Nui","5",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"5010",500,"interpolated",0,16.744,16.365,17.123,0.993,0.992,0.993,"Maui Nui","5",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"5110",600,"interpolated",0,17.403,16.998,17.809,0.994,0.994,0.995,"Maui Nui","5",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"5210",700,"interpolated",0,17.939,17.511,18.367,0.995,0.995,0.996,"Maui Nui","5",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"5310",800,"interpolated",0,18.385,17.936,18.834,0.996,0.996,0.996,"Maui Nui","5",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"5410",900,"interpolated",0,18.765,18.296,19.233,0.996,0.996,0.997,"Maui Nui","5",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"5510",1000,"interpolated",0,19.093,18.607,19.578,0.997,0.997,0.997,"Maui Nui","5",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"5610",1,"interpolated",0,1,1,1,0.266,0.262,0.27,"Maui Nui","6",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"5710",100,"interpolated",0,9.148,9.015,9.281,0.972,0.971,0.973,"Maui Nui","6",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"5810",200,"interpolated",0,11.283,11.089,11.477,0.983,0.983,0.984,"Maui Nui","6",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"5910",300,"interpolated",0,12.678,12.451,12.905,0.988,0.988,0.989,"Maui Nui","6",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"6010",400,"interpolated",0,13.674,13.424,13.924,0.991,0.991,0.992,"Maui Nui","6",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"6110",500,"interpolated",0,14.422,14.155,14.688,0.993,0.993,0.994,"Maui Nui","6",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"6210",600,"interpolated",0,15.005,14.726,15.285,0.995,0.995,0.995,"Maui Nui","6",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"6310",700,"interpolated",0,15.475,15.186,15.765,0.996,0.996,0.996,"Maui Nui","6",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"6410",800,"interpolated",0,15.864,15.567,16.16,0.996,0.996,0.997,"Maui Nui","6",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"6510",900,"interpolated",0,16.19,15.889,16.492,0.997,0.997,0.997,"Maui Nui","6",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"6610",1000,"interpolated",0,16.469,16.165,16.774,0.997,0.997,0.998,"Maui Nui","6",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"6710",1,"interpolated",0,1,1,1,0.369,0.363,0.376,"Maui Nui","7",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"6810",100,"interpolated",0,8.853,8.728,8.978,0.977,0.976,0.978,"Maui Nui","7",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"6910",200,"interpolated",0,10.504,10.346,10.662,0.988,0.988,0.988,"Maui Nui","7",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7010",300,"interpolated",0,11.457,11.289,11.625,0.993,0.992,0.993,"Maui Nui","7",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7110",400,"interpolated",0,12.074,11.904,12.244,0.995,0.995,0.995,"Maui Nui","7",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7210",500,"interpolated",0,12.501,12.332,12.67,0.996,0.996,0.997,"Maui Nui","7",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7310",600,"interpolated",0,12.81,12.644,12.975,0.997,0.997,0.998,"Maui Nui","7",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7410",700,"interpolated",0,13.042,12.881,13.202,0.998,0.998,0.998,"Maui Nui","7",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7510",800,"interpolated",0,13.22,13.066,13.374,0.998,0.998,0.999,"Maui Nui","7",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7610",900,"interpolated",0,13.36,13.213,13.507,0.999,0.999,0.999,"Maui Nui","7",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7710",1000,"interpolated",0,13.471,13.332,13.61,0.999,0.999,0.999,"Maui Nui","7",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7810",1,"interpolated",0,1,1,1,0.304,0.299,0.308,"Maui Nui","8",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7910",100,"interpolated",0,9.559,9.374,9.744,0.97,0.969,0.971,"Maui Nui","8",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"8010",200,"interpolated",0,11.861,11.594,12.127,0.982,0.981,0.983,"Maui Nui","8",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"8110",300,"interpolated",0,13.373,13.063,13.683,0.987,0.987,0.988,"Maui Nui","8",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"8210",400,"interpolated",0,14.46,14.125,14.795,0.991,0.99,0.991,"Maui Nui","8",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"8310",500,"interpolated",0,15.281,14.93,15.632,0.993,0.992,0.993,"Maui Nui","8",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"8410",600,"interpolated",0,15.925,15.563,16.287,0.994,0.994,0.995,"Maui Nui","8",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"8510",700,"interpolated",0,16.443,16.073,16.812,0.995,0.995,0.996,"Maui Nui","8",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"8610",800,"interpolated",0,16.868,16.493,17.244,0.996,0.996,0.996,"Maui Nui","8",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"8710",900,"interpolated",0,17.224,16.844,17.604,0.997,0.996,0.997,"Maui Nui","8",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"8810",1000,"interpolated",0,17.525,17.142,17.908,0.997,0.997,0.997,"Maui Nui","8",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"8910",1,"interpolated",0,1,1,1,0.219,0.216,0.223,"Maui Nui","9",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"9010",100,"interpolated",0,12.811,12.67,12.952,0.967,0.966,0.968,"Maui Nui","9",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"9110",200,"interpolated",0,15.125,14.92,15.331,0.983,0.982,0.984,"Maui Nui","9",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"9210",300,"interpolated",0,16.564,16.313,16.814,0.988,0.987,0.988,"Maui Nui","9",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"9310",400,"interpolated",0,17.632,17.353,17.91,0.991,0.99,0.991,"Maui Nui","9",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"9410",500,"interpolated",0,18.471,18.175,18.767,0.993,0.992,0.993,"Maui Nui","9",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"9510",600,"interpolated",0,19.149,18.842,19.456,0.994,0.994,0.994,"Maui Nui","9",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"9610",700,"interpolated",0,19.705,19.391,20.019,0.995,0.995,0.995,"Maui Nui","9",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"9710",800,"interpolated",0,20.168,19.847,20.488,0.996,0.995,0.996,"Maui Nui","9",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"9810",900,"interpolated",0,20.555,20.229,20.881,0.996,0.996,0.997,"Maui Nui","9",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"9910",1000,"interpolated",0,20.883,20.551,21.215,0.997,0.997,0.997,"Maui Nui","9",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"10010",1,"interpolated",0,1,1,1,0.268,0.265,0.272,"Maui Nui","10",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"10110",100,"interpolated",0,9.27,9.078,9.461,0.969,0.968,0.97,"Maui Nui","10",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"10210",200,"interpolated",0,11.617,11.381,11.853,0.982,0.982,0.983,"Maui Nui","10",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"10310",300,"interpolated",0,13.038,12.786,13.29,0.989,0.988,0.989,"Maui Nui","10",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"10410",400,"interpolated",0,13.992,13.728,14.255,0.992,0.992,0.992,"Maui Nui","10",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"10510",500,"interpolated",0,14.68,14.404,14.956,0.994,0.994,0.994,"Maui Nui","10",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"10610",600,"interpolated",0,15.204,14.915,15.493,0.995,0.995,0.996,"Maui Nui","10",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"10710",700,"interpolated",0,15.619,15.317,15.921,0.996,0.996,0.997,"Maui Nui","10",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"10810",800,"interpolated",0,15.958,15.642,16.273,0.997,0.997,0.997,"Maui Nui","10",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"10910",900,"interpolated",0,16.24,15.913,16.568,0.997,0.997,0.998,"Maui Nui","10",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"1102",1000,"interpolated",0,16.482,16.143,16.821,0.998,0.998,0.998,"Maui Nui","10",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"1111",1,"interpolated",0,1,1,1,0.269,0.265,0.273,"Maui Nui","11",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"1121",100,"interpolated",0,9.057,8.925,9.189,0.981,0.98,0.982,"Maui Nui","11",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"1131",200,"interpolated",0,10.465,10.281,10.649,0.989,0.989,0.99,"Maui Nui","11",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"1141",300,"interpolated",0,11.37,11.164,11.577,0.993,0.992,0.993,"Maui Nui","11",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"1151",400,"interpolated",0,12.003,11.784,12.221,0.995,0.994,0.995,"Maui Nui","11",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"1161",500,"interpolated",0,12.463,12.239,12.688,0.996,0.996,0.996,"Maui Nui","11",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"1171",600,"interpolated",0,12.811,12.583,13.038,0.997,0.997,0.997,"Maui Nui","11",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"1181",700,"interpolated",0,13.08,12.851,13.31,0.998,0.997,0.998,"Maui Nui","11",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"1191",800,"interpolated",0,13.296,13.065,13.527,0.998,0.998,0.998,"Maui Nui","11",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
