"geo_entity2","SPP_CODE3A","RelAbund","Rank","Rank_N","iteration","RankN_pred"
"1188","Maui Nui","ACAKOA",0.0162271805273834,13,0.764705882352941,"79",0.649570837746121
"1189","Maui Nui","CHETRI",0.0841784989858012,14,0.823529411764706,"79",0.818381493457307
"1190","Maui Nui","CIBGLA",0.170385395537525,15,0.882352941176471,"79",0.897712133748137
"1191","Maui Nui","CIBMEN",0.217038539553753,16,0.941176470588235,"79",0.923300786912366
"1192","Maui Nui","METPOL",0.481237322515213,17,1,"79",0.99392584615564
"1193","Maui Nui","POLOAH",0.000470101541933058,1,0.0588235294117647,"80",0.0668354874108529
"1194","Maui Nui","POLSPP",0.000470101541933058,2,0.117647058823529,"80",0.0668354874108529
"1195","Maui Nui","SYZSAN",0.00141030462579917,3,0.176470588235294,"80",0.199257671719138
"1196","Maui Nui","ILEANO",0.00235050770966529,4,0.235294117647059,"80",0.308994204305926
"1197","Maui Nui","COPRHY",0.00277359909740504,5,0.294117647058824,"80",0.344911277367256
"1198","Maui Nui","DIOSAN",0.00277359909740504,6,0.352941176470588,"80",0.344911277367256
"1199","Maui Nui","NESSAN",0.00277359909740504,7,0.411764705882353,"80",0.344911277367256
"1200","Maui Nui","PSYSPP",0.00376081233546446,8,0.470588235294118,"80",0.409608395306265
"1201","Maui Nui","MELCLU",0.00752162467092892,9,0.529411764705882,"80",0.551700274627631
"1202","Maui Nui","PSYHAW",0.00836780744640842,10,0.588235294117647,"80",0.570574400120339
"1203","Maui Nui","ACAKOA",0.0122226400902595,11,0.647058823529412,"80",0.62337083180676
"1204","Maui Nui","MYRLES",0.0159364422715307,12,0.705882352941177,"80",0.648129736380501
"1205","Maui Nui","XYLHAW",0.0362448288830387,13,0.764705882352941,"80",0.716185552956591
"1206","Maui Nui","CIBGLA",0.0470101541933058,14,0.823529411764706,"80",0.746203050459593
"1207","Maui Nui","CHETRI",0.0591387739751786,15,0.882352941176471,"80",0.77483632373973
"1208","Maui Nui","CIBMEN",0.257615644979316,16,0.941176470588235,"80",0.94049170304996
"1209","Maui Nui","METPOL",0.539159458443024,17,1,"80",1.00236661778038
"1210","Maui Nui","POLOAH",0.000516795865633075,1,0.0666666666666667,"81",0.0730714089066098
"1211","Maui Nui","PSYSPP",0.00103359173126615,2,0.133333333333333,"81",0.144096581387861
"1212","Maui Nui","MYRLES",0.00155038759689922,3,0.2,"81",0.218574737024294
"1213","Maui Nui","SYZSAN",0.00155038759689922,4,0.266666666666667,"81",0.218574737024294
"1214","Maui Nui","PSYMA2",0.0020671834625323,5,0.333333333333333,"81",0.280793635313683
"1215","Maui Nui","SADPAL",0.0020671834625323,6,0.4,"81",0.280793635313683
"1216","Maui Nui","COPOCH",0.0041343669250646,7,0.466666666666667,"81",0.429586398691854
"1217","Maui Nui","ILEANO",0.0041343669250646,8,0.533333333333333,"81",0.429586398691854
"1218","Maui Nui","ACAKOA",0.00516795865633075,9,0.6,"81",0.476580985088264
"1219","Maui Nui","MELCLU",0.0082687338501292,10,0.666666666666667,"81",0.568544495364053
"1220","Maui Nui","SADSOU",0.0268733850129199,11,0.733333333333333,"81",0.687690415857032
"1221","Maui Nui","CIBGLA",0.0516795865633075,12,0.8,"81",0.757904705550242
"1222","Maui Nui","CHETRI",0.137984496124031,13,0.866666666666667,"81",0.874679706453767
"1223","Maui Nui","CIBMEN",0.169509043927649,14,0.933333333333333,"81",0.897155309622381
"1224","Maui Nui","METPOL",0.583462532299742,15,1,"81",1.00814398860149
"1225","Maui Nui","MELCLU",0.000612332374012614,1,0.0769230769230769,"82",0.085342989509492
"1226","Maui Nui","MYRLES",0.000612332374012614,2,0.153846153846154,"82",0.085342989509492
"1227","Maui Nui","NOTSAN",0.00122466474802523,3,0.230769230769231,"82",0.172420546187667
"1228","Maui Nui","DIOSAN",0.00183699712203784,4,0.307692307692308,"82",0.254893856533705
"1229","Maui Nui","ACAKOA",0.0042863266180883,5,0.384615384615385,"82",0.43720138461053
"1230","Maui Nui","ILEANO",0.00551099136611353,6,0.461538461538462,"82",0.489996832968498
"1231","Maui Nui","SYZSAN",0.00734798848815137,7,0.538461538461538,"82",0.547368024501265
"1232","Maui Nui","ACAKO2",0.0140836446022901,8,0.615384615384615,"82",0.63755709187957
"1233","Maui Nui","HEDHIL",0.0472108260363725,9,0.692307692307692,"82",0.746723483041023
"1234","Maui Nui","CHETRI",0.0679688935154002,10,0.769230769230769,"82",0.792284620995852
"1235","Maui Nui","CIBGLA",0.110219827322271,11,0.846153846153846,"82",0.849619406662359
"1236","Maui Nui","CIBMEN",0.154307758251179,12,0.923076923076923,"82",0.886950059985229
"1237","Maui Nui","METPOL",0.584777417182046,13,1,"82",1.00830807121311
"1238","Maui Nui","MYOSAN",0.000569476082004556,1,0.0588235294117647,"83",0.0798574872527388
"1239","Maui Nui","POUSAN",0.000569476082004556,2,0.117647058823529,"83",0.0798574872527388
"1240","Maui Nui","NOTSAN",0.00113895216400911,3,0.176470588235294,"83",0.159735737001348
"1241","Maui Nui","MELVOL",0.00227790432801822,4,0.235294117647059,"83",0.302122413716706
"1242","Maui Nui","PSYODO",0.00227790432801822,5,0.294117647058824,"83",0.302122413716706
"1243","Maui Nui","SADSOU",0.00227790432801822,6,0.352941176470588,"83",0.302122413716706
"1244","Maui Nui","ACAKOA",0.00398633257403189,7,0.411764705882353,"83",0.421894325286192
"1245","Maui Nui","ILEANO",0.00740318906605923,8,0.470588235294118,"83",0.548763376132534
"1246","Maui Nui","SADPAL",0.00911161731207289,9,0.529411764705882,"83",0.58445794097015
"1247","Maui Nui","ACAKO2",0.0130979498861048,10,0.588235294117647,"83",0.630614016990904
"1248","Maui Nui","NESSAN",0.0244874715261959,11,0.647058823529412,"83",0.680182623797487
"1249","Maui Nui","DIOSAN",0.0324601366742597,12,0.705882352941177,"83",0.704853746468974
"1250","Maui Nui","CIBGLA",0.0432801822323462,13,0.764705882352941,"83",0.736251218874464
"1251","Maui Nui","CHETRI",0.0751708428246014,14,0.823529411764706,"83",0.804712769846721
"1252","Maui Nui","ANTPLA",0.0912300683371298,15,0.882352941176471,"83",0.827887680553647
"1253","Maui Nui","CIBMEN",0.273348519362187,16,0.941176470588235,"83",0.946199158220399
"1254","Maui Nui","METPOL",0.417312072892938,17,1,"83",0.982955225167111
"1255","Maui Nui","POLOAH",0.000641848523748395,1,0.0588235294117647,"84",0.0891501179955223
"1256","Maui Nui","MYRLES",0.00128369704749679,2,0.117647058823529,"84",0.181074338665786
"1257","Maui Nui","RUBMAC",0.00128369704749679,3,0.176470588235294,"84",0.181074338665786
"1258","Maui Nui","MELCLU",0.00320924261874198,4,0.235294117647059,"84",0.376068261992771
"1259","Maui Nui","ACAKOA",0.00449293966623877,5,0.294117647058824,"84",0.447131606032966
"1260","Maui Nui","PSYSPP",0.00513478818998716,6,0.352941176470588,"84",0.475231514021004
"1261","Maui Nui","ILEANO",0.00641848523748395,7,0.411764705882353,"84",0.521154002815528
"1262","Maui Nui","STYTAM",0.00770218228498074,8,0.470588235294118,"84",0.556031717885238
"1263","Maui Nui","SYZSAN",0.00770218228498074,9,0.529411764705882,"84",0.556031717885238
"1264","Maui Nui","COPFOL",0.0115532734274711,10,0.588235294117647,"84",0.616969751637963
"1265","Maui Nui","VACDEN",0.0141206675224647,11,0.647058823529412,"84",0.63779695794068
"1266","Maui Nui","NESSAN",0.0327342747111682,12,0.705882352941177,"84",0.705683833280566
"1267","Maui Nui","DIOSAN",0.0526315789473684,13,0.764705882352941,"84",0.76018515143232
"1268","Maui Nui","CHETRI",0.110397946084724,14,0.823529411764706,"84",0.849801926319912
"1269","Maui Nui","CIBMEN",0.169448010269576,15,0.882352941176471,"84",0.897116408489763
"1270","Maui Nui","CIBGLA",0.197689345314506,16,0.941176470588235,"84",0.913573794555569
"1271","Maui Nui","METPOL",0.373555840821566,17,1,"84",0.97399563675383
"1272","Maui Nui","POLOAH",0.000973472864443904,1,0.0526315789473684,"85",0.135236995572478
"1273","Maui Nui","RUBMAC",0.000973472864443904,2,0.105263157894737,"85",0.135236995572478
"1274","Maui Nui","MELCLU",0.00194694572888781,3,0.157894736842105,"85",0.267621582600641
"1275","Maui Nui","SADSOU",0.00194694572888781,4,0.210526315789474,"85",0.267621582600641
"1276","Maui Nui","COPRHY",0.00287174495010952,5,0.263157894736842,"85",0.352376862859075
"1277","Maui Nui","DIOSAN",0.00287174495010952,6,0.315789473684211,"85",0.352376862859075
"1278","Maui Nui","NESSAN",0.00287174495010952,7,0.368421052631579,"85",0.352376862859075
"1279","Maui Nui","MYRLES",0.00340715502555366,8,0.421052631578947,"85",0.388748459843637
"1280","Maui Nui","STYTAM",0.00584083718666342,9,0.473684210526316,"85",0.502017040891806
"1281","Maui Nui","ILEANO",0.00681431005110733,10,0.526315789473684,"85",0.532967638795024
"1282","Maui Nui","PSYHAW",0.00866390849355074,11,0.578947368421053,"85",0.576379525055303
"1283","Maui Nui","COPFOL",0.00876125577999513,12,0.631578947368421,"85",0.578205486209684
"1284","Maui Nui","VACDEN",0.0107082015088829,13,0.684210526315789,"85",0.607563900833882
"1285","Maui Nui","XYLHAW",0.0375273789243125,14,0.736842105263158,"85",0.719952543689768
"1286","Maui Nui","CIBGLA",0.0486736432221952,15,0.789473684210526,"85",0.750469896664385
"1287","Maui Nui","ANTPLA",0.0779751764419567,16,0.842105263157895,"85",0.809173439647911
"1288","Maui Nui","CHETRI",0.0900462399610611,17,0.894736842105263,"85",0.826355940938175
"1289","Maui Nui","CIBMEN",0.276466293502069,18,0.947368421052632,"85",0.947275861104686
"1290","Maui Nui","METPOL",0.410659527865661,19,1,"85",0.981681655660618
"1291","Maui Nui","RUBMAC",0.000789265982636148,1,0.0666666666666667,"86",0.108899980379725
"1292","Maui Nui","CIBSPP",0.0015785319652723,2,0.133333333333333,"86",0.222338434621862
"1293","Maui Nui","SADPAL",0.0015785319652723,3,0.2,"86",0.222338434621862
"1294","Maui Nui","ILEANO",0.00394632991318074,4,0.266666666666667,"86",0.419766739963445
"1295","Maui Nui","MYRLES",0.00394632991318074,5,0.333333333333333,"86",0.419766739963445
"1296","Maui Nui","MELCLU",0.00473559589581689,6,0.4,"86",0.458218974741619
"1297","Maui Nui","STYTAM",0.00473559589581689,7,0.466666666666667,"86",0.458218974741619
"1298","Maui Nui","COPFOL",0.00710339384372534,8,0.533333333333333,"86",0.540976738692939
"1299","Maui Nui","VACDEN",0.00868192580899763,9,0.6,"86",0.576720487118872
"1300","Maui Nui","ACAKOA",0.0118389897395422,10,0.666666666666667,"86",0.619804245680844
"1301","Maui Nui","CHETRI",0.0623520126282557,11,0.733333333333333,"86",0.781493025414155
"1302","Maui Nui","ANTPLA",0.0632202052091555,12,0.8,"86",0.783229497189972
"1303","Maui Nui","CIBGLA",0.119968429360695,13,0.866666666666667,"86",0.859145859047593
"1304","Maui Nui","CIBMEN",0.216258879242305,14,0.933333333333333,"86",0.92293008142247
"1305","Maui Nui","METPOL",0.489265982636148,15,1,"86",0.995167913580293
"1306","Maui Nui","POLOAH",0.000595486214494134,1,0.0588235294117647,"87",0.0831835161792284
"1307","Maui Nui","RAUSAN",0.000595486214494134,2,0.117647058823529,"87",0.0831835161792284
"1308","Maui Nui","PLEAUW",0.00119097242898827,3,0.176470588235294,"87",0.167446914836582
"1309","Maui Nui","REYSAN",0.00119097242898827,4,0.235294117647059,"87",0.167446914836582
"1310","Maui Nui","WIKMON",0.00119097242898827,5,0.294117647058824,"87",0.167446914836582
"1311","Maui Nui","CIBSPP",0.00238194485797654,6,0.352941176470588,"87",0.31189905956561
"1312","Maui Nui","MYRLES",0.00238194485797654,7,0.411764705882353,"87",0.31189905956561
"1313","Maui Nui","COPRHY",0.00351336866551539,8,0.470588235294118,"87",0.39523889500798
"1314","Maui Nui","NESSAN",0.00351336866551539,9,0.529411764705882,"87",0.39523889500798
"1315","Maui Nui","POUSAN",0.00595486214494134,10,0.588235294117647,"87",0.505982267257387
"1316","Maui Nui","PSYHAW",0.0105996546179956,11,0.647058823529412,"87",0.606232204765644
"1317","Maui Nui","DIOSAN",0.0118501756684333,12,0.705882352941177,"87",0.619912015308686
"1318","Maui Nui","XYLHAW",0.0459119871374978,13,0.764705882352941,"87",0.743327543131493
"1319","Maui Nui","CIBGLA",0.0524027868754838,14,0.823529411764706,"87",0.75964034225123
"1320","Maui Nui","CIBMEN",0.126183528851307,15,0.882352941176471,"87",0.864778141774802
"1321","Maui Nui","CHETRI",0.138212350384089,16,0.941176470588235,"87",0.874861685814166
"1322","Maui Nui","METPOL",0.592330137557316,17,1,"87",1.009243020256
"1323","Maui Nui","PITGLA",0.00095229025807066,1,0.0555555555555556,"88",0.13213826951664
"1324","Maui Nui","POLOAH",0.00095229025807066,2,0.111111111111111,"88",0.13213826951664
"1325","Maui Nui","CLEARB",0.00190458051614132,3,0.166666666666667,"88",0.262795993188804
"1326","Maui Nui","RUBMAC",0.00190458051614132,4,0.222222222222222,"88",0.262795993188804
"1327","Maui Nui","MELHAL",0.00285687077421198,5,0.277777777777778,"88",0.351263713941456
"1328","Maui Nui","MELVOL",0.00285687077421198,6,0.333333333333333,"88",0.351263713941456
"1329","Maui Nui","MELCLU",0.00380916103228264,7,0.388888888888889,"88",0.412303572555988
"1330","Maui Nui","MYRLES",0.00571374154842396,8,0.444444444444444,"88",0.497483702264287
"1331","Maui Nui","STYTAM",0.0114274830968479,9,0.5,"88",0.61566998384598
"1332","Maui Nui","ILEANO",0.0133320636129892,10,0.555555555555556,"88",0.632367671115002
"1333","Maui Nui","COPFOL",0.0219026759356252,11,0.611111111111111,"88",0.671757960915334
"1334","Maui Nui","VACDEN",0.0257118369679078,12,0.666666666666667,"88",0.684055772109242
"1335","Maui Nui","ACAKOA",0.0295209980001905,13,0.722222222222222,"88",0.695881286659186
"1336","Maui Nui","CIBGLA",0.0380916103228264,14,0.777777777777778,"88",0.721596032640661
"1337","Maui Nui","PSYODO",0.0734215788972479,15,0.833333333333333,"88",0.801827614682991
"1338","Maui Nui","CIBMEN",0.0990381868393486,16,0.888888888888889,"88",0.83742098763107
"1339","Maui Nui","CHETRI",0.123797733549186,17,0.944444444444444,"88",0.862653101105532
"1340","Maui Nui","METPOL",0.542805447100276,18,1,"88",1.00286170902283
"1341","Maui Nui","ANTPLA",0.000682128240109141,1,0.0625,"89",0.0944155776969637
"1342","Maui Nui","FREARB",0.000682128240109141,2,0.125,"89",0.0944155776969637
"1343","Maui Nui","KADAFF",0.000682128240109141,3,0.1875,"89",0.0944155776969637
"1344","Maui Nui","MELCLU",0.000682128240109141,4,0.25,"89",0.0944155776969637
"1345","Maui Nui","PSYMA2",0.00204638472032742,5,0.3125,"89",0.278569423266282
"1346","Maui Nui","ILEANO",0.00272851296043656,6,0.375,"89",0.341383125621862
"1347","Maui Nui","MELVOL",0.00272851296043656,7,0.4375,"89",0.341383125621862
"1348","Maui Nui","MYRLES",0.00272851296043656,8,0.5,"89",0.341383125621862
"1349","Maui Nui","SADSPP",0.00272851296043656,9,0.5625,"89",0.341383125621862
"1350","Maui Nui","SYZSAN",0.00818553888130969,10,0.625,"89",0.566804800303243
"1351","Maui Nui","ACAKOA",0.00954979536152797,11,0.6875,"89",0.591621357910111
"1352","Maui Nui","ERYSAN",0.0286493860845839,12,0.75,"89",0.693196730380745
"1353","Maui Nui","CHETRI",0.105729877216917,13,0.8125,"89",0.844902885101238
"1354","Maui Nui","CIBGLA",0.16643929058663,14,0.875,"89",0.895178925819864
"1355","Maui Nui","CIBMEN",0.245566166439291,15,0.9375,"89",0.93578541500244
"1356","Maui Nui","METPOL",0.420190995907231,16,1,"89",0.983497545361833
"1357","Maui Nui","ANTPLA",0.000498877525567473,1,0.0476190476190476,"90",0.0707152263368079
"1358","Maui Nui","ILEANO",0.00149663257670242,2,0.0952380952380952,"90",0.211273801353454
"1359","Maui Nui","SYZSAN",0.00149663257670242,3,0.142857142857143,"90",0.211273801353454
"1360","Maui Nui","MYRLES",0.00199551010226989,4,0.19047619047619,"90",0.273033893801894
"1361","Maui Nui","PERSAN",0.00199551010226989,5,0.238095238095238,"90",0.273033893801894
"1362","Maui Nui","PSYMA2",0.00199551010226989,6,0.285714285714286,"90",0.273033893801894
"1363","Maui Nui","COPRHY",0.00294337740084809,7,0.333333333333333,"90",0.3576502926551
"1364","Maui Nui","DIOSAN",0.00294337740084809,8,0.380952380952381,"90",0.3576502926551
"1365","Maui Nui","NESSAN",0.00294337740084809,9,0.428571428571429,"90",0.3576502926551
"1366","Maui Nui","PSYSPP",0.00299326515340484,10,0.476190476190476,"90",0.361240481608087
"1367","Maui Nui","CIBCHA",0.00399102020453979,11,0.523809523809524,"90",0.42214224394303
"1368","Maui Nui","SADPAL",0.00399102020453979,12,0.571428571428571,"90",0.42214224394303
"1369","Maui Nui","MELCLU",0.00498877525567473,13,0.619047619047619,"90",0.469177018454292
"1370","Maui Nui","PSYHAW",0.00888001995510102,14,0.666666666666667,"90",0.58037997349478
"1371","Maui Nui","ACAKOA",0.0124719381391868,15,0.714285714285714,"90",0.625553104387628
"1372","Maui Nui","XYLHAW",0.0384634572212522,16,0.761904761904762,"90",0.722674298072633
"1373","Maui Nui","CIBGLA",0.0997755051134946,17,0.80952380952381,"90",0.838274270756873
"1374","Maui Nui","CHETRI",0.124220503866301,18,0.857142857142857,"90",0.863032938806927
"1375","Maui Nui","SADCYA",0.129708156647543,19,0.904761904761905,"90",0.867838048404582
"1376","Maui Nui","CIBMEN",0.273384884010975,20,0.952380952380952,"90",0.946211815986864
"1377","Maui Nui","METPOL",0.278822649039661,21,1,"90",0.948078322334958
"1378","Maui Nui","MYRSAN",0.00063653723742839,1,0.0909090909090909,"91",0.0884622689529911
"1379","Maui Nui","POLOAH",0.00063653723742839,2,0.181818181818182,"91",0.0884622689529911
"1380","Maui Nui","SADSPP",0.00254614894971356,3,0.272727272727273,"91",0.32642123626284
"1381","Maui Nui","POLSPP",0.00509229789942712,4,0.363636363636364,"91",0.473488974079278
"1382","Maui Nui","MYRLES",0.00572883513685551,5,0.454545454545455,"91",0.498028426295639
"1383","Maui Nui","ACAKOA",0.00891152132399745,6,0.545454545454545,"91",0.580947117514088
"1384","Maui Nui","ILEANO",0.0101845957988542,7,0.636363636363636,"91",0.600847923892964
"1385","Maui Nui","CIBGLA",0.0432845321451305,8,0.727272727272727,"91",0.736263124806252
"1386","Maui Nui","CHETRI",0.103755569700827,9,0.818181818181818,"91",0.84275473964693
"1387","Maui Nui","CIBMEN",0.231699554423934,10,0.909090909090909,"91",0.929968855676691
"1388","Maui Nui","METPOL",0.587523870146404,11,1,"91",1.00864953153748
"1389","Maui Nui","RAUSAN",0.000548907673729279,1,0.0666666666666667,"92",0.0772231681463329
"1390","Maui Nui","PLEAUW",0.00109781534745856,2,0.133333333333333,"92",0.153624751769245
"1391","Maui Nui","REYSAN",0.00109781534745856,3,0.2,"92",0.153624751769245
"1392","Maui Nui","WIKMON",0.00109781534745856,4,0.266666666666667,"92",0.153624751769245
"1393","Maui Nui","SYZSAN",0.00164672302118784,5,0.333333333333333,"92",0.231283658591291
"1394","Maui Nui","MELVOL",0.00219563069491711,6,0.4,"92",0.294048153901317
"1395","Maui Nui","POUSAN",0.00548907673729279,7,0.466666666666667,"92",0.489168377358704
"1396","Maui Nui","ILEANO",0.00713579975848062,8,0.533333333333333,"92",0.541843393629544
"1397","Maui Nui","MELCLU",0.00713579975848062,9,0.6,"92",0.541843393629544
"1398","Maui Nui","DIOSAN",0.0076847074322099,10,0.666666666666667,"92",0.555620067949461
"1399","Maui Nui","ACAKOA",0.00933143045339774,11,0.733333333333333,"92",0.588138528692163
"1400","Maui Nui","CIBGLA",0.110769568558568,12,0.8,"92",0.850181646959821
"1401","Maui Nui","CHETRI",0.16198265451751,13,0.866666666666667,"92",0.892235736369849
"1402","Maui Nui","CIBMEN",0.184432978373038,14,0.933333333333333,"92",0.906215834008871
"1403","Maui Nui","METPOL",0.498353276978812,15,1,"92",0.996543357534619
"1404","Maui Nui","POLSPP",0.000682081713389264,1,0.0555555555555556,"93",0.0944094415934593
"1405","Maui Nui","RAUSAN",0.000682081713389264,2,0.111111111111111,"93",0.0944094415934593
"1406","Maui Nui","PLEAUW",0.00136416342677853,3,0.166666666666667,"93",0.192700691286497
"1407","Maui Nui","REYSAN",0.00136416342677853,4,0.222222222222222,"93",0.192700691286497
"1408","Maui Nui","WIKMON",0.00136416342677853,5,0.277777777777778,"93",0.192700691286497
"1409","Maui Nui","CIBSPP",0.00272832685355706,6,0.333333333333333,"93",0.341368428398169
"1410","Maui Nui","ILEANO",0.00272832685355706,7,0.388888888888889,"93",0.341368428398169
"1411","Maui Nui","MELCLU",0.00272832685355706,8,0.444444444444444,"93",0.341368428398169
"1412","Maui Nui","PSYSPP",0.00545665370711411,9,0.5,"93",0.487935660357598
"1413","Maui Nui","POUSAN",0.00682081713389264,10,0.555555555555556,"93",0.533153524560075
"1414","Maui Nui","DIOSAN",0.0095491439874497,11,0.611111111111111,"93",0.591611216807075
"1415","Maui Nui","ACAKOA",0.0109133074142282,12,0.666666666666667,"93",0.609999081630637
"1416","Maui Nui","MYRLES",0.0122774708410068,13,0.722222222222222,"93",0.623859582723092
"1417","Maui Nui","PSYODO",0.0525885001023123,14,0.777777777777778,"93",0.760082727227977
"1418","Maui Nui","CIBGLA",0.0545665370711411,15,0.833333333333333,"93",0.764710975538774
"1419","Maui Nui","CHETRI",0.0627515176318123,16,0.888888888888889,"93",0.782295288632371
"1420","Maui Nui","CIBMEN",0.240092763113021,17,0.944444444444444,"93",0.93354307559661
"1421","Maui Nui","METPOL",0.531341654730237,18,1,"93",1.00129199235468
"1422","Maui Nui","DODVIS",0.00050125313283208,1,0.0588235294117647,"94",0.0710298264657583
"1423","Maui Nui","SCAGAU",0.00050125313283208,2,0.117647058823529,"94",0.0710298264657583
"1424","Maui Nui","MELCLU",0.00150375939849624,3,0.176470588235294,"94",0.212250050220144
"1425","Maui Nui","MELVOL",0.00200501253132832,4,0.235294117647059,"94",0.274078172901454
"1426","Maui Nui","ILEANO",0.0025062656641604,5,0.294117647058824,"94",0.322990631774951
"1427","Maui Nui","COPOCH",0.00451127819548872,6,0.352941176470588,"94",0.447990613794801
"1428","Maui Nui","PSYMA2",0.00551378446115288,7,0.411764705882353,"94",0.490102149286994
"1429","Maui Nui","MYRLES",0.00601503759398496,8,0.470588235294118,"94",0.508036744677857
"1430","Maui Nui","SYZSAN",0.00651629072681704,9,0.529411764705882,"94",0.524167435660075
"1431","Maui Nui","ACAKOA",0.00701754385964912,10,0.588235294117647,"94",0.538650812549755
"1432","Maui Nui","WIKOAH",0.0075187969924812,11,0.647058823529412,"94",0.551631049861676
"1433","Maui Nui","STYTAM",0.0160401002506266,12,0.705882352941177,"94",0.648649126759527
"1434","Maui Nui","CHETRI",0.102255639097744,13,0.764705882352941,"94",0.841090443656497
"1435","Maui Nui","SADCYA",0.130325814536341,14,0.823529411764706,"94",0.868364879694891
"1436","Maui Nui","CIBGLA",0.158395989974937,15,0.882352941176471,"94",0.889800870566515
"1437","Maui Nui","CIBMEN",0.218546365914787,16,0.941176470588235,"94",0.924012937301112
"1438","Maui Nui","METPOL",0.330325814536341,17,1,"94",0.963510112439342
"1439","Maui Nui","MYOSAN",0.000546448087431694,1,0.0666666666666667,"95",0.0769072967705457
"1440","Maui Nui","POUSAN",0.000546448087431694,2,0.133333333333333,"95",0.0769072967705457
"1441","Maui Nui","PSYSPP",0.00109289617486339,3,0.2,"95",0.15289393668219
"1442","Maui Nui","PSYMA2",0.00163934426229508,4,0.266666666666667,"95",0.230327795226181
"1443","Maui Nui","PSYODO",0.00218579234972678,5,0.333333333333333,"95",0.293061444858752
"1444","Maui Nui","SADSOU",0.00218579234972678,6,0.4,"95",0.293061444858752
"1445","Maui Nui","ACAKOA",0.00546448087431694,7,0.466666666666667,"95",0.488234015684745
"1446","Maui Nui","MYRLES",0.00710382513661202,8,0.533333333333333,"95",0.54098831357276
"1447","Maui Nui","ILEANO",0.00765027322404372,9,0.6,"95",0.554804211922369
"1448","Maui Nui","NESSAN",0.0234972677595628,10,0.666666666666667,"95",0.677005061028104
"1449","Maui Nui","DIOSAN",0.0295081967213115,11,0.733333333333333,"95",0.695841936197465
"1450","Maui Nui","CIBGLA",0.0546448087431694,12,0.8,"95",0.764890990523459
"1451","Maui Nui","CHETRI",0.119672131147541,13,0.866666666666667,"95",0.858869315679202
"1452","Maui Nui","CIBMEN",0.32568306010929,14,0.933333333333333,"95",0.962265147882839
"1453","Maui Nui","METPOL",0.418579234972678,15,1,"95",0.983194572878116
"1454","Maui Nui","ANTPLA",0.000503752959548637,1,0.0476190476190476,"96",0.07136008875719
"1455","Maui Nui","RAUSAN",0.000503752959548637,2,0.0952380952380952,"96",0.07136008875719
"1456","Maui Nui","PLEAUW",0.00100750591909727,3,0.142857142857143,"96",0.14024228144522
"1457","Maui Nui","PSYSPP",0.00100750591909727,4,0.19047619047619,"96",0.14024228144522
"1458","Maui Nui","REYSAN",0.00100750591909727,5,0.238095238095238,"96",0.14024228144522
"1459","Maui Nui","WIKMON",0.00100750591909727,6,0.285714285714286,"96",0.14024228144522
"1460","Maui Nui","PSYMA2",0.00151125887864591,7,0.333333333333333,"96",0.213274644711275
"1461","Maui Nui","SYZSAN",0.00151125887864591,8,0.380952380952381,"96",0.213274644711275
"1462","Maui Nui","MYRLES",0.00201501183819455,9,0.428571428571429,"96",0.275171900809651
"1463","Maui Nui","SADPAL",0.00201501183819455,10,0.476190476190476,"96",0.275171900809651
"1464","Maui Nui","MELCLU",0.00352627071684046,11,0.523809523809524,"96",0.396013422414525
"1465","Maui Nui","SADSOU",0.0040300236763891,12,0.571428571428571,"96",0.424193846131729
"1466","Maui Nui","POUSAN",0.00503752959548637,13,0.619047619047619,"96",0.471219593439422
"1467","Maui Nui","ILEANO",0.00554128255503501,14,0.666666666666667,"96",0.49113570595254
"1468","Maui Nui","ACAKOA",0.00705254143368092,15,0.714285714285714,"96",0.539604281258124
"1469","Maui Nui","DIOSAN",0.00705254143368092,16,0.761904761904762,"96",0.539604281258124
"1470","Maui Nui","CHEFOR",0.0388393531811999,17,0.80952380952381,"96",0.723760270003724
"1471","Maui Nui","CIBGLA",0.104780615586117,18,0.857142857142857,"96",0.843875947788201
"1472","Maui Nui","CHETRI",0.114855674777089,19,0.904761904761905,"96",0.854263446339533
"1473","Maui Nui","METPOL",0.304266787567377,20,0.952380952380952,"96",0.956171217724758
"1474","Maui Nui","CIBMEN",0.392927308447937,21,1,"96",0.978138788998975
"1475","Maui Nui","COPOCH",0.000418410041841004,1,0.05,"97",0.0594154916506783
"1476","Maui Nui","DUBPLA",0.000418410041841004,2,0.1,"97",0.0594154916506783
"1477","Maui Nui","MYRSAN",0.000418410041841004,3,0.15,"97",0.0594154916506783
"1478","Maui Nui","VACDEN",0.000418410041841004,4,0.2,"97",0.0594154916506783
"1479","Maui Nui","PSYSPP",0.000836820083682008,5,0.25,"97",0.115547039359135
"1480","Maui Nui","OSTANT",0.00125523012552301,6,0.3,"97",0.176912272030422
"1481","Maui Nui","CIBSPP",0.00167364016736402,7,0.35,"97",0.234745391292279
"1482","Maui Nui","MELCLU",0.00167364016736402,8,0.4,"97",0.234745391292279
"1483","Maui Nui","PSYMA2",0.00167364016736402,9,0.45,"97",0.234745391292279
"1484","Maui Nui","SADPAL",0.00167364016736402,10,0.5,"97",0.234745391292279
"1485","Maui Nui","MYRLES",0.00209205020920502,11,0.55,"97",0.283423779037453
"1486","Maui Nui","WIKOAH",0.00209205020920502,12,0.6,"97",0.283423779037453
"1487","Maui Nui","ACAKOA",0.00418410041841004,13,0.65,"97",0.43210902316561
