"geo_entity2","PlotID","beta_S","beta_ENS_PIE","Iteration"
"Kaua'i Island",460,17,4.96833159859403,39
"O'ahu Island",461,15,2.21393465877144,39
"Hawai'i Island",4,2.33333333333333,1.12313577522454,40
"Hawai'i Island",5,4.66666666666667,1.4288391985976,40
"Hawai'i Island",13,2.33333333333333,1.50159168865638,40
"Maui Nui",20,3.2,0.900830148702558,40
"Maui Nui",32,2.66666666666667,1.26085638805166,40
"O'ahu Island",50,3.8,1.57780816441061,40
"Hawai'i Island",52,14,2.94786482628184,40
"Hawai'i Island",104,14,2.94786482628184,40
"Hawai'i Island",129,1.55555555555556,2.57626892929025,40
"O'ahu Island",143,1.58333333333333,1.00654802090033,40
"Maui Nui",150,4,1.08659791786938,40
"Maui Nui",163,3.2,1.60130715147325,40
"O'ahu Island",173,3.8,1.96033837357893,40
"Kaua'i Island",194,2.33333333333333,0.404269830005524,40
"Kaua'i Island",195,3.88888888888889,1.10155940606718,40
"Maui Nui",219,4,1.13737408271845,40
"Maui Nui",224,1.77777777777778,0.62862030187505,40
"O'ahu Island",229,19,2.44146580730327,40
"Kaua'i Island",230,5.83333333333333,2.02905009843746,40
"Hawai'i Island",267,7,2.64872877742415,40
"Kaua'i Island",282,17.5,3.62413763316897,40
"Kaua'i Island",287,2.1875,0.629050182126138,40
"Kaua'i Island",304,35,3.96851270238412,40
"O'ahu Island",314,9.5,1.31116136861272,40
"Maui Nui",348,8,1.5082482191891,40
"O'ahu Island",437,19,2.44146580730327,40
"Kaua'i Island",460,17.5,3.83013346354357,40
"O'ahu Island",461,19,2.44146580730327,40
"Maui Nui",37,1.81818181818182,0.784933984195603,41
"Maui Nui",48,5,1.1467926876976,41
"O'ahu Island",50,3.4,1.17974753492132,41
"Hawai'i Island",92,13,3.19747285635496,41
"O'ahu Island",141,2.42857142857143,0.757330889901674,41
"Maui Nui",148,4,1.26730330333014,41
"Maui Nui",153,6.66666666666667,2.33591152596408,41
"Maui Nui",159,2.85714285714286,1.24429622906475,41
"O'ahu Island",173,3.4,1.46577031099679,41
"Maui Nui",177,3.33333333333333,1.03466988529857,41
"Kaua'i Island",195,2.44444444444444,0.978755875938756,41
"Kaua'i Island",196,1.29411764705882,0.535751520400638,41
"Kaua'i Island",218,22,3.52609682673726,41
"Hawai'i Island",226,1.85714285714286,1.07825890211526,41
"Hawai'i Island",275,4.33333333333333,1.6807645375083,41
"Kaua'i Island",282,11,3.22011321780551,41
"O'ahu Island",288,8.5,1.63394906295479,41
"O'ahu Island",300,4.25,0.629207154629217,41
"Kaua'i Island",304,22,3.52609682673726,41
"Kaua'i Island",308,7.33333333333333,1.51936181036877,41
"O'ahu Island",314,8.5,0.980372283143019,41
"Hawai'i Island",347,6.5,3.09572088475579,41
"Hawai'i Island",371,2.6,0.803951445029935,41
"Hawai'i Island",402,4.33333333333333,1.16081772968745,41
"Maui Nui",407,6.66666666666667,1.92047504046638,41
"Kaua'i Island",409,7.33333333333333,1.71973078262465,41
"Hawai'i Island",435,6.5,2.94400258786483,41
"O'ahu Island",437,17,1.82551550481846,41
"Hawai'i Island",7,2.66666666666667,1.38543891575641,42
"Maui Nui",38,5,1.90597334936175,42
"Maui Nui",43,2.5,1.35151485724306,42
"Maui Nui",49,3.75,0.723084176440788,42
"O'ahu Island",50,3.2,1.36095527256084,42
"Hawai'i Island",129,1.77777777777778,3.10946536491126,42
"O'ahu Island",141,2.28571428571429,0.873655962123804,42
"Maui Nui",166,3,1.25186668399981,42
"Maui Nui",172,3.75,1.54913604343025,42
"Maui Nui",174,1.5,0.763089737305855,42
"Kaua'i Island",194,2.73333333333333,0.449551532169122,42
"Kaua'i Island",196,2.41176470588235,0.6705097592401,42
"Hawai'i Island",201,5.33333333333333,2.21057211598742,42
"Kaua'i Island",218,41,4.41302029826225,42
"O'ahu Island",229,16,2.10591239047592,42
"Kaua'i Island",287,2.5625,0.699509219330581,42
"O'ahu Island",288,8,1.88492158406795,42
"Kaua'i Island",295,13.6666666666667,1.86813806932865,42
"O'ahu Island",300,4,0.725852582249932,42
"Kaua'i Island",308,13.6666666666667,1.90152875517207,42
"Hawai'i Island",312,2.66666666666667,1.00530691919729,42
"Hawai'i Island",313,8,2.71080942302682,42
"O'ahu Island",319,4,0.711168404579384,42
"Maui Nui",364,5,1.47966375768459,42
"Kaua'i Island",409,13.6666666666667,2.15229678145038,42
"Hawai'i Island",412,2.66666666666667,1.91562877868851,42
"O'ahu Island",437,16,2.10591239047592,42
"Hawai'i Island",507,16,3.55796845335118,42
"O'ahu Island",1,3.71428571428571,1.4855010726388,43
"Maui Nui",31,2.8,2.35687451098068,43
"Maui Nui",33,1.75,0.923413207086948,43
"Maui Nui",43,2.33333333333333,1.8625747498563,43
"Maui Nui",48,3.5,1.38998479231641,43
"O'ahu Island",50,5.2,2.77308417134564,43
"Hawai'i Island",53,12,4.76586757688539,43
"O'ahu Island",141,3.71428571428571,1.78016248484681,43
"O'ahu Island",143,2.16666666666667,1.76906321529947,43
"Maui Nui",144,2.33333333333333,1.31729569382852,43
"Maui Nui",149,2.8,1.54861081696117,43
"O'ahu Island",173,5.2,3.44540194231018,43
"Maui Nui",178,7,2.05606769398966,43
"Kaua'i Island",194,2.26666666666667,0.455516881112852,43
"Kaua'i Island",195,3.77777777777778,1.24119800135813,43
"Hawai'i Island",203,6,3.18164566767141,43
"Hawai'i Island",204,6,3.24078995228206,43
"Kaua'i Island",218,34,4.47157911541915,43
"Kaua'i Island",282,17,4.08354952275881,43
"O'ahu Island",285,8.66666666666667,3.47527090089132,43
"Kaua'i Island",287,2.125,0.708791395642001,43
"O'ahu Island",300,6.5,1.47899813252508,43
"Kaua'i Island",308,11.3333333333333,1.92676119625931,43
"Hawai'i Island",318,1.2,0.851891494286545,43
"Hawai'i Island",328,2.4,0.953173515377078,43
"Kaua'i Island",460,17,4.31565830558143,43
"Hawai'i Island",470,12,4.76586757688539,43
"Hawai'i Island",495,12,4.76586757688539,43
"O'ahu Island",1,1.71428571428571,0.918660173335519,44
"Hawai'i Island",3,9,1.14838846742345,44
"Maui Nui",39,2.66666666666667,1.25712647019505,44
"Maui Nui",46,5.33333333333333,2.48089870736459,44
"Maui Nui",48,4,1.20027420668647,44
"Hawai'i Island",97,1.5,0.320734756242406,44
"Hawai'i Island",116,4.5,0.574194233711725,44
"Maui Nui",145,3.2,0.980317985777739,44
"Maui Nui",164,2.28571428571429,1.1202387368634,44
"Maui Nui",176,5.33333333333333,2.32833517523772,44
"Kaua'i Island",194,2.2,0.530827518627185,44
"Kaua'i Island",195,3.66666666666667,1.44640535291759,44
"Kaua'i Island",196,1.94117647058824,0.791733552759495,44
"Hawai'i Island",211,9,1.14838846742345,44
"Kaua'i Island",218,33,5.21086560037944,44
"Maui Nui",219,4,1.28665027206687,44
"O'ahu Island",229,12,2.65363641581533,44
"Kaua'i Island",230,5.5,2.66424934284383,44
"Hawai'i Island",237,4.5,0.759717822133153,44
"O'ahu Island",285,4,2.14916907635044,44
"O'ahu Island",288,6,2.37516839687175,44
"O'ahu Island",319,3,0.896135273577386,44
"Kaua'i Island",409,11,2.541418009041,44
"O'ahu Island",437,12,2.65363641581533,44
"Kaua'i Island",460,16.5,5.02916639224846,44
"O'ahu Island",461,12,2.65363641581533,44
"Hawai'i Island",463,4.5,1.12273671665271,44
"Hawai'i Island",500,9,1.14838846742345,44
"O'ahu Island",1,3.14285714285714,1.72952734967545,45
"Maui Nui",34,1.71428571428571,1.31015341623585,45
"Maui Nui",38,4,2.4667592452658,45
"Maui Nui",41,3,2.64603346580998,45
"Maui Nui",47,3,1.29983581969074,45
"Hawai'i Island",95,3.4,1.74055734711361,45
"Hawai'i Island",106,8.5,3.56684282036456,45
"O'ahu Island",141,3.14285714285714,2.07259339028252,45
"O'ahu Island",143,1.83333333333333,2.05967082119312,45
"Maui Nui",153,4,2.65887902001599,45
"Maui Nui",162,2.4,0.981612491197724,45
"O'ahu Island",173,4.4,4.01138511415892,45
"Maui Nui",180,6,1.83431207489171,45
"Hawai'i Island",181,4.25,1.5962566942393,45
"Kaua'i Island",195,2.55555555555556,0.990875346134131,45
"Kaua'i Island",196,1.35294117647059,0.542385477593891,45
"Kaua'i Island",218,23,3.56975881278322,45
"Hawai'i Island",226,2.42857142857143,1.28691295304848,45
"O'ahu Island",229,22,4.99590260953996,45
"Kaua'i Island",230,3.83333333333333,1.82517230349908,45
"Hawai'i Island",270,17,3.81621633523436,45
"O'ahu Island",288,11,4.47164122458823,45
"Kaua'i Island",304,23,3.56975881278322,45
"Kaua'i Island",308,7.66666666666667,1.5381753476659,45
"O'ahu Island",319,5.5,1.68712055844715,45
"Hawai'i Island",346,2.42857142857143,1.1608040209868,45
"Kaua'i Island",409,7.66666666666667,1.74102539395365,45
"Hawai'i Island",506,17,3.81621633523436,45
"O'ahu Island",1,2.28571428571429,1.49382383447322,46
"Maui Nui",27,6.66666666666667,1.83409175084212,46
"Maui Nui",31,4,2.33058210189953,46
"Hawai'i Island",84,1.8,0.66895241498572,46
"Hawai'i Island",107,1.8,1.11177115671176,46
"Hawai'i Island",110,9,1.83422436367052,46
"O'ahu Island",141,2.28571428571429,1.7901361352607,46
"Maui Nui",164,2.85714285714286,1.2828270489985,46
"Maui Nui",176,6.66666666666667,2.66626322018879,46
"Maui Nui",177,3.33333333333333,1.24009480950819,46
"Maui Nui",179,4,1.73878437718858,46
"Kaua'i Island",195,3.88888888888889,1.21471798802361,46
"Kaua'i Island",196,2.05882352941176,0.664912492420503,46
"O'ahu Island",229,16,4.31505081098499,46
"Kaua'i Island",230,5.83333333333333,2.23748591278675,46
"Hawai'i Island",268,9,1.83422436367052,46
"Kaua'i Island",287,2.1875,0.693669871447265,46
"Kaua'i Island",295,11.6666666666667,1.85254326688799,46
"O'ahu Island",296,3.2,2.34789529421242,46
"O'ahu Island",300,4,1.48728446057782,46
"Kaua'i Island",304,35,4.37618138316925,46
"O'ahu Island",314,8,2.31734882792145,46
"O'ahu Island",319,4,1.45719632725731,46
"Maui Nui",364,6.66666666666667,2.01643334497798,46
"Hawai'i Island",390,3,1.12412902195521,46
"Hawai'i Island",418,1.8,1.27866700595512,46
"Kaua'i Island",460,17.5,4.22358702496867,46
"Hawai'i Island",505,9,1.83422436367052,46
"Maui Nui",25,1.875,0.799997275461716,47
"Hawai'i Island",52,11,2.45295268989953,47
"Hawai'i Island",90,2.2,0.577806633620777,47
"Hawai'i Island",105,2.2,1.79805447884754,47
"Hawai'i Island",122,1.57142857142857,1.37864420514985,47
"Hawai'i Island",124,1.83333333333333,1.38117169230639,47
"O'ahu Island",141,3.14285714285714,2.08478620878209,47
"O'ahu Island",143,1.83333333333333,2.0717876177676,47
"Maui Nui",150,3.75,1.19333201822311,47
"Maui Nui",151,7.5,3.08246257080402,47
"Maui Nui",156,2.5,1.31819637044829,47
"Maui Nui",157,3,1.32840419347481,47
"Maui Nui",168,3.75,1.89928395416902,47
"Maui Nui",177,2.5,1.051314377159,47
"Kaua'i Island",194,2.33333333333333,0.535953378595964,47
"Kaua'i Island",196,2.05882352941176,0.799378814509535,47
"Kaua'i Island",218,35,5.261183578341,47
"Hawai'i Island",241,11,2.45295268989953,47
"Kaua'i Island",295,11.6666666666667,2.22718606943545,47
"O'ahu Island",296,4.4,2.73435055168336,47
"O'ahu Island",300,5.5,1.73208622007788,47
"Kaua'i Island",308,11.6666666666667,2.26699429966229,47
"O'ahu Island",314,11,2.69877624512865,47
"O'ahu Island",319,5.5,1.69704568647877,47
"Kaua'i Island",409,11.6666666666667,2.56595884835198,47
"Kaua'i Island",460,17.5,5.07772981780903,47
"O'ahu Island",461,22,5.02529290579645,47
"Hawai'i Island",478,11,2.45295268989953,47
"Hawai'i Island",14,14,5.51798273057593,48
"Maui Nui",26,5,1.15240605743024,48
"Maui Nui",29,3.75,1.46934643272333,48
"Maui Nui",35,2.14285714285714,1.38274814530208,48
"O'ahu Island",50,3.2,3.32047114361558,48
"Hawai'i Island",61,14,5.51798273057593,48
"Hawai'i Island",98,14,5.51798273057593,48
"Maui Nui",165,3,0.893371863362986,48
"Maui Nui",168,3.75,1.58460359252106,48
"O'ahu Island",173,3.2,4.12549963171389,48
"Hawai'i Island",190,3.5,3.71150174937789,48
"Kaua'i Island",194,2.2,0.377000490280519,48
"Kaua'i Island",195,3.66666666666667,1.02725557372107,48
"Kaua'i Island",282,16.5,3.37967753994928,48
"O'ahu Island",285,5.33333333333333,4.16126450898785,48
"Kaua'i Island",287,2.0625,0.586618662761362,48
"O'ahu Island",300,4,1.77094178072779,48
"Kaua'i Island",304,33,3.70082336953721,48
"Kaua'i Island",308,11,1.5946498269584,48
"O'ahu Island",314,8,2.75931737920014,48
"Hawai'i Island",316,2,1.0388989537079,48
"Hawai'i Island",318,1.4,0.986330920438564,48
"O'ahu Island",319,4,1.73511518950482,48
"Maui Nui",345,2.5,1.06229679476416,48
"Maui Nui",378,15,2.72789876301023,48
"Kaua'i Island",409,11,1.80494756167513,48
"Hawai'i Island",435,7,5.08056085802955,48
"O'ahu Island",461,16,5.13802434550268,48
"O'ahu Island",1,2.42857142857143,0.462088731915376,49
"Maui Nui",36,4,1.64072149015539,49
"Maui Nui",40,2.66666666666667,1.44692834764885,49
"Maui Nui",42,2.28571428571429,0.892838440184448,49
"Maui Nui",47,4,0.970534109686816,49
"O'ahu Island",50,3.4,0.86261193063661,49
"Hawai'i Island",51,3,1.91656034363456,49
"Hawai'i Island",66,3,1.91656034363456,49
"O'ahu Island",143,1.41666666666667,0.550295245754183,49
"Maui Nui",179,3.2,1.23298314248621,49
"Kaua'i Island",196,1.88235294117647,0.713974203541679,49
"Hawai'i Island",210,3,1.91656034363456,49
"Kaua'i Island",282,16,4.29131357065951,49
"Kaua'i Island",287,2,0.74485349520882,49
"O'ahu Island",288,8.5,1.19471659320001,49
"O'ahu Island",296,3.4,0.726281060815504,49
"Kaua'i Island",304,32,4.69908544841448,49
"Kaua'i Island",308,10.6666666666667,2.02479152581495,49
"O'ahu Island",314,8.5,0.716832036407705,49
"Hawai'i Island",340,3,1.91656034363456,49
"Maui Nui",349,8,1.5813432811673,49
"Maui Nui",388,8,1.36927479165549,49
"Kaua'i Island",409,10.6666666666667,2.29181508418745,49
"O'ahu Island",437,17,1.33478681447174,49
"Kaua'i Island",460,16,4.53523165321114,49
"Hawai'i Island",475,3,1.91656034363456,49
"Hawai'i Island",482,3,1.91656034363456,49
"Hawai'i Island",534,3,1.91656034363456,49
"O'ahu Island",1,2.57142857142857,1.80642109108767,50
"Maui Nui",39,3.66666666666667,1.51062795990321,50
"O'ahu Island",50,3.6,3.37216702616153,50
"Hawai'i Island",64,8,2.9136042188931,50
"Hawai'i Island",116,4,1.45680210944655,50
"O'ahu Island",141,2.57142857142857,2.16473964066415,50
"Maui Nui",154,5.5,1.60300071497274,50
"Maui Nui",162,4.4,1.08460597999353,50
"Maui Nui",164,3.14285714285714,1.34613660422722,50
"O'ahu Island",173,3.6,4.18972887364376,50
"Maui Nui",174,2.2,1.09123295230562,50
"Maui Nui",180,11,2.02677315482647,50
"Kaua'i Island",194,2.26666666666667,0.412053489383371,50
"Kaua'i Island",196,2,0.614581124053533,50
"Hawai'i Island",203,4,1.9450931212001,50
"Kaua'i Island",230,5.66666666666667,2.06811666649328,50
"Maui Nui",294,4.4,2.87640619369295,50
"Kaua'i Island",295,11.3333333333333,1.71231272731419,50
"O'ahu Island",296,3.6,2.8392153621156,50
"Hawai'i Island",302,8,2.9136042188931,50
"Kaua'i Island",304,34,4.0449209545448,50
"Kaua'i Island",308,11.3333333333333,1.74291822552771,50
"O'ahu Island",314,9,2.8022767488114,50
"O'ahu Island",319,4.5,1.7621289195331,50
"Hawai'i Island",405,4,2.77291951749898,50
"Kaua'i Island",409,11.3333333333333,1.97276916109272,50
"Hawai'i Island",411,2,0.950723714184892,50
"Hawai'i Island",424,2.66666666666667,1.87785317443435,50
"Hawai'i Island",13,1.83333333333333,1.60770233445753,51
"Maui Nui",25,2.25,0.859674446173034,51
"Maui Nui",35,2.57142857142857,1.78097513941104,51
"Maui Nui",36,4.5,2.10788386994972,51
"Maui Nui",39,3,1.31147409645275,51
"O'ahu Island",50,5,1.97244684068732,51
"Hawai'i Island",89,3.66666666666667,1.70433558422557,51
"Hawai'i Island",115,5.5,3.08604859558208,51
"O'ahu Island",141,3.57142857142857,1.26619880688379,51
"O'ahu Island",143,2.08333333333333,1.25830408829616,51
"Maui Nui",155,3,1.33513941825045,51
"Maui Nui",162,3.6,0.941616788100757,51
"Maui Nui",174,1.8,0.947370092525085,51
"Kaua'i Island",194,2.8,0.46225171181616,51
"Kaua'i Island",196,2.47058823529412,0.689452180271017,51
"Hawai'i Island",242,11,3.15617700782513,51
"Hawai'i Island",275,3.66666666666667,1.65905720772838,51
"O'ahu Island",285,8.33333333333333,2.47190012471543,51
"Kaua'i Island",287,2.625,0.719270897613362,51
"Hawai'i Island",289,2.75,2.66980237521568,51
"Kaua'i Island",295,14,1.92091441950916,51
"O'ahu Island",296,5,1.6607129266104,51
"O'ahu Island",300,6.25,1.05198580844589,51
"Kaua'i Island",304,42,4.53769154630255,51
"Kaua'i Island",308,14,1.95524841813967,51
"O'ahu Island",314,12.5,1.63910680492485,51
"Hawai'i Island",413,3.66666666666667,1.5813011791106,51
"Kaua'i Island",460,21,4.37946544263068,51
"O'ahu Island",1,1.85714285714286,0.66454446603366,52
"Maui Nui",19,8,3.69255044804674,52
"Maui Nui",39,2.66666666666667,1.3995013526728,52
"Maui Nui",40,2.66666666666667,1.98368379157703,52
"Hawai'i Island",94,3.33333333333333,1.31976537341561,52
"Hawai'i Island",127,2,2.32621733863463,52
"Maui Nui",146,4,2.62573700495233,52
"Maui Nui",155,2.66666666666667,1.42475511098713,52
"Maui Nui",178,8,1.97652442492583,52
"Kaua'i Island",194,2,0.474511985343619,52
"Kaua'i Island",195,3.33333333333333,1.29295609504111,52
"Kaua'i Island",196,1.76470588235294,0.707738477753864,52
"Kaua'i Island",218,30,4.65804445818756,52
"Hawai'i Island",221,10,2.51482850682344,52
"Hawai'i Island",280,3.33333333333333,1.20328631558772,52
"Kaua'i Island",282,15,4.25383398867542,52
"O'ahu Island",285,4.33333333333333,1.55467544769434,52
"O'ahu Island",288,6.5,1.71815983739472,52
"Maui Nui",294,3.2,2.66480858673345,52
"Kaua'i Island",295,10,1.97186271370474,52
"O'ahu Island",296,2.6,1.04448783624178,52
"O'ahu Island",300,3.25,0.661635351429092,52
"Kaua'i Island",304,30,4.65804445818756,52
"Hawai'i Island",328,2,0.502965701364688,52
"Hawai'i Island",392,3.33333333333333,1.11223052658191,52
"O'ahu Island",437,13,1.91959926660651,52
"O'ahu Island",461,13,1.91959926660651,52
"Hawai'i Island",498,10,2.51482850682344,52
"Hawai'i Island",8,2,0.659453228846026,53
"Maui Nui",29,4.75,1.73672480816927,53
"Maui Nui",39,3.16666666666667,1.20351567081453,53
"O'ahu Island",50,4.8,2.14763335544482,53
"Hawai'i Island",136,1.71428571428571,1.40806453832048,53
"O'ahu Island",141,3.42857142857143,1.37865859611227,53
"O'ahu Island",143,2,1.37006269348975,53
"Maui Nui",158,3.16666666666667,1.18858270288971,53
"Maui Nui",168,4.75,1.87295542355168,53
"Hawai'i Island",193,4,1.47448689624537,53
"Kaua'i Island",218,12,3.32795721098352,53
"Maui Nui",219,4.75,1.23178041510016,53
"Kaua'i Island",230,2,1.701542218193,53
"Hawai'i Island",263,4,1.591968482177,53
"Kaua'i Island",282,6,3.03916753565024,53
"O'ahu Island",285,8,2.6914465067749,53
"Maui Nui",294,3.8,2.29162972063567,53
"Kaua'i Island",295,4,1.40880465956235,53
"O'ahu Island",296,4.8,1.80821221714856,53
"Kaua'i Island",304,12,3.32795721098352,53
"Kaua'i Island",308,4,1.43398532183487,53
"O'ahu Island",314,12,1.78468710779884,53
"Hawai'i Island",324,6,1.5282512563115,53
"Maui Nui",362,3.8,0.866481245864101,53
"Hawai'i Island",363,3,1.88343436343998,53
"Kaua'i Island",460,6,3.21191369032824,53
"O'ahu Island",461,24,3.32320083151627,53
"Hawai'i Island",484,12,2.74464985857463,53
"O'ahu Island",1,2.57142857142857,0.939625294689013,54
"Maui Nui",29,3.5,1.12820421651761,54
"Maui Nui",30,3.5,0.951834176128159,54
"Maui Nui",38,4.66666666666667,1.41061865938372,54
"Hawai'i Island",65,12,1.85610417721394,54
"Hawai'i Island",96,3,1.04282980692179,54
"Hawai'i Island",103,2.4,1.08082042863218,54
"O'ahu Island",143,1.5,1.11898710517016,54
"Maui Nui",151,7,1.974658797459,54
"Maui Nui",171,2.8,0.832585973961516,54
"Maui Nui",176,4.66666666666667,1.44802142686738,54
"Kaua'i Island",194,2.06666666666667,0.404459317750419,54
"Kaua'i Island",195,3.44444444444444,1.10207572460552,54
"Kaua'i Island",196,1.82352941176471,0.603254355421093,54
"Hawai'i Island",217,12,1.85610417721394,54
"Kaua'i Island",218,31,3.97037280785514,54
"Kaua'i Island",230,5.16666666666667,2.03000114671981,54
"O'ahu Island",285,6,2.19821614707657,54
"Kaua'i Island",295,10.3333333333333,1.68075469643822,54
"O'ahu Island",296,3.6,1.47684201899299,54
"Hawai'i Island",301,6,1.70977400010541,54
"Kaua'i Island",304,31,3.97037280785514,54
"O'ahu Island",319,4.5,0.916586344936539,54
"Maui Nui",345,2.33333333333333,0.815660416328614,54
"Hawai'i Island",367,4,1.14777066163543,54
"Hawai'i Island",368,2.4,0.764445098117901,54
"O'ahu Island",437,18,2.71419614301415,54
"O'ahu Island",461,18,2.71419614301415,54
"O'ahu Island",1,2.28571428571429,1.19400771527977,55
"Maui Nui",27,7,2.12558184092733,55
"Maui Nui",29,5.25,2.40753453540669,55
"O'ahu Island",50,3.2,2.22893403222199,55
"Hawai'i Island",60,7,1.880204454655,55
"O'ahu Island",173,3.2,2.76932583700566,55
"Maui Nui",174,2.1,1.20518362037587,55
"Maui Nui",179,4.2,2.01512737612129,55
"Hawai'i Island",192,3.5,1.1053020096246,55
"Kaua'i Island",194,2.2,0.385016942789477,55
"Kaua'i Island",195,3.66666666666667,1.0490989021347,55
"Hawai'i Island",208,7,1.880204454655,55
"Hawai'i Island",213,7,1.880204454655,55
"Kaua'i Island",218,33,3.77951683426949,55
"Maui Nui",219,5.25,1.70755543736218,55
"Kaua'i Island",282,16.5,3.45154223294858,55
"O'ahu Island",285,5.33333333333333,2.79333374090431,55
"Kaua'i Island",287,2.0625,0.599092388319109,55
"O'ahu Island",296,3.2,1.8766637881014,55
"O'ahu Island",300,4,1.18878081857078,55
"Kaua'i Island",308,11,1.6285580974668,55
"Hawai'i Island",312,1.16666666666667,0.53125331844635,55
"O'ahu Island",314,8,1.85224811365288,55
"Maui Nui",378,21,4.46968144120234,55
"Maui Nui",388,10.5,2.23787578517411,55
"Hawai'i Island",400,1.4,1.1827066758204,55
"Kaua'i Island",409,11,1.84332755528883,55
"Hawai'i Island",494,7,1.880204454655,55
"Maui Nui",22,3.66666666666667,2.74803401652631,56
"Maui Nui",25,1.375,0.770864278287009,56
"Maui Nui",35,1.57142857142857,1.59698839671321,56
"Maui Nui",43,1.83333333333333,1.5045574840746,56
"Maui Nui",49,2.75,0.804964668682329,56
"O'ahu Island",50,3.2,2.6806099083397,56
"Hawai'i Island",58,6,1.41401405392864,56
"Hawai'i Island",138,1,0.980953996699832,56
"Maui Nui",167,1.83333333333333,1.91335485327449,56
"Maui Nui",172,2.75,1.72455686706041,56
"O'ahu Island",173,3.2,3.33050784401105,56
"Kaua'i Island",194,2.66666666666667,0.445362528263942,56
"Kaua'i Island",196,2.35294117647059,0.664261825913378,56
"Hawai'i Island",214,6,1.41401405392864,56
"Kaua'i Island",218,40,4.37189896301985,56
"O'ahu Island",229,16,4.14791707987799,56
"Hawai'i Island",270,6,1.41401405392864,56
"Kaua'i Island",282,20,3.99251930093961,56
"Kaua'i Island",287,2.5,0.692991063698129,56
"O'ahu Island",288,8,3.71264183075499,56
"O'ahu Island",296,3.2,2.25695488169832,56
"O'ahu Island",300,4,1.42967786172132,56
"O'ahu Island",319,4,1.40075512417578,56
"Hawai'i Island",395,2,1.08446676374012,56
"Hawai'i Island",405,3,1.34573774390201,56
"Kaua'i Island",409,13.3333333333333,2.13224128396581,56
"Kaua'i Island",460,20,4.21945392978938,56
"Hawai'i Island",496,6,1.41401405392864,56
"O'ahu Island",1,2.42857142857143,1.35223508526071,57
"Hawai'i Island",18,13,3.99262705001767,57
"Maui Nui",22,6.33333333333333,3.95719109744868,57
"Maui Nui",28,4.75,2.92599325413701,57
"Maui Nui",45,2.375,1.02550421748174,57
"O'ahu Island",50,3.4,2.52430764268217,57
"Hawai'i Island",80,13,3.99262705001767,57
"Hawai'i Island",122,1.85714285714286,2.24399441884746,57
"O'ahu Island",141,2.42857142857143,1.62046208771742,57
"Maui Nui",149,3.8,1.80136732871477,57
"Maui Nui",150,4.75,1.65582953729221,57
"O'ahu Island",173,3.4,3.13631102328396,57
"Maui Nui",175,2.375,1.54212726224328,57
"Maui Nui",178,9.5,2.39164877903068,57
"Kaua'i Island",194,2.2,0.468052345962117,57
"Kaua'i Island",195,3.66666666666667,1.27535479018886,57
"Kaua'i Island",196,1.94117647058824,0.69810387318346,57
"Kaua'i Island",218,33,4.59463344149616,57
"O'ahu Island",229,17,3.90605837625705,57
"Kaua'i Island",230,5.5,2.34917767332611,57
"Hawai'i Island",257,6.5,2.54674226512864,57
"O'ahu Island",285,5.66666666666667,3.16350040368735,57
"O'ahu Island",288,8.5,3.49616336146464,57
"Kaua'i Island",295,11,1.94501929892537,57
"Hawai'i Island",303,3.25,2.31757174251237,57
"Kaua'i Island",409,11,2.24087225974704,57
"Hawai'i Island",429,3.25,1.36751389630244,57
"Hawai'i Island",514,6.5,2.36180907400095,57
"Hawai'i Island",6,2.5,0.981888216519521,58
"Hawai'i Island",13,1.66666666666667,1.57502926355035,58
"Maui Nui",22,5.66666666666667,1.84234068140974,58
"Maui Nui",23,2.42857142857143,0.974845069333677,58
"Maui Nui",35,2.42857142857143,1.07065512046434,58
"Maui Nui",46,5.66666666666667,1.55589942396536,58
"O'ahu Island",50,3,1.44224561316609,58
"Hawai'i Island",100,10,3.09203454005475,58
"Hawai'i Island",111,5,2.20358605217513,58
"Hawai'i Island",125,2,1.43726641859862,58
"Maui Nui",162,3.4,0.566064519030091,58
"Maui Nui",163,3.4,1.13606797830179,58
"O'ahu Island",173,3,1.79190948772374,58
"Kaua'i Island",195,1.77777777777778,1.24571822566213,58
"Kaua'i Island",218,16,4.48786381824066,58
"Maui Nui",224,1.88888888888889,0.445982767774196,58
"Hawai'i Island",244,10,3.09203454005475,58
"Kaua'i Island",282,8,4.09842109021151,58
"O'ahu Island",285,5,1.80744395109439,58
"O'ahu Island",288,7.5,1.99750861809646,58
"Kaua'i Island",295,5.33333333333333,1.89982113885119,58
"O'ahu Island",296,3,1.21430696317142,58
"Kaua'i Island",308,5.33333333333333,1.93377812085781,58
"Kaua'i Island",409,5.33333333333333,2.18879909874663,58
"Hawai'i Island",428,5,1.55902978808164,58
"O'ahu Island",437,15,2.23169928366638,58
"Kaua'i Island",460,8,4.33137517230156,58
"O'ahu Island",461,15,2.23169928366638,58
"Maui Nui",42,3.14285714285714,1.13763501612756,59
"Maui Nui",45,2.75,0.787674680112368,59
"Maui Nui",46,7.33333333333333,2.56689459689605,59
"Hawai'i Island",97,2.33333333333333,0.643857995514423,59
"O'ahu Island",143,1.5,0.945278117163661,59
"Maui Nui",155,3.66666666666667,1.32417344735967,59
"O'ahu Island",173,3.6,1.84100999485633,59
"Maui Nui",176,7.33333333333333,2.40904272445268,59
"Kaua'i Island",194,1.66666666666667,0.370809541106716,59
"Kaua'i Island",195,2.77777777777778,1.01038639925214,59
