"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"O'ahu Island",1000,"interpolated",1,0.996,2.304,2.249,2.359,31
"O'ahu Island",1000,"interpolated",2,0.996,1.594,1.569,1.62,31
"Hawai'i Island",1000,"interpolated",0,1,4.887,4.693,5.081,32
"Hawai'i Island",1000,"interpolated",1,1,1.316,1.277,1.354,32
"Hawai'i Island",1000,"interpolated",2,1,1.123,1.106,1.141,32
"Kaua'i Island",1000,"interpolated",0,0.997,20.394,19.814,20.973,32
"Kaua'i Island",1000,"interpolated",1,0.997,4.067,3.945,4.189,32
"Kaua'i Island",1000,"interpolated",2,0.997,2.761,2.698,2.823,32
"Maui Nui",1000,"interpolated",0,0.999,16.367,16.068,16.666,32
"Maui Nui",1000,"interpolated",1,0.999,8.15,8.007,8.293,32
"Maui Nui",1000,"interpolated",2,0.999,5.974,5.821,6.127,32
"O'ahu Island",1000,"interpolated",0,0.998,17.085,16.598,17.571,32
"O'ahu Island",1000,"interpolated",1,0.998,3.471,3.369,3.573,32
"O'ahu Island",1000,"interpolated",2,0.998,2.467,2.416,2.518,32
"Hawai'i Island",1000,"interpolated",0,1,6,6,6,33
"Hawai'i Island",1000,"interpolated",1,1,2.759,2.7,2.818,33
"Hawai'i Island",1000,"interpolated",2,1,2.339,2.312,2.366,33
"Kaua'i Island",1000,"interpolated",0,0.999,20.656,20.378,20.933,33
"Kaua'i Island",1000,"interpolated",1,0.999,4.735,4.548,4.921,33
"Kaua'i Island",1000,"interpolated",2,0.999,2.641,2.541,2.742,33
"Maui Nui",1000,"interpolated",0,0.999,7.512,7.313,7.712,33
"Maui Nui",1000,"interpolated",1,0.999,3.346,3.311,3.381,33
"Maui Nui",1000,"interpolated",2,0.999,2.868,2.837,2.899,33
"O'ahu Island",1000,"interpolated",0,0.997,17.431,16.873,17.989,33
"O'ahu Island",1000,"interpolated",1,0.997,4.182,4.06,4.304,33
"O'ahu Island",1000,"interpolated",2,0.997,3.013,2.94,3.086,33
"Hawai'i Island",1000,"interpolated",0,0.999,10.731,10.611,10.851,34
"Hawai'i Island",1000,"interpolated",1,0.999,3.819,3.758,3.881,34
"Hawai'i Island",1000,"interpolated",2,0.999,3.038,2.992,3.083,34
"Kaua'i Island",1000,"interpolated",0,0.996,26.087,25.488,26.686,34
"Kaua'i Island",1000,"interpolated",1,0.996,4.705,4.537,4.873,34
"Kaua'i Island",1000,"interpolated",2,0.996,2.766,2.685,2.847,34
"Maui Nui",1000,"interpolated",0,0.998,9.221,8.835,9.607,34
"Maui Nui",1000,"interpolated",1,0.998,3.409,3.362,3.457,34
"Maui Nui",1000,"interpolated",2,0.998,2.702,2.666,2.738,34
"O'ahu Island",1000,"interpolated",0,1,13.925,13.767,14.083,34
"O'ahu Island",1000,"interpolated",1,1,6.503,6.325,6.682,34
"O'ahu Island",1000,"interpolated",2,1,4.801,4.643,4.959,34
"Hawai'i Island",1000,"interpolated",0,0.999,10.513,10.321,10.706,35
"Hawai'i Island",1000,"interpolated",1,0.999,3.388,3.34,3.436,35
"Hawai'i Island",1000,"interpolated",2,0.999,2.722,2.686,2.758,35
"Kaua'i Island",1000,"interpolated",0,0.995,21.606,20.88,22.332,35
"Kaua'i Island",1000,"interpolated",1,0.995,4.921,4.81,5.031,35
"Kaua'i Island",1000,"interpolated",2,0.995,3.584,3.521,3.647,35
"Maui Nui",1000,"interpolated",0,0.998,10.002,9.582,10.421,35
"Maui Nui",1000,"interpolated",1,0.998,3.401,3.351,3.451,35
"Maui Nui",1000,"interpolated",2,0.998,2.811,2.779,2.843,35
"O'ahu Island",1000,"interpolated",0,0.998,15.236,14.877,15.595,35
"O'ahu Island",1000,"interpolated",1,0.998,4.926,4.821,5.031,35
"O'ahu Island",1000,"interpolated",2,0.998,3.831,3.761,3.9,35
"Hawai'i Island",1000,"interpolated",0,1,7,6.997,7.002,36
"Hawai'i Island",1000,"interpolated",1,1,3.246,3.161,3.332,36
"Hawai'i Island",1000,"interpolated",2,1,2.184,2.112,2.257,36
"Kaua'i Island",1000,"interpolated",0,0.995,27.518,26.763,28.274,36
"Kaua'i Island",1000,"interpolated",1,0.995,5.894,5.71,6.077,36
"Kaua'i Island",1000,"interpolated",2,0.995,3.632,3.541,3.723,36
"Maui Nui",1000,"interpolated",0,1,11.546,11.32,11.771,36
"Maui Nui",1000,"interpolated",1,1,6.886,6.79,6.982,36
"Maui Nui",1000,"interpolated",2,1,5.163,5.064,5.262,36
"O'ahu Island",1000,"interpolated",0,0.998,15.434,14.867,16.002,36
"O'ahu Island",1000,"interpolated",1,0.998,4.5,4.407,4.593,36
"O'ahu Island",1000,"interpolated",2,0.998,3.385,3.319,3.451,36
"Hawai'i Island",1000,"interpolated",0,0.999,6.631,6.454,6.808,37
"Hawai'i Island",1000,"interpolated",1,0.999,2.346,2.303,2.389,37
"Hawai'i Island",1000,"interpolated",2,0.999,1.683,1.658,1.708,37
"Kaua'i Island",1000,"interpolated",0,0.998,23.666,23.21,24.121,37
"Kaua'i Island",1000,"interpolated",1,0.998,5.991,5.84,6.142,37
"Kaua'i Island",1000,"interpolated",2,0.998,4.007,3.932,4.082,37
"Maui Nui",1000,"interpolated",0,0.998,14.614,14.194,15.033,37
"Maui Nui",1000,"interpolated",1,0.998,3.458,3.357,3.559,37
"Maui Nui",1000,"interpolated",2,0.998,2.04,1.997,2.084,37
"O'ahu Island",1000,"interpolated",0,0.999,6.796,6.43,7.163,37
"O'ahu Island",1000,"interpolated",1,0.999,2.574,2.531,2.617,37
"O'ahu Island",1000,"interpolated",2,0.999,1.953,1.922,1.985,37
"Hawai'i Island",1000,"interpolated",0,0.999,9.439,9.27,9.608,38
"Hawai'i Island",1000,"interpolated",1,0.999,1.868,1.842,1.894,38
"Hawai'i Island",1000,"interpolated",2,0.999,1.396,1.382,1.409,38
"Kaua'i Island",1000,"interpolated",0,0.999,12.73,12.451,13.009,38
"Kaua'i Island",1000,"interpolated",1,0.999,4.07,3.926,4.213,38
"Kaua'i Island",1000,"interpolated",2,0.999,2.542,2.451,2.634,38
"Maui Nui",1000,"interpolated",0,0.999,12.085,11.67,12.5,38
"Maui Nui",1000,"interpolated",1,0.999,4.781,4.668,4.893,38
"Maui Nui",1000,"interpolated",2,0.999,3.129,3.04,3.219,38
"O'ahu Island",1000,"interpolated",0,0.999,13.732,13.465,13.998,38
"O'ahu Island",1000,"interpolated",1,0.999,3.425,3.293,3.557,38
"O'ahu Island",1000,"interpolated",2,0.999,2.129,2.062,2.195,38
"Hawai'i Island",1000,"interpolated",0,0.999,8.188,8,8.375,39
"Hawai'i Island",1000,"interpolated",1,0.999,2.935,2.9,2.97,39
"Hawai'i Island",1000,"interpolated",2,0.999,2.385,2.358,2.412,39
"Kaua'i Island",1000,"interpolated",0,0.996,24.898,24.186,25.61,39
"Kaua'i Island",1000,"interpolated",1,0.996,5.357,5.188,5.525,39
"Kaua'i Island",1000,"interpolated",2,0.996,3.316,3.221,3.411,39
"Maui Nui",1000,"interpolated",0,0.999,8.085,7.846,8.325,39
"Maui Nui",1000,"interpolated",1,0.999,2.653,2.616,2.69,39
"Maui Nui",1000,"interpolated",2,0.999,1.979,1.952,2.005,39
"O'ahu Island",1000,"interpolated",0,0.998,11.532,11.126,11.939,39
"O'ahu Island",1000,"interpolated",1,0.998,5.743,5.664,5.822,39
"O'ahu Island",1000,"interpolated",2,0.998,5.012,4.944,5.08,39
"Hawai'i Island",1000,"interpolated",0,1,7,7,7,40
"Hawai'i Island",1000,"interpolated",1,1,5.08,5.018,5.142,40
"Hawai'i Island",1000,"interpolated",2,1,4.234,4.158,4.311,40
"Kaua'i Island",1000,"interpolated",0,0.996,28.751,28.178,29.324,40
"Kaua'i Island",1000,"interpolated",1,0.996,6.563,6.374,6.752,40
"Kaua'i Island",1000,"interpolated",2,0.996,4.106,4.012,4.2,40
"Maui Nui",1000,"interpolated",0,0.999,14.483,14.164,14.801,40
"Maui Nui",1000,"interpolated",1,0.999,6.24,6.09,6.39,40
"Maui Nui",1000,"interpolated",2,0.999,4.181,4.054,4.309,40
"O'ahu Island",1000,"interpolated",0,0.999,7.435,7.031,7.84,40
"O'ahu Island",1000,"interpolated",1,0.999,2.742,2.699,2.784,40
"O'ahu Island",1000,"interpolated",2,0.999,2.037,2.003,2.072,40
"Hawai'i Island",1000,"interpolated",0,1,7.928,7.878,7.978,41
"Hawai'i Island",1000,"interpolated",1,1,4.587,4.536,4.637,41
"Hawai'i Island",1000,"interpolated",2,1,3.48,3.425,3.536,41
"Kaua'i Island",1000,"interpolated",0,0.996,28.565,27.972,29.157,41
"Kaua'i Island",1000,"interpolated",1,0.996,7.713,7.513,7.912,41
"Kaua'i Island",1000,"interpolated",2,0.996,4.39,4.258,4.522,41
"Maui Nui",1000,"interpolated",0,0.999,9.391,9.112,9.67,41
"Maui Nui",1000,"interpolated",1,0.999,4.942,4.861,5.023,41
"Maui Nui",1000,"interpolated",2,0.999,3.814,3.734,3.893,41
"O'ahu Island",1000,"interpolated",0,0.997,18.007,17.46,18.554,41
"O'ahu Island",1000,"interpolated",1,0.997,6.804,6.672,6.936,41
"O'ahu Island",1000,"interpolated",2,0.997,5.323,5.22,5.425,41
"Hawai'i Island",1000,"interpolated",0,0.998,17.047,16.615,17.479,42
"Hawai'i Island",1000,"interpolated",1,0.998,7.722,7.595,7.848,42
"Hawai'i Island",1000,"interpolated",2,0.998,5.812,5.718,5.905,42
"Kaua'i Island",1000,"interpolated",0,0.997,32.22,31.637,32.803,42
"Kaua'i Island",1000,"interpolated",1,0.997,6.734,6.501,6.966,42
"Kaua'i Island",1000,"interpolated",2,0.997,3.53,3.418,3.642,42
"Maui Nui",1000,"interpolated",0,0.999,8.475,8.258,8.693,42
"Maui Nui",1000,"interpolated",1,0.999,4.623,4.556,4.69,42
"Maui Nui",1000,"interpolated",2,0.999,3.671,3.613,3.73,42
"O'ahu Island",1000,"interpolated",0,1,15.812,15.578,16.047,42
"O'ahu Island",1000,"interpolated",1,1,4.167,4.025,4.309,42
"O'ahu Island",1000,"interpolated",2,1,2.575,2.499,2.652,42
"Hawai'i Island",1000,"interpolated",0,0.999,9.379,9.15,9.608,43
"Hawai'i Island",1000,"interpolated",1,0.999,3.019,2.959,3.078,43
"Hawai'i Island",1000,"interpolated",2,0.999,1.988,1.954,2.021,43
"Kaua'i Island",1000,"interpolated",0,0.999,11.817,11.7,11.934,43
"Kaua'i Island",1000,"interpolated",1,0.999,4.247,4.17,4.325,43
"Kaua'i Island",1000,"interpolated",2,0.999,3.207,3.148,3.265,43
"Maui Nui",1000,"interpolated",0,0.998,16.995,16.605,17.386,43
"Maui Nui",1000,"interpolated",1,0.998,5.725,5.583,5.867,43
"Maui Nui",1000,"interpolated",2,0.998,3.57,3.472,3.668,43
"O'ahu Island",1000,"interpolated",0,0.999,7.705,7.382,8.027,43
"O'ahu Island",1000,"interpolated",1,0.999,2.51,2.447,2.572,43
"O'ahu Island",1000,"interpolated",2,0.999,1.987,1.936,2.037,43
"Hawai'i Island",1000,"interpolated",0,0.999,10.614,10.425,10.803,44
"Hawai'i Island",1000,"interpolated",1,0.999,3.027,2.974,3.081,44
"Hawai'i Island",1000,"interpolated",2,0.999,2.188,2.154,2.222,44
"Kaua'i Island",1000,"interpolated",0,0.997,29.55,28.914,30.186,44
"Kaua'i Island",1000,"interpolated",1,0.997,7.084,6.837,7.331,44
"Kaua'i Island",1000,"interpolated",2,0.997,3.713,3.587,3.84,44
"Maui Nui",1000,"interpolated",0,0.999,10.801,10.685,10.917,44
"Maui Nui",1000,"interpolated",1,0.999,4.353,4.28,4.426,44
"Maui Nui",1000,"interpolated",2,0.999,3.037,2.979,3.096,44
"O'ahu Island",1000,"interpolated",0,0.998,12.429,12.053,12.804,44
"O'ahu Island",1000,"interpolated",1,0.998,3.636,3.573,3.699,44
"O'ahu Island",1000,"interpolated",2,0.998,2.658,2.609,2.706,44
"Hawai'i Island",1000,"interpolated",0,0.999,10.694,10.406,10.983,45
"Hawai'i Island",1000,"interpolated",1,0.999,2.908,2.811,3.005,45
"Hawai'i Island",1000,"interpolated",2,0.999,1.969,1.915,2.024,45
"Kaua'i Island",1000,"interpolated",0,0.997,24.071,23.54,24.602,45
"Kaua'i Island",1000,"interpolated",1,0.997,4.68,4.49,4.87,45
"Kaua'i Island",1000,"interpolated",2,0.997,2.656,2.561,2.751,45
"Maui Nui",1000,"interpolated",0,0.999,8.452,8.191,8.712,45
"Maui Nui",1000,"interpolated",1,0.999,2.723,2.661,2.786,45
"Maui Nui",1000,"interpolated",2,0.999,1.877,1.84,1.914,45
"O'ahu Island",1000,"interpolated",0,0.997,16.291,15.816,16.766,45
"O'ahu Island",1000,"interpolated",1,0.997,2.197,2.133,2.26,45
"O'ahu Island",1000,"interpolated",2,0.997,1.439,1.414,1.465,45
"Hawai'i Island",1000,"interpolated",0,1,4,3.999,4,46
"Hawai'i Island",1000,"interpolated",1,1,2.002,1.971,2.033,46
"Hawai'i Island",1000,"interpolated",2,1,1.674,1.646,1.702,46
"Kaua'i Island",1000,"interpolated",0,0.999,9.472,9.183,9.762,46
"Kaua'i Island",1000,"interpolated",1,0.999,3.095,3.018,3.173,46
"Kaua'i Island",1000,"interpolated",2,0.999,2.348,2.297,2.399,46
"Maui Nui",1000,"interpolated",0,1,7.617,7.391,7.843,46
"Maui Nui",1000,"interpolated",1,1,4.297,4.219,4.376,46
"Maui Nui",1000,"interpolated",2,1,2.909,2.845,2.973,46
"O'ahu Island",1000,"interpolated",0,0.999,9.185,8.919,9.45,46
"O'ahu Island",1000,"interpolated",1,0.999,2.303,2.265,2.341,46
"O'ahu Island",1000,"interpolated",2,0.999,1.888,1.864,1.913,46
"Hawai'i Island",1000,"interpolated",0,0.999,7.676,7.525,7.827,47
"Hawai'i Island",1000,"interpolated",1,0.999,4.041,3.992,4.091,47
"Hawai'i Island",1000,"interpolated",2,0.999,3.263,3.215,3.31,47
"Kaua'i Island",1000,"interpolated",0,0.999,11.309,10.945,11.673,47
"Kaua'i Island",1000,"interpolated",1,0.999,3.233,3.155,3.311,47
"Kaua'i Island",1000,"interpolated",2,0.999,2.288,2.236,2.34,47
"Maui Nui",1000,"interpolated",0,1,6.978,6.951,7.004,47
"Maui Nui",1000,"interpolated",1,1,3.465,3.417,3.512,47
"Maui Nui",1000,"interpolated",2,1,2.653,2.606,2.7,47
"O'ahu Island",1000,"interpolated",0,1,6.616,6.4,6.833,47
"O'ahu Island",1000,"interpolated",1,1,4.453,4.402,4.505,47
"O'ahu Island",1000,"interpolated",2,1,4.046,3.999,4.093,47
"Hawai'i Island",1000,"interpolated",0,1,6,6,6,48
"Hawai'i Island",1000,"interpolated",1,1,3.516,3.415,3.616,48
"Hawai'i Island",1000,"interpolated",2,1,2.564,2.472,2.657,48
"Kaua'i Island",1000,"interpolated",0,0.995,30.389,29.7,31.079,48
"Kaua'i Island",1000,"interpolated",1,0.995,6.997,6.811,7.184,48
"Kaua'i Island",1000,"interpolated",2,0.995,4.31,4.216,4.405,48
"Maui Nui",1000,"interpolated",0,0.999,15.796,15.626,15.966,48
"Maui Nui",1000,"interpolated",1,0.999,6.075,5.913,6.237,48
"Maui Nui",1000,"interpolated",2,0.999,3.572,3.444,3.699,48
"O'ahu Island",1000,"interpolated",0,0.998,12.406,11.969,12.844,48
"O'ahu Island",1000,"interpolated",1,0.998,5.414,5.34,5.489,48
"O'ahu Island",1000,"interpolated",2,0.998,4.736,4.675,4.798,48
"Hawai'i Island",1000,"interpolated",0,1,7,7,7,49
"Hawai'i Island",1000,"interpolated",1,1,4.587,4.534,4.639,49
"Hawai'i Island",1000,"interpolated",2,1,3.695,3.644,3.746,49
"Kaua'i Island",1000,"interpolated",0,0.997,24.071,23.532,24.61,49
"Kaua'i Island",1000,"interpolated",1,0.997,4.68,4.494,4.866,49
"Kaua'i Island",1000,"interpolated",2,0.997,2.656,2.563,2.75,49
"Maui Nui",1000,"interpolated",0,0.997,16.779,16.218,17.34,49
"Maui Nui",1000,"interpolated",1,0.997,3.574,3.481,3.667,49
"Maui Nui",1000,"interpolated",2,0.997,2.12,2.071,2.169,49
"O'ahu Island",1000,"interpolated",0,0.997,18.729,18.165,19.293,49
"O'ahu Island",1000,"interpolated",1,0.997,2.052,1.987,2.118,49
"O'ahu Island",1000,"interpolated",2,0.997,1.35,1.33,1.371,49
"Hawai'i Island",1000,"interpolated",0,1,10.983,10.96,11.007,50
"Hawai'i Island",1000,"interpolated",1,1,6.609,6.507,6.711,50
"Hawai'i Island",1000,"interpolated",2,1,5.137,5.035,5.24,50
"Kaua'i Island",1000,"interpolated",0,1,18.923,18.736,19.109,50
"Kaua'i Island",1000,"interpolated",1,1,4.672,4.451,4.893,50
"Kaua'i Island",1000,"interpolated",2,1,2.458,2.34,2.576,50
"Maui Nui",1000,"interpolated",0,0.999,10.329,10.087,10.572,50
"Maui Nui",1000,"interpolated",1,0.999,4.144,4.07,4.217,50
"Maui Nui",1000,"interpolated",2,0.999,3.073,3.021,3.126,50
"O'ahu Island",1000,"interpolated",0,0.999,7.18,6.817,7.543,50
"O'ahu Island",1000,"interpolated",1,0.999,1.755,1.717,1.793,50
"O'ahu Island",1000,"interpolated",2,0.999,1.413,1.39,1.436,50
"Hawai'i Island",1000,"interpolated",0,1,6.823,6.604,7.042,51
"Hawai'i Island",1000,"interpolated",1,1,3.435,3.368,3.501,51
"Hawai'i Island",1000,"interpolated",2,1,2.867,2.809,2.925,51
"Kaua'i Island",1000,"interpolated",0,0.999,13.235,12.895,13.575,51
"Kaua'i Island",1000,"interpolated",1,0.999,4.964,4.88,5.049,51
"Kaua'i Island",1000,"interpolated",2,0.999,3.869,3.802,3.936,51
"Maui Nui",1000,"interpolated",0,1,8.922,8.859,8.985,51
"Maui Nui",1000,"interpolated",1,1,3.888,3.829,3.947,51
"Maui Nui",1000,"interpolated",2,1,2.985,2.943,3.028,51
"O'ahu Island",1000,"interpolated",0,0.999,15.816,15.538,16.093,51
"O'ahu Island",1000,"interpolated",1,0.999,4.263,4.089,4.438,51
"O'ahu Island",1000,"interpolated",2,0.999,2.682,2.583,2.781,51
"Hawai'i Island",1000,"interpolated",0,0.999,9.745,9.513,9.976,52
"Hawai'i Island",1000,"interpolated",1,0.999,2.037,1.981,2.092,52
"Hawai'i Island",1000,"interpolated",2,0.999,1.459,1.434,1.484,52
"Kaua'i Island",1000,"interpolated",0,0.997,20.351,19.738,20.963,52
"Kaua'i Island",1000,"interpolated",1,0.997,5.811,5.692,5.93,52
"Kaua'i Island",1000,"interpolated",2,0.997,4.153,4.072,4.234,52
"Maui Nui",1000,"interpolated",0,1,8.848,8.762,8.933,52
"Maui Nui",1000,"interpolated",1,1,4.042,3.989,4.095,52
"Maui Nui",1000,"interpolated",2,1,3.351,3.307,3.396,52
"O'ahu Island",1000,"interpolated",0,1,5.997,5.991,6.003,52
"O'ahu Island",1000,"interpolated",1,1,4.525,4.477,4.573,52
"O'ahu Island",1000,"interpolated",2,1,4.121,4.065,4.177,52
"Hawai'i Island",1000,"interpolated",0,1,8.4,8.198,8.601,53
"Hawai'i Island",1000,"interpolated",1,1,4.222,4.172,4.272,53
"Hawai'i Island",1000,"interpolated",2,1,3.509,3.468,3.549,53
"Kaua'i Island",1000,"interpolated",0,0.996,27.048,26.416,27.68,53
"Kaua'i Island",1000,"interpolated",1,0.996,6.027,5.868,6.186,53
"Kaua'i Island",1000,"interpolated",2,0.996,4.137,4.061,4.214,53
"Maui Nui",1000,"interpolated",0,0.998,11.609,11.201,12.017,53
"Maui Nui",1000,"interpolated",1,0.998,3.356,3.303,3.409,53
"Maui Nui",1000,"interpolated",2,0.998,2.366,2.328,2.404,53
"O'ahu Island",1000,"interpolated",0,0.998,12.379,11.866,12.891,53
"O'ahu Island",1000,"interpolated",1,0.998,1.717,1.676,1.757,53
"O'ahu Island",1000,"interpolated",2,0.998,1.28,1.262,1.298,53
"Hawai'i Island",1000,"interpolated",0,0.999,8.849,8.431,9.266,54
"Hawai'i Island",1000,"interpolated",1,0.999,2.749,2.69,2.808,54
"Hawai'i Island",1000,"interpolated",2,0.999,1.882,1.844,1.921,54
"Kaua'i Island",1000,"interpolated",0,0.996,28.834,28.113,29.555,54
"Kaua'i Island",1000,"interpolated",1,0.996,6.35,6.135,6.566,54
"Kaua'i Island",1000,"interpolated",2,0.996,3.555,3.431,3.68,54
"Maui Nui",1000,"interpolated",0,1,8.446,8.246,8.646,54
"Maui Nui",1000,"interpolated",1,1,3.63,3.573,3.687,54
"Maui Nui",1000,"interpolated",2,1,2.533,2.487,2.578,54
"O'ahu Island",1000,"interpolated",0,0.999,15.436,15.07,15.802,54
"O'ahu Island",1000,"interpolated",1,0.999,4.439,4.309,4.569,54
"O'ahu Island",1000,"interpolated",2,0.999,2.982,2.897,3.066,54
"Hawai'i Island",1000,"interpolated",0,1,8.627,8.398,8.855,55
"Hawai'i Island",1000,"interpolated",1,1,3.301,3.227,3.376,55
"Hawai'i Island",1000,"interpolated",2,1,2.153,2.106,2.2,55
"Kaua'i Island",1000,"interpolated",0,0.997,20.623,20.019,21.228,55
"Kaua'i Island",1000,"interpolated",1,0.997,4.209,4.053,4.365,55
"Kaua'i Island",1000,"interpolated",2,0.997,2.618,2.542,2.694,55
"Maui Nui",1000,"interpolated",0,1,9.984,9.96,10.008,55
"Maui Nui",1000,"interpolated",1,1,4.743,4.657,4.829,55
"Maui Nui",1000,"interpolated",2,1,3.559,3.474,3.644,55
"O'ahu Island",1000,"interpolated",0,0.999,17.522,17.129,17.915,55
"O'ahu Island",1000,"interpolated",1,0.999,5.167,4.998,5.335,55
"O'ahu Island",1000,"interpolated",2,0.999,3.892,3.798,3.986,55
"Hawai'i Island",1000,"interpolated",0,1,9.783,9.689,9.878,56
"Hawai'i Island",1000,"interpolated",1,1,3.17,3.129,3.211,56
"Hawai'i Island",1000,"interpolated",2,1,2.047,2.018,2.075,56
"Kaua'i Island",1000,"interpolated",0,0.996,28.969,28.326,29.612,56
"Kaua'i Island",1000,"interpolated",1,0.996,5.47,5.28,5.659,56
"Kaua'i Island",1000,"interpolated",2,0.996,2.974,2.881,3.066,56
"Maui Nui",1000,"interpolated",0,0.998,12.554,12.115,12.992,56
"Maui Nui",1000,"interpolated",1,0.998,5.189,5.095,5.283,56
"Maui Nui",1000,"interpolated",2,0.998,3.662,3.586,3.738,56
"O'ahu Island",1000,"interpolated",0,0.998,14.529,14.025,15.034,56
"O'ahu Island",1000,"interpolated",1,0.998,2.496,2.433,2.559,56
"O'ahu Island",1000,"interpolated",2,0.998,1.673,1.64,1.706,56
"Hawai'i Island",1000,"interpolated",0,1,9.675,9.515,9.835,57
"Hawai'i Island",1000,"interpolated",1,1,4.525,4.461,4.589,57
"Hawai'i Island",1000,"interpolated",2,1,3.352,3.296,3.408,57
"Kaua'i Island",1000,"interpolated",0,0.998,18.576,18.132,19.021,57
"Kaua'i Island",1000,"interpolated",1,0.998,5.457,5.329,5.585,57
"Kaua'i Island",1000,"interpolated",2,0.998,3.796,3.714,3.878,57
"Maui Nui",1000,"interpolated",0,1,8.994,8.988,9,57
"Maui Nui",1000,"interpolated",1,1,4.134,4.077,4.191,57
"Maui Nui",1000,"interpolated",2,1,3.188,3.141,3.235,57
"O'ahu Island",1000,"interpolated",0,0.999,9.645,9.437,9.853,57
"O'ahu Island",1000,"interpolated",1,0.999,4.447,4.385,4.509,57
"O'ahu Island",1000,"interpolated",2,0.999,3.941,3.892,3.989,57
"Hawai'i Island",1000,"interpolated",0,1,5.614,5.408,5.821,58
"Hawai'i Island",1000,"interpolated",1,1,3.063,3.018,3.109,58
"Hawai'i Island",1000,"interpolated",2,1,2.621,2.586,2.656,58
"Kaua'i Island",1000,"interpolated",0,0.995,24.966,24.282,25.649,58
"Kaua'i Island",1000,"interpolated",1,0.995,5.49,5.361,5.619,58
"Kaua'i Island",1000,"interpolated",2,0.995,3.699,3.626,3.772,58
"Maui Nui",1000,"interpolated",0,0.999,14.802,14.711,14.892,58
"Maui Nui",1000,"interpolated",1,0.999,4.693,4.603,4.783,58
"Maui Nui",1000,"interpolated",2,0.999,3.151,3.092,3.211,58
"O'ahu Island",1000,"interpolated",0,1,13.985,13.844,14.126,58
"O'ahu Island",1000,"interpolated",1,1,5.553,5.325,5.781,58
"O'ahu Island",1000,"interpolated",2,1,3.937,3.765,4.108,58
"Hawai'i Island",1000,"interpolated",0,1,6.992,6.973,7.01,59
"Hawai'i Island",1000,"interpolated",1,1,3.981,3.914,4.048,59
"Hawai'i Island",1000,"interpolated",2,1,3.488,3.436,3.54,59
"Kaua'i Island",1000,"interpolated",0,0.999,11.005,10.682,11.327,59
"Kaua'i Island",1000,"interpolated",1,0.999,4.202,4.134,4.271,59
"Kaua'i Island",1000,"interpolated",2,0.999,3.227,3.18,3.274,59
"Maui Nui",1000,"interpolated",0,1,11.693,11.446,11.939,59
"Maui Nui",1000,"interpolated",1,1,7.146,7.053,7.239,59
"Maui Nui",1000,"interpolated",2,1,6.515,6.448,6.583,59
"O'ahu Island",1000,"interpolated",0,1,9.974,9.835,10.114,59
"O'ahu Island",1000,"interpolated",1,1,3.146,3.016,3.276,59
"O'ahu Island",1000,"interpolated",2,1,2.142,2.052,2.232,59
"Hawai'i Island",1000,"interpolated",0,1,6.996,6.986,7.006,60
"Hawai'i Island",1000,"interpolated",1,1,3.868,3.81,3.926,60
"Hawai'i Island",1000,"interpolated",2,1,3.182,3.123,3.241,60
"Kaua'i Island",1000,"interpolated",0,0.996,29.392,28.77,30.013,60
"Kaua'i Island",1000,"interpolated",1,0.996,5.27,5.094,5.446,60
"Kaua'i Island",1000,"interpolated",2,0.996,2.942,2.864,3.02,60
"Maui Nui",1000,"interpolated",0,1,8.89,8.792,8.988,60
"Maui Nui",1000,"interpolated",1,1,4.716,4.654,4.777,60
"Maui Nui",1000,"interpolated",2,1,3.764,3.691,3.836,60
"O'ahu Island",1000,"interpolated",0,0.999,17.741,17.444,18.038,60
"O'ahu Island",1000,"interpolated",1,0.999,5.185,5.01,5.36,60
"O'ahu Island",1000,"interpolated",2,0.999,3.483,3.374,3.591,60
"Hawai'i Island",1000,"interpolated",0,0.999,9.827,9.426,10.228,61
"Hawai'i Island",1000,"interpolated",1,0.999,5.576,5.495,5.657,61
"Hawai'i Island",1000,"interpolated",2,0.999,4.609,4.519,4.699,61
"Kaua'i Island",1000,"interpolated",0,0.998,19.747,19.185,20.309,61
"Kaua'i Island",1000,"interpolated",1,0.998,5.031,4.884,5.178,61
"Kaua'i Island",1000,"interpolated",2,0.998,3.182,3.087,3.276,61
"Maui Nui",1000,"interpolated",0,0.999,6.681,6.521,6.84,61
"Maui Nui",1000,"interpolated",1,0.999,3.381,3.338,3.425,61
"Maui Nui",1000,"interpolated",2,0.999,2.93,2.894,2.965,61
"O'ahu Island",1000,"interpolated",0,0.999,14.177,13.846,14.508,61
"O'ahu Island",1000,"interpolated",1,0.999,2.028,1.968,2.088,61
"O'ahu Island",1000,"interpolated",2,0.999,1.359,1.337,1.38,61
"Hawai'i Island",1000,"interpolated",0,1,8.999,8.998,9,62
"Hawai'i Island",1000,"interpolated",1,1,2.601,2.545,2.657,62
"Hawai'i Island",1000,"interpolated",2,1,1.676,1.645,1.706,62
"Kaua'i Island",1000,"interpolated",0,0.998,20.984,20.603,21.366,62
"Kaua'i Island",1000,"interpolated",1,0.998,5.495,5.361,5.63,62
"Kaua'i Island",1000,"interpolated",2,0.998,3.726,3.653,3.798,62
"Maui Nui",1000,"interpolated",0,1,11.988,11.966,12.009,62
"Maui Nui",1000,"interpolated",1,1,5.44,5.313,5.568,62
"Maui Nui",1000,"interpolated",2,1,3.564,3.461,3.667,62
