"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Maui Nui",1000,"interpolated",0,0.999,10.213,9.986,10.44,31
"Maui Nui",1000,"interpolated",1,0.999,4.59,4.54,4.64,31
"Maui Nui",1000,"interpolated",2,0.999,3.805,3.757,3.853,31
"O'ahu Island",1000,"interpolated",0,0.996,14.375,13.763,14.987,31
"O'ahu Island",1000,"interpolated",1,0.996,2.945,2.888,3.002,31
"O'ahu Island",1000,"interpolated",2,0.996,2.033,1.996,2.069,31
"Hawai'i Island",1000,"interpolated",0,0.999,10.996,10.721,11.272,32
"Hawai'i Island",1000,"interpolated",1,0.999,4.462,4.413,4.51,32
"Hawai'i Island",1000,"interpolated",2,0.999,3.654,3.613,3.696,32
"Kaua'i Island",1000,"interpolated",0,0.995,23.89,23.069,24.711,32
"Kaua'i Island",1000,"interpolated",1,0.995,5.911,5.778,6.044,32
"Kaua'i Island",1000,"interpolated",2,0.995,4.243,4.183,4.303,32
"Maui Nui",1000,"interpolated",0,0.998,17.565,17.222,17.909,32
"Maui Nui",1000,"interpolated",1,0.998,3.761,3.681,3.842,32
"Maui Nui",1000,"interpolated",2,0.998,2.159,2.112,2.206,32
"O'ahu Island",1000,"interpolated",0,0.999,11.89,11.609,12.171,32
"O'ahu Island",1000,"interpolated",1,0.999,4.249,4.188,4.31,32
"O'ahu Island",1000,"interpolated",2,0.999,3.059,3.003,3.115,32
"Hawai'i Island",1000,"interpolated",0,0.999,13.811,13.699,13.923,33
"Hawai'i Island",1000,"interpolated",1,0.999,4.675,4.586,4.763,33
"Hawai'i Island",1000,"interpolated",2,0.999,3.409,3.349,3.47,33
"Kaua'i Island",1000,"interpolated",0,0.996,32.792,32.137,33.448,33
"Kaua'i Island",1000,"interpolated",1,0.996,7.315,7.071,7.56,33
"Kaua'i Island",1000,"interpolated",2,0.996,4.007,3.887,4.127,33
"Maui Nui",1000,"interpolated",0,1,8.363,8.189,8.536,33
"Maui Nui",1000,"interpolated",1,1,3.155,3.114,3.196,33
"Maui Nui",1000,"interpolated",2,1,2.394,2.36,2.428,33
"O'ahu Island",1000,"interpolated",0,0.998,9.971,9.705,10.238,33
"O'ahu Island",1000,"interpolated",1,0.998,3.727,3.675,3.778,33
"O'ahu Island",1000,"interpolated",2,0.998,2.772,2.726,2.818,33
"Hawai'i Island",1000,"interpolated",0,1,10.797,10.696,10.897,34
"Hawai'i Island",1000,"interpolated",1,1,5.426,5.357,5.495,34
"Hawai'i Island",1000,"interpolated",2,1,3.748,3.681,3.815,34
"Kaua'i Island",1000,"interpolated",0,0.995,22.879,22.127,23.63,34
"Kaua'i Island",1000,"interpolated",1,0.995,5.058,4.954,5.162,34
"Kaua'i Island",1000,"interpolated",2,0.995,3.563,3.498,3.628,34
"Maui Nui",1000,"interpolated",0,0.999,8.776,8.525,9.028,34
"Maui Nui",1000,"interpolated",1,0.999,3.217,3.173,3.262,34
"Maui Nui",1000,"interpolated",2,0.999,2.301,2.269,2.333,34
"O'ahu Island",1000,"interpolated",0,0.997,13.645,13.187,14.104,34
"O'ahu Island",1000,"interpolated",1,0.997,3.277,3.22,3.334,34
"O'ahu Island",1000,"interpolated",2,0.997,2.231,2.191,2.27,34
"Hawai'i Island",1000,"interpolated",0,1,10.759,10.653,10.865,35
"Hawai'i Island",1000,"interpolated",1,1,5.486,5.416,5.557,35
"Hawai'i Island",1000,"interpolated",2,1,3.523,3.459,3.587,35
"Kaua'i Island",1000,"interpolated",0,0.996,20.442,19.816,21.069,35
"Kaua'i Island",1000,"interpolated",1,0.996,5.607,5.48,5.734,35
"Kaua'i Island",1000,"interpolated",2,0.996,3.726,3.66,3.791,35
"Maui Nui",1000,"interpolated",0,0.998,15.138,14.809,15.468,35
"Maui Nui",1000,"interpolated",1,0.998,4.817,4.749,4.884,35
"Maui Nui",1000,"interpolated",2,0.998,3.648,3.599,3.698,35
"O'ahu Island",1000,"interpolated",0,0.997,19.921,19.466,20.375,35
"O'ahu Island",1000,"interpolated",1,0.997,3.249,3.165,3.332,35
"O'ahu Island",1000,"interpolated",2,0.997,1.898,1.857,1.938,35
"Hawai'i Island",1000,"interpolated",0,0.999,13.527,13.343,13.711,36
"Hawai'i Island",1000,"interpolated",1,0.999,4.382,4.303,4.461,36
"Hawai'i Island",1000,"interpolated",2,0.999,2.641,2.59,2.691,36
"Kaua'i Island",1000,"interpolated",0,0.995,37.904,37.156,38.652,36
"Kaua'i Island",1000,"interpolated",1,0.995,9.576,9.264,9.889,36
"Kaua'i Island",1000,"interpolated",2,0.995,4.788,4.636,4.941,36
"Maui Nui",1000,"interpolated",0,0.999,11.697,11.403,11.991,36
"Maui Nui",1000,"interpolated",1,0.999,4.4,4.335,4.466,36
"Maui Nui",1000,"interpolated",2,0.999,3.285,3.232,3.338,36
"O'ahu Island",1000,"interpolated",0,0.997,12.34,11.756,12.924,36
"O'ahu Island",1000,"interpolated",1,0.997,2.951,2.901,3.002,36
"O'ahu Island",1000,"interpolated",2,0.997,2.053,2.019,2.087,36
"Hawai'i Island",1000,"interpolated",0,1,10.983,10.959,11.008,37
"Hawai'i Island",1000,"interpolated",1,1,3.212,3.131,3.293,37
"Hawai'i Island",1000,"interpolated",2,1,2.331,2.29,2.372,37
"Kaua'i Island",1000,"interpolated",0,0.992,34.559,33.77,35.349,37
"Kaua'i Island",1000,"interpolated",1,0.992,8.199,8.024,8.375,37
"Kaua'i Island",1000,"interpolated",2,0.992,5.34,5.252,5.428,37
"Maui Nui",1000,"interpolated",0,0.999,16.555,16.361,16.749,37
"Maui Nui",1000,"interpolated",1,0.999,4.233,4.142,4.323,37
"Maui Nui",1000,"interpolated",2,0.999,2.485,2.43,2.54,37
"O'ahu Island",1000,"interpolated",0,0.996,15.437,14.818,16.056,37
"O'ahu Island",1000,"interpolated",1,0.996,2.671,2.621,2.72,37
"O'ahu Island",1000,"interpolated",2,0.996,1.976,1.946,2.006,37
"Hawai'i Island",1000,"interpolated",0,0.997,15.938,15.515,16.36,38
"Hawai'i Island",1000,"interpolated",1,0.997,4.407,4.325,4.489,38
"Hawai'i Island",1000,"interpolated",2,0.997,2.908,2.856,2.96,38
"Kaua'i Island",1000,"interpolated",0,0.994,36.817,36.117,37.516,38
"Kaua'i Island",1000,"interpolated",1,0.994,6.798,6.595,7.002,38
"Kaua'i Island",1000,"interpolated",2,0.994,3.348,3.248,3.449,38
"Maui Nui",1000,"interpolated",0,0.999,9.632,9.479,9.784,38
"Maui Nui",1000,"interpolated",1,0.999,3.442,3.394,3.489,38
"Maui Nui",1000,"interpolated",2,0.999,2.379,2.346,2.412,38
"O'ahu Island",1000,"interpolated",0,0.997,19.443,18.947,19.939,38
"O'ahu Island",1000,"interpolated",1,0.997,6.578,6.473,6.684,38
"O'ahu Island",1000,"interpolated",2,0.997,5.117,5.04,5.194,38
"Hawai'i Island",1000,"interpolated",0,1,8.999,8.998,9.001,39
"Hawai'i Island",1000,"interpolated",1,1,3.922,3.82,4.024,39
"Hawai'i Island",1000,"interpolated",2,1,2.711,2.631,2.791,39
"Kaua'i Island",1000,"interpolated",0,0.996,30.553,29.827,31.278,39
"Kaua'i Island",1000,"interpolated",1,0.996,7.165,6.902,7.429,39
"Kaua'i Island",1000,"interpolated",2,0.996,3.956,3.825,4.086,39
"Maui Nui",1000,"interpolated",0,0.997,20.252,19.838,20.667,39
"Maui Nui",1000,"interpolated",1,0.997,6.515,6.381,6.649,39
"Maui Nui",1000,"interpolated",2,0.997,4.067,3.964,4.17,39
"O'ahu Island",1000,"interpolated",0,0.998,13.29,12.86,13.72,39
"O'ahu Island",1000,"interpolated",1,0.998,2.85,2.783,2.918,39
"O'ahu Island",1000,"interpolated",2,0.998,1.838,1.803,1.873,39
"Hawai'i Island",1000,"interpolated",0,0.999,6.627,6.308,6.946,40
"Hawai'i Island",1000,"interpolated",1,0.999,2.363,2.313,2.413,40
"Hawai'i Island",1000,"interpolated",2,0.999,1.949,1.913,1.985,40
"Kaua'i Island",1000,"interpolated",0,0.997,22.985,22.516,23.455,40
"Kaua'i Island",1000,"interpolated",1,0.997,5.795,5.662,5.927,40
"Kaua'i Island",1000,"interpolated",2,0.997,3.927,3.853,4.001,40
"Maui Nui",1000,"interpolated",0,0.999,10.405,10.236,10.574,40
"Maui Nui",1000,"interpolated",1,0.999,4.066,4.02,4.112,40
"Maui Nui",1000,"interpolated",2,0.999,3.19,3.151,3.23,40
"O'ahu Island",1000,"interpolated",0,0.997,17.839,17.399,18.278,40
"O'ahu Island",1000,"interpolated",1,0.997,4.535,4.456,4.614,40
"O'ahu Island",1000,"interpolated",2,0.997,3.023,2.97,3.076,40
"Hawai'i Island",1000,"interpolated",0,0.999,12.556,12.392,12.72,41
"Hawai'i Island",1000,"interpolated",1,0.999,6.284,6.207,6.361,41
"Hawai'i Island",1000,"interpolated",2,0.999,4.706,4.629,4.783,41
"Kaua'i Island",1000,"interpolated",0,0.997,20.259,19.757,20.761,41
"Kaua'i Island",1000,"interpolated",1,0.997,5.503,5.399,5.607,41
"Kaua'i Island",1000,"interpolated",2,0.997,3.697,3.622,3.772,41
"Maui Nui",1000,"interpolated",0,1,8.815,8.715,8.915,41
"Maui Nui",1000,"interpolated",1,1,3.241,3.192,3.29,41
"Maui Nui",1000,"interpolated",2,1,2.291,2.26,2.321,41
"O'ahu Island",1000,"interpolated",0,0.996,17.161,16.502,17.821,41
"O'ahu Island",1000,"interpolated",1,0.996,5.594,5.493,5.695,41
"O'ahu Island",1000,"interpolated",2,0.996,4.48,4.398,4.563,41
"Hawai'i Island",1000,"interpolated",0,0.998,13.611,13.309,13.912,42
"Hawai'i Island",1000,"interpolated",1,0.998,3.926,3.86,3.992,42
"Hawai'i Island",1000,"interpolated",2,0.998,2.848,2.8,2.895,42
"Kaua'i Island",1000,"interpolated",0,0.996,29.579,28.916,30.242,42
"Kaua'i Island",1000,"interpolated",1,0.996,7.67,7.45,7.89,42
"Kaua'i Island",1000,"interpolated",2,0.996,4.46,4.331,4.588,42
"Maui Nui",1000,"interpolated",0,0.997,16.202,15.809,16.595,42
"Maui Nui",1000,"interpolated",1,0.997,3.976,3.909,4.043,42
"Maui Nui",1000,"interpolated",2,0.997,2.632,2.587,2.677,42
"O'ahu Island",1000,"interpolated",0,0.995,15.79,15.135,16.445,42
"O'ahu Island",1000,"interpolated",1,0.995,3.533,3.475,3.591,42
"O'ahu Island",1000,"interpolated",2,0.995,2.338,2.295,2.381,42
"Hawai'i Island",1000,"interpolated",0,1,9.572,9.422,9.723,43
"Hawai'i Island",1000,"interpolated",1,1,3.624,3.574,3.673,43
"Hawai'i Island",1000,"interpolated",2,1,2.453,2.413,2.492,43
"Kaua'i Island",1000,"interpolated",0,0.994,26.956,26.218,27.693,43
"Kaua'i Island",1000,"interpolated",1,0.994,6.098,5.971,6.225,43
"Kaua'i Island",1000,"interpolated",2,0.994,3.888,3.816,3.96,43
"Maui Nui",1000,"interpolated",0,0.999,13.63,13.302,13.958,43
"Maui Nui",1000,"interpolated",1,0.999,4.469,4.388,4.55,43
"Maui Nui",1000,"interpolated",2,0.999,2.961,2.9,3.022,43
"O'ahu Island",1000,"interpolated",0,0.997,18.529,18.029,19.029,43
"O'ahu Island",1000,"interpolated",1,0.997,3.266,3.202,3.331,43
"O'ahu Island",1000,"interpolated",2,0.997,2.224,2.191,2.257,43
"Hawai'i Island",1000,"interpolated",0,0.999,11.428,11.267,11.589,44
"Hawai'i Island",1000,"interpolated",1,0.999,3.576,3.529,3.623,44
"Hawai'i Island",1000,"interpolated",2,0.999,2.564,2.53,2.598,44
"Kaua'i Island",1000,"interpolated",0,0.996,29.579,28.986,30.172,44
"Kaua'i Island",1000,"interpolated",1,0.996,7.67,7.447,7.893,44
"Kaua'i Island",1000,"interpolated",2,0.996,4.46,4.34,4.579,44
"Maui Nui",1000,"interpolated",0,0.999,11.485,11.248,11.723,44
"Maui Nui",1000,"interpolated",1,0.999,5.159,5.067,5.25,44
"Maui Nui",1000,"interpolated",2,0.999,3.5,3.42,3.579,44
"O'ahu Island",1000,"interpolated",0,0.997,10.493,10.001,10.984,44
"O'ahu Island",1000,"interpolated",1,0.997,2.777,2.729,2.825,44
"O'ahu Island",1000,"interpolated",2,0.997,1.994,1.961,2.026,44
"Hawai'i Island",1000,"interpolated",0,0.997,11.906,11.62,12.192,45
"Hawai'i Island",1000,"interpolated",1,0.997,2.216,2.186,2.245,45
"Hawai'i Island",1000,"interpolated",2,0.997,1.472,1.458,1.485,45
"Kaua'i Island",1000,"interpolated",0,0.995,27.653,26.96,28.345,45
"Kaua'i Island",1000,"interpolated",1,0.995,5.704,5.58,5.828,45
"Kaua'i Island",1000,"interpolated",2,0.995,3.688,3.622,3.754,45
"Maui Nui",1000,"interpolated",0,1,10.449,10.219,10.68,45
"Maui Nui",1000,"interpolated",1,1,5.242,5.174,5.31,45
"Maui Nui",1000,"interpolated",2,1,3.928,3.86,3.996,45
"O'ahu Island",1000,"interpolated",0,0.997,16.386,15.9,16.872,45
"O'ahu Island",1000,"interpolated",1,0.997,6.296,6.2,6.392,45
"O'ahu Island",1000,"interpolated",2,0.997,5.13,5.052,5.207,45
"Hawai'i Island",1000,"interpolated",0,0.999,6.971,6.662,7.279,46
"Hawai'i Island",1000,"interpolated",1,0.999,3.236,3.18,3.292,46
"Hawai'i Island",1000,"interpolated",2,0.999,2.298,2.253,2.344,46
"Kaua'i Island",1000,"interpolated",0,0.993,33.872,33.081,34.663,46
"Kaua'i Island",1000,"interpolated",1,0.993,7.251,7.078,7.424,46
"Kaua'i Island",1000,"interpolated",2,0.993,4.449,4.361,4.537,46
"Maui Nui",1000,"interpolated",0,1,6.878,6.788,6.968,46
"Maui Nui",1000,"interpolated",1,1,2.781,2.737,2.824,46
"Maui Nui",1000,"interpolated",2,1,1.906,1.879,1.934,46
"O'ahu Island",1000,"interpolated",0,0.998,14.096,13.689,14.503,46
"O'ahu Island",1000,"interpolated",1,0.998,4.24,4.149,4.33,46
"O'ahu Island",1000,"interpolated",2,0.998,3.179,3.101,3.257,46
"Hawai'i Island",1000,"interpolated",0,0.999,6.492,6.291,6.694,47
"Hawai'i Island",1000,"interpolated",1,0.999,1.826,1.804,1.848,47
"Hawai'i Island",1000,"interpolated",2,0.999,1.366,1.354,1.377,47
"Kaua'i Island",1000,"interpolated",0,0.994,31.601,30.91,32.291,47
"Kaua'i Island",1000,"interpolated",1,0.994,7.721,7.565,7.877,47
"Kaua'i Island",1000,"interpolated",2,0.994,5.195,5.114,5.275,47
"Maui Nui",1000,"interpolated",0,0.999,9.676,9.405,9.946,47
"Maui Nui",1000,"interpolated",1,0.999,4.913,4.862,4.963,47
"Maui Nui",1000,"interpolated",2,0.999,4.142,4.094,4.189,47
"O'ahu Island",1000,"interpolated",0,0.999,13.626,13.377,13.875,47
"O'ahu Island",1000,"interpolated",1,0.999,3.663,3.567,3.759,47
"O'ahu Island",1000,"interpolated",2,0.999,2.716,2.661,2.77,47
"Hawai'i Island",1000,"interpolated",0,0.999,13.498,13.283,13.713,48
"Hawai'i Island",1000,"interpolated",1,0.999,6.902,6.791,7.014,48
"Hawai'i Island",1000,"interpolated",2,0.999,5.302,5.205,5.399,48
"Kaua'i Island",1000,"interpolated",0,0.996,32.862,32.207,33.517,48
"Kaua'i Island",1000,"interpolated",1,0.996,7.294,7.035,7.553,48
"Kaua'i Island",1000,"interpolated",2,0.996,4.065,3.939,4.191,48
"Maui Nui",1000,"interpolated",0,0.997,15.349,15.037,15.66,48
"Maui Nui",1000,"interpolated",1,0.997,3.832,3.774,3.889,48
"Maui Nui",1000,"interpolated",2,0.997,2.943,2.906,2.979,48
"O'ahu Island",1000,"interpolated",0,0.998,15.034,14.69,15.378,48
"O'ahu Island",1000,"interpolated",1,0.998,2.122,2.064,2.181,48
"O'ahu Island",1000,"interpolated",2,0.998,1.408,1.386,1.43,48
"Hawai'i Island",1000,"interpolated",0,0.999,12.567,12.404,12.73,49
"Hawai'i Island",1000,"interpolated",1,0.999,5.588,5.52,5.657,49
"Hawai'i Island",1000,"interpolated",2,0.999,4.25,4.197,4.303,49
"Kaua'i Island",1000,"interpolated",0,0.997,21.477,21.018,21.937,49
"Kaua'i Island",1000,"interpolated",1,0.997,4.349,4.221,4.477,49
"Kaua'i Island",1000,"interpolated",2,0.997,2.66,2.597,2.723,49
"Maui Nui",1000,"interpolated",0,0.999,13.408,13.181,13.635,49
"Maui Nui",1000,"interpolated",1,0.999,4.405,4.322,4.489,49
"Maui Nui",1000,"interpolated",2,0.999,2.804,2.747,2.861,49
"O'ahu Island",1000,"interpolated",0,0.998,16.932,16.512,17.351,49
"O'ahu Island",1000,"interpolated",1,0.998,5.406,5.27,5.542,49
"O'ahu Island",1000,"interpolated",2,0.998,3.626,3.531,3.72,49
"Hawai'i Island",1000,"interpolated",0,1,12.984,12.969,12.999,50
"Hawai'i Island",1000,"interpolated",1,1,6.149,6.049,6.25,50
"Hawai'i Island",1000,"interpolated",2,1,4.148,4.058,4.239,50
"Kaua'i Island",1000,"interpolated",0,0.996,21.895,21.307,22.482,50
"Kaua'i Island",1000,"interpolated",1,0.996,6.953,6.83,7.075,50
"Kaua'i Island",1000,"interpolated",2,0.996,4.906,4.82,4.993,50
"Maui Nui",1000,"interpolated",0,0.999,11.104,10.826,11.382,50
"Maui Nui",1000,"interpolated",1,0.999,5.355,5.272,5.439,50
"Maui Nui",1000,"interpolated",2,0.999,3.88,3.812,3.948,50
"O'ahu Island",1000,"interpolated",0,0.995,19.851,19.17,20.533,50
"O'ahu Island",1000,"interpolated",1,0.995,3.017,2.947,3.087,50
"O'ahu Island",1000,"interpolated",2,0.995,2.102,2.071,2.134,50
"Hawai'i Island",1000,"interpolated",0,0.999,9.644,9.525,9.763,51
"Hawai'i Island",1000,"interpolated",1,0.999,3.134,3.091,3.177,51
"Hawai'i Island",1000,"interpolated",2,0.999,2.068,2.039,2.097,51
"Kaua'i Island",1000,"interpolated",0,0.997,23.42,22.946,23.894,51
"Kaua'i Island",1000,"interpolated",1,0.997,4.894,4.765,5.023,51
"Kaua'i Island",1000,"interpolated",2,0.997,2.811,2.738,2.885,51
"Maui Nui",1000,"interpolated",0,0.999,10.695,10.57,10.819,51
"Maui Nui",1000,"interpolated",1,0.999,3.457,3.399,3.514,51
"Maui Nui",1000,"interpolated",2,0.999,2.466,2.424,2.508,51
"O'ahu Island",1000,"interpolated",0,0.999,17.65,17.37,17.931,51
"O'ahu Island",1000,"interpolated",1,0.999,4.385,4.249,4.521,51
"O'ahu Island",1000,"interpolated",2,0.999,2.756,2.668,2.843,51
"Hawai'i Island",1000,"interpolated",0,0.999,8.483,8.315,8.65,52
"Hawai'i Island",1000,"interpolated",1,0.999,2.176,2.14,2.212,52
"Hawai'i Island",1000,"interpolated",2,0.999,1.608,1.587,1.629,52
"Kaua'i Island",1000,"interpolated",0,0.995,27.482,26.879,28.084,52
"Kaua'i Island",1000,"interpolated",1,0.995,6.289,6.159,6.419,52
"Kaua'i Island",1000,"interpolated",2,0.995,3.859,3.784,3.934,52
"Maui Nui",1000,"interpolated",0,0.999,13.044,12.819,13.27,52
"Maui Nui",1000,"interpolated",1,0.999,3.82,3.76,3.88,52
"Maui Nui",1000,"interpolated",2,0.999,2.38,2.341,2.419,52
"O'ahu Island",1000,"interpolated",0,0.996,19.783,19.211,20.356,52
"O'ahu Island",1000,"interpolated",1,0.996,4.934,4.818,5.05,52
"O'ahu Island",1000,"interpolated",2,0.996,3.645,3.571,3.72,52
"Hawai'i Island",1000,"interpolated",0,1,7.773,7.659,7.886,53
"Hawai'i Island",1000,"interpolated",1,1,2.834,2.8,2.868,53
"Hawai'i Island",1000,"interpolated",2,1,2.251,2.227,2.275,53
"Kaua'i Island",1000,"interpolated",0,0.996,22.292,21.823,22.761,53
"Kaua'i Island",1000,"interpolated",1,0.996,5.341,5.226,5.455,53
"Kaua'i Island",1000,"interpolated",2,0.996,3.547,3.485,3.609,53
"Maui Nui",1000,"interpolated",0,1,9.77,9.651,9.889,53
"Maui Nui",1000,"interpolated",1,1,3.607,3.55,3.663,53
"Maui Nui",1000,"interpolated",2,1,2.525,2.481,2.569,53
"O'ahu Island",1000,"interpolated",0,0.998,15.532,15.229,15.836,53
"O'ahu Island",1000,"interpolated",1,0.998,5.15,5.07,5.231,53
"O'ahu Island",1000,"interpolated",2,0.998,3.496,3.434,3.559,53
"Hawai'i Island",1000,"interpolated",0,0.999,11.755,11.656,11.854,54
"Hawai'i Island",1000,"interpolated",1,0.999,5.127,5.065,5.189,54
"Hawai'i Island",1000,"interpolated",2,0.999,3.689,3.642,3.736,54
"Kaua'i Island",1000,"interpolated",0,0.995,24.248,23.558,24.939,54
"Kaua'i Island",1000,"interpolated",1,0.995,4.552,4.425,4.678,54
"Kaua'i Island",1000,"interpolated",2,0.995,2.741,2.676,2.806,54
"Maui Nui",1000,"interpolated",0,0.999,12.807,12.504,13.111,54
"Maui Nui",1000,"interpolated",1,0.999,5.45,5.363,5.538,54
"Maui Nui",1000,"interpolated",2,0.999,3.677,3.59,3.764,54
"O'ahu Island",1000,"interpolated",0,0.997,13.645,13.119,14.171,54
"O'ahu Island",1000,"interpolated",1,0.997,5.134,5.061,5.206,54
"O'ahu Island",1000,"interpolated",2,0.997,4.368,4.312,4.424,54
"Hawai'i Island",1000,"interpolated",0,0.998,9.653,9.213,10.094,55
"Hawai'i Island",1000,"interpolated",1,0.998,2.452,2.42,2.485,55
"Hawai'i Island",1000,"interpolated",2,0.998,2.011,1.988,2.034,55
"Kaua'i Island",1000,"interpolated",0,0.994,33.624,32.759,34.488,55
"Kaua'i Island",1000,"interpolated",1,0.994,6.451,6.236,6.666,55
"Kaua'i Island",1000,"interpolated",2,0.994,3.447,3.362,3.532,55
"Maui Nui",1000,"interpolated",0,0.999,10.899,10.628,11.17,55
"Maui Nui",1000,"interpolated",1,0.999,4.541,4.48,4.601,55
"Maui Nui",1000,"interpolated",2,0.999,3.536,3.478,3.594,55
"O'ahu Island",1000,"interpolated",0,0.999,9.945,9.597,10.293,55
"O'ahu Island",1000,"interpolated",1,0.999,3.134,3.086,3.183,55
"O'ahu Island",1000,"interpolated",2,0.999,2.419,2.381,2.456,55
"Hawai'i Island",1000,"interpolated",0,1,7.959,7.932,7.986,56
"Hawai'i Island",1000,"interpolated",1,1,2.384,2.35,2.418,56
"Hawai'i Island",1000,"interpolated",2,1,1.665,1.645,1.685,56
"Kaua'i Island",1000,"interpolated",0,0.994,25.731,24.875,26.587,56
"Kaua'i Island",1000,"interpolated",1,0.994,5.632,5.504,5.761,56
"Kaua'i Island",1000,"interpolated",2,0.994,3.962,3.889,4.035,56
"Maui Nui",1000,"interpolated",0,0.998,14.274,13.938,14.609,56
"Maui Nui",1000,"interpolated",1,0.998,4.479,4.404,4.554,56
"Maui Nui",1000,"interpolated",2,0.998,3.207,3.162,3.252,56
"O'ahu Island",1000,"interpolated",0,0.998,13.027,12.678,13.376,56
"O'ahu Island",1000,"interpolated",1,0.998,4.341,4.275,4.408,56
"O'ahu Island",1000,"interpolated",2,0.998,3.123,3.068,3.178,56
"Hawai'i Island",1000,"interpolated",0,0.999,9.968,9.718,10.218,57
"Hawai'i Island",1000,"interpolated",1,0.999,3.344,3.289,3.399,57
"Hawai'i Island",1000,"interpolated",2,0.999,2.205,2.167,2.243,57
"Kaua'i Island",1000,"interpolated",0,0.994,35.312,34.529,36.094,57
"Kaua'i Island",1000,"interpolated",1,0.994,8.14,7.878,8.401,57
"Kaua'i Island",1000,"interpolated",2,0.994,4.645,4.527,4.763,57
"Maui Nui",1000,"interpolated",0,0.998,17.307,16.908,17.706,57
"Maui Nui",1000,"interpolated",1,0.998,8.437,8.314,8.56,57
"Maui Nui",1000,"interpolated",2,0.998,6.14,6.024,6.257,57
"O'ahu Island",1000,"interpolated",0,0.998,16.022,15.589,16.456,57
"O'ahu Island",1000,"interpolated",1,0.998,4.164,4.054,4.274,57
"O'ahu Island",1000,"interpolated",2,0.998,2.978,2.912,3.043,57
"Hawai'i Island",1000,"interpolated",0,0.999,10.814,10.706,10.922,58
"Hawai'i Island",1000,"interpolated",1,0.999,2.565,2.514,2.615,58
"Hawai'i Island",1000,"interpolated",2,0.999,1.97,1.938,2.003,58
"Kaua'i Island",1000,"interpolated",0,0.995,28.83,28.249,29.41,58
"Kaua'i Island",1000,"interpolated",1,0.995,7.748,7.586,7.909,58
"Kaua'i Island",1000,"interpolated",2,0.995,5.154,5.065,5.243,58
"Maui Nui",1000,"interpolated",0,0.998,11.067,10.751,11.382,58
"Maui Nui",1000,"interpolated",1,0.998,4.3,4.25,4.349,58
"Maui Nui",1000,"interpolated",2,0.998,3.072,3.024,3.12,58
"O'ahu Island",1000,"interpolated",0,0.997,11.689,11.237,12.14,58
"O'ahu Island",1000,"interpolated",1,0.997,3.282,3.227,3.336,58
"O'ahu Island",1000,"interpolated",2,0.997,2.297,2.258,2.336,58
"Hawai'i Island",1000,"interpolated",0,0.999,11.596,11.364,11.828,59
"Hawai'i Island",1000,"interpolated",1,0.999,5.798,5.723,5.874,59
"Hawai'i Island",1000,"interpolated",2,0.999,4.817,4.742,4.891,59
"Kaua'i Island",1000,"interpolated",0,0.995,28.244,27.518,28.971,59
"Kaua'i Island",1000,"interpolated",1,0.995,6.531,6.359,6.702,59
"Kaua'i Island",1000,"interpolated",2,0.995,4.042,3.96,4.124,59
"Maui Nui",1000,"interpolated",0,0.998,15.066,14.804,15.328,59
"Maui Nui",1000,"interpolated",1,0.998,4.955,4.864,5.046,59
"Maui Nui",1000,"interpolated",2,0.998,3.138,3.069,3.206,59
"O'ahu Island",1000,"interpolated",0,0.998,11.052,10.602,11.502,59
"O'ahu Island",1000,"interpolated",1,0.998,3.106,3.056,3.155,59
"O'ahu Island",1000,"interpolated",2,0.998,2.374,2.338,2.411,59
"Hawai'i Island",1000,"interpolated",0,0.998,16.513,16.145,16.88,60
"Hawai'i Island",1000,"interpolated",1,0.998,5.728,5.632,5.823,60
"Hawai'i Island",1000,"interpolated",2,0.998,4.336,4.256,4.415,60
"Kaua'i Island",1000,"interpolated",0,0.995,29.285,28.647,29.924,60
"Kaua'i Island",1000,"interpolated",1,0.995,8.114,7.93,8.298,60
"Kaua'i Island",1000,"interpolated",2,0.995,5.191,5.091,5.291,60
"Maui Nui",1000,"interpolated",0,0.996,20.258,19.728,20.788,60
"Maui Nui",1000,"interpolated",1,0.996,5.841,5.729,5.953,60
"Maui Nui",1000,"interpolated",2,0.996,3.517,3.436,3.598,60
"O'ahu Island",1000,"interpolated",0,0.998,14.878,14.552,15.203,60
"O'ahu Island",1000,"interpolated",1,0.998,3.732,3.658,3.806,60
"O'ahu Island",1000,"interpolated",2,0.998,2.597,2.552,2.642,60
"Hawai'i Island",1000,"interpolated",0,0.999,7.444,7.057,7.83,61
"Hawai'i Island",1000,"interpolated",1,0.999,1.785,1.736,1.834,61
"Hawai'i Island",1000,"interpolated",2,0.999,1.369,1.341,1.397,61
"Kaua'i Island",1000,"interpolated",0,0.996,21.752,21.236,22.269,61
"Kaua'i Island",1000,"interpolated",1,0.996,6.886,6.771,7,61
"Kaua'i Island",1000,"interpolated",2,0.996,4.963,4.887,5.039,61
"Maui Nui",1000,"interpolated",0,0.998,16.344,15.856,16.832,61
"Maui Nui",1000,"interpolated",1,0.998,4.329,4.239,4.42,61
"Maui Nui",1000,"interpolated",2,0.998,2.497,2.447,2.547,61
"O'ahu Island",1000,"interpolated",0,0.996,20.508,19.903,21.113,61
"O'ahu Island",1000,"interpolated",1,0.996,6.205,6.094,6.316,61
"O'ahu Island",1000,"interpolated",2,0.996,4.821,4.75,4.893,61
"Hawai'i Island",1000,"interpolated",0,0.999,9.861,9.667,10.055,62
