"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"O'ahu Island",1000,"interpolated",1,0.995,4.453,4.363,4.542,61
"O'ahu Island",1000,"interpolated",2,0.995,2.696,2.642,2.751,61
"Hawai'i Island",1000,"interpolated",0,1,4.999,4.996,5.002,62
"Hawai'i Island",1000,"interpolated",1,1,1.614,1.579,1.65,62
"Hawai'i Island",1000,"interpolated",2,1,1.26,1.242,1.278,62
"Kaua'i Island",1000,"interpolated",0,0.993,35.525,34.749,36.3,62
"Kaua'i Island",1000,"interpolated",1,0.993,8.922,8.729,9.114,62
"Kaua'i Island",1000,"interpolated",2,0.993,5.511,5.395,5.628,62
"Maui Nui",1000,"interpolated",0,0.997,19.77,19.343,20.197,62
"Maui Nui",1000,"interpolated",1,0.997,6.093,5.998,6.189,62
"Maui Nui",1000,"interpolated",2,0.997,4.038,3.976,4.099,62
"O'ahu Island",1000,"interpolated",0,0.996,16.823,16.266,17.38,62
"O'ahu Island",1000,"interpolated",1,0.996,2.8,2.746,2.854,62
"O'ahu Island",1000,"interpolated",2,0.996,2.021,1.987,2.054,62
"Hawai'i Island",1000,"interpolated",0,0.998,15.993,15.453,16.533,63
"Hawai'i Island",1000,"interpolated",1,0.998,6.862,6.72,7.005,63
"Hawai'i Island",1000,"interpolated",2,0.998,4.964,4.832,5.096,63
"Kaua'i Island",1000,"interpolated",0,0.993,35.49,34.672,36.309,63
"Kaua'i Island",1000,"interpolated",1,0.993,7.752,7.567,7.938,63
"Kaua'i Island",1000,"interpolated",2,0.993,4.688,4.601,4.775,63
"Maui Nui",1000,"interpolated",0,0.998,12.653,12.312,12.994,63
"Maui Nui",1000,"interpolated",1,0.998,3.83,3.759,3.9,63
"Maui Nui",1000,"interpolated",2,0.998,2.659,2.612,2.706,63
"O'ahu Island",1000,"interpolated",0,0.998,16.781,16.423,17.14,63
"O'ahu Island",1000,"interpolated",1,0.998,5.246,5.166,5.326,63
"O'ahu Island",1000,"interpolated",2,0.998,3.438,3.373,3.504,63
"Hawai'i Island",1000,"interpolated",0,0.999,10.844,10.642,11.045,64
"Hawai'i Island",1000,"interpolated",1,0.999,3.364,3.33,3.397,64
"Hawai'i Island",1000,"interpolated",2,0.999,2.249,2.224,2.274,64
"Kaua'i Island",1000,"interpolated",0,0.996,21.71,21.107,22.313,64
"Kaua'i Island",1000,"interpolated",1,0.996,5.8,5.682,5.919,64
"Kaua'i Island",1000,"interpolated",2,0.996,3.953,3.873,4.032,64
"Maui Nui",1000,"interpolated",0,0.999,12.593,12.314,12.871,64
"Maui Nui",1000,"interpolated",1,0.999,4.011,3.952,4.069,64
"Maui Nui",1000,"interpolated",2,0.999,2.654,2.61,2.697,64
"O'ahu Island",1000,"interpolated",0,0.995,19.62,19.072,20.167,64
"O'ahu Island",1000,"interpolated",1,0.995,4.577,4.496,4.657,64
"O'ahu Island",1000,"interpolated",2,0.995,2.977,2.927,3.027,64
"Hawai'i Island",1000,"interpolated",0,0.998,9.011,8.767,9.256,65
"Hawai'i Island",1000,"interpolated",1,0.998,2.636,2.615,2.658,65
"Hawai'i Island",1000,"interpolated",2,0.998,2.124,2.109,2.14,65
"Kaua'i Island",1000,"interpolated",0,0.993,34.515,33.751,35.28,65
"Kaua'i Island",1000,"interpolated",1,0.993,8.485,8.289,8.68,65
"Kaua'i Island",1000,"interpolated",2,0.993,5.456,5.354,5.558,65
"Maui Nui",1000,"interpolated",0,0.998,16.385,16.127,16.644,65
"Maui Nui",1000,"interpolated",1,0.998,4.45,4.386,4.514,65
"Maui Nui",1000,"interpolated",2,0.998,3.075,3.029,3.121,65
"O'ahu Island",1000,"interpolated",0,0.997,18.567,18.134,19.001,65
"O'ahu Island",1000,"interpolated",1,0.997,4.402,4.33,4.473,65
"O'ahu Island",1000,"interpolated",2,0.997,2.902,2.852,2.951,65
"Hawai'i Island",1000,"interpolated",0,0.998,13.995,13.762,14.228,66
"Hawai'i Island",1000,"interpolated",1,0.998,6.063,5.996,6.13,66
"Hawai'i Island",1000,"interpolated",2,0.998,4.626,4.563,4.688,66
"Kaua'i Island",1000,"interpolated",0,0.992,34.972,34.199,35.744,66
"Kaua'i Island",1000,"interpolated",1,0.992,8.666,8.485,8.847,66
"Kaua'i Island",1000,"interpolated",2,0.992,5.421,5.318,5.523,66
"Maui Nui",1000,"interpolated",0,0.997,18.134,17.674,18.593,66
"Maui Nui",1000,"interpolated",1,0.997,5.287,5.202,5.372,66
"Maui Nui",1000,"interpolated",2,0.997,3.274,3.218,3.33,66
"O'ahu Island",1000,"interpolated",0,0.996,18.244,17.683,18.806,66
"O'ahu Island",1000,"interpolated",1,0.996,3.533,3.462,3.604,66
"O'ahu Island",1000,"interpolated",2,0.996,2.403,2.362,2.444,66
"Hawai'i Island",1000,"interpolated",0,0.999,11.483,11.321,11.645,67
"Hawai'i Island",1000,"interpolated",1,0.999,4.41,4.347,4.474,67
"Hawai'i Island",1000,"interpolated",2,0.999,3.036,2.989,3.084,67
"Kaua'i Island",1000,"interpolated",0,0.993,29.288,28.485,30.09,67
"Kaua'i Island",1000,"interpolated",1,0.993,6.512,6.371,6.652,67
"Kaua'i Island",1000,"interpolated",2,0.993,4.181,4.105,4.256,67
"Maui Nui",1000,"interpolated",0,0.998,17.969,17.754,18.184,67
"Maui Nui",1000,"interpolated",1,0.998,4.623,4.545,4.701,67
"Maui Nui",1000,"interpolated",2,0.998,3.036,2.989,3.083,67
"O'ahu Island",1000,"interpolated",0,0.996,21.402,20.913,21.891,67
"O'ahu Island",1000,"interpolated",1,0.996,4.246,4.161,4.331,67
"O'ahu Island",1000,"interpolated",2,0.996,2.704,2.656,2.753,67
"Hawai'i Island",1000,"interpolated",0,0.999,10.805,10.698,10.912,68
"Hawai'i Island",1000,"interpolated",1,0.999,4.033,3.964,4.103,68
"Hawai'i Island",1000,"interpolated",2,0.999,2.677,2.629,2.724,68
"Kaua'i Island",1000,"interpolated",0,0.992,35.776,35.057,36.494,68
"Kaua'i Island",1000,"interpolated",1,0.992,8.775,8.611,8.94,68
"Kaua'i Island",1000,"interpolated",2,0.992,5.501,5.404,5.598,68
"Maui Nui",1000,"interpolated",0,0.999,15.777,15.557,15.998,68
"Maui Nui",1000,"interpolated",1,0.999,6.251,6.174,6.328,68
"Maui Nui",1000,"interpolated",2,0.999,4.577,4.519,4.636,68
"O'ahu Island",1000,"interpolated",0,0.996,21.485,21.028,21.943,68
"O'ahu Island",1000,"interpolated",1,0.996,4.208,4.118,4.298,68
"O'ahu Island",1000,"interpolated",2,0.996,2.661,2.613,2.709,68
"Hawai'i Island",1000,"interpolated",0,0.999,10.704,10.418,10.989,69
"Hawai'i Island",1000,"interpolated",1,0.999,4.325,4.274,4.377,69
"Hawai'i Island",1000,"interpolated",2,0.999,3.258,3.221,3.295,69
"Kaua'i Island",1000,"interpolated",0,0.993,36.801,35.996,37.606,69
"Kaua'i Island",1000,"interpolated",1,0.993,7.51,7.314,7.707,69
"Kaua'i Island",1000,"interpolated",2,0.993,4.425,4.337,4.513,69
"Maui Nui",1000,"interpolated",0,0.998,14.999,14.58,15.419,69
"Maui Nui",1000,"interpolated",1,0.998,5.582,5.494,5.67,69
"Maui Nui",1000,"interpolated",2,0.998,3.853,3.795,3.912,69
"O'ahu Island",1000,"interpolated",0,0.998,17.366,16.976,17.755,69
"O'ahu Island",1000,"interpolated",1,0.998,3.966,3.898,4.034,69
"O'ahu Island",1000,"interpolated",2,0.998,2.665,2.617,2.712,69
"Hawai'i Island",1000,"interpolated",0,0.998,12.336,12.124,12.548,70
"Hawai'i Island",1000,"interpolated",1,0.998,3.559,3.515,3.603,70
"Hawai'i Island",1000,"interpolated",2,0.998,2.292,2.263,2.321,70
"Kaua'i Island",1000,"interpolated",0,0.995,29.934,29.278,30.59,70
"Kaua'i Island",1000,"interpolated",1,0.995,6.697,6.536,6.857,70
"Kaua'i Island",1000,"interpolated",2,0.995,4.169,4.086,4.251,70
"Maui Nui",1000,"interpolated",0,0.999,10.031,9.862,10.201,70
"Maui Nui",1000,"interpolated",1,0.999,3.865,3.826,3.904,70
"Maui Nui",1000,"interpolated",2,0.999,3.132,3.103,3.161,70
"O'ahu Island",1000,"interpolated",0,0.996,14.317,13.698,14.936,70
"O'ahu Island",1000,"interpolated",1,0.996,2.907,2.855,2.96,70
"O'ahu Island",1000,"interpolated",2,0.996,1.998,1.965,2.031,70
"Hawai'i Island",1000,"interpolated",0,0.999,14.716,14.475,14.958,71
"Hawai'i Island",1000,"interpolated",1,0.999,4.589,4.513,4.665,71
"Hawai'i Island",1000,"interpolated",2,0.999,2.58,2.541,2.619,71
"Kaua'i Island",1000,"interpolated",0,0.993,36.29,35.579,37,71
"Kaua'i Island",1000,"interpolated",1,0.993,9.111,8.919,9.302,71
"Kaua'i Island",1000,"interpolated",2,0.993,5.742,5.644,5.841,71
"Maui Nui",1000,"interpolated",0,0.999,15.498,15.246,15.75,71
"Maui Nui",1000,"interpolated",1,0.999,5.446,5.36,5.531,71
"Maui Nui",1000,"interpolated",2,0.999,3.566,3.505,3.628,71
"O'ahu Island",1000,"interpolated",0,0.997,23.275,22.786,23.765,71
"O'ahu Island",1000,"interpolated",1,0.997,6.501,6.35,6.651,71
"O'ahu Island",1000,"interpolated",2,0.997,4.408,4.306,4.509,71
"Hawai'i Island",1000,"interpolated",0,0.999,9.124,8.81,9.437,72
"Hawai'i Island",1000,"interpolated",1,0.999,2.804,2.755,2.852,72
"Hawai'i Island",1000,"interpolated",2,0.999,2.308,2.284,2.332,72
"Kaua'i Island",1000,"interpolated",0,0.994,31.88,31.215,32.546,72
"Kaua'i Island",1000,"interpolated",1,0.994,6.38,6.228,6.532,72
"Kaua'i Island",1000,"interpolated",2,0.994,3.982,3.911,4.054,72
"Maui Nui",1000,"interpolated",0,0.998,15.962,15.572,16.352,72
"Maui Nui",1000,"interpolated",1,0.998,5.042,4.971,5.113,72
"Maui Nui",1000,"interpolated",2,0.998,3.414,3.365,3.462,72
"O'ahu Island",1000,"interpolated",0,0.997,14.115,13.724,14.507,72
"O'ahu Island",1000,"interpolated",1,0.997,3.435,3.371,3.498,72
"O'ahu Island",1000,"interpolated",2,0.997,2.45,2.41,2.489,72
"Hawai'i Island",1000,"interpolated",0,0.999,16.779,16.539,17.019,73
"Hawai'i Island",1000,"interpolated",1,0.999,7.567,7.457,7.677,73
"Hawai'i Island",1000,"interpolated",2,0.999,4.702,4.603,4.8,73
"Kaua'i Island",1000,"interpolated",0,0.993,32.475,31.769,33.181,73
"Kaua'i Island",1000,"interpolated",1,0.993,7.877,7.708,8.046,73
"Kaua'i Island",1000,"interpolated",2,0.993,5.158,5.08,5.235,73
"Maui Nui",1000,"interpolated",0,0.999,11.627,11.494,11.76,73
"Maui Nui",1000,"interpolated",1,0.999,4.673,4.616,4.729,73
"Maui Nui",1000,"interpolated",2,0.999,3.552,3.507,3.596,73
"O'ahu Island",1000,"interpolated",0,0.997,16.271,15.702,16.841,73
"O'ahu Island",1000,"interpolated",1,0.997,5.459,5.375,5.543,73
"O'ahu Island",1000,"interpolated",2,0.997,4.37,4.307,4.432,73
"Hawai'i Island",1000,"interpolated",0,0.999,13.73,13.623,13.836,74
"Hawai'i Island",1000,"interpolated",1,0.999,4.701,4.62,4.782,74
"Hawai'i Island",1000,"interpolated",2,0.999,2.864,2.812,2.915,74
"Kaua'i Island",1000,"interpolated",0,0.993,36.855,36.07,37.639,74
"Kaua'i Island",1000,"interpolated",1,0.993,7.52,7.343,7.697,74
"Kaua'i Island",1000,"interpolated",2,0.993,4.407,4.308,4.506,74
"Maui Nui",1000,"interpolated",0,0.999,12.076,11.868,12.283,74
"Maui Nui",1000,"interpolated",1,0.999,4.094,4.036,4.153,74
"Maui Nui",1000,"interpolated",2,0.999,2.581,2.542,2.62,74
"O'ahu Island",1000,"interpolated",0,0.998,11.267,10.963,11.57,74
"O'ahu Island",1000,"interpolated",1,0.998,3.692,3.645,3.739,74
"O'ahu Island",1000,"interpolated",2,0.998,2.68,2.638,2.722,74
"Hawai'i Island",1000,"interpolated",0,0.999,12.331,12.156,12.505,75
"Hawai'i Island",1000,"interpolated",1,0.999,4.202,4.14,4.263,75
"Hawai'i Island",1000,"interpolated",2,0.999,2.695,2.651,2.739,75
"Kaua'i Island",1000,"interpolated",0,0.993,35.201,34.526,35.877,75
"Kaua'i Island",1000,"interpolated",1,0.993,7.2,7.041,7.359,75
"Kaua'i Island",1000,"interpolated",2,0.993,4.182,4.103,4.262,75
"Maui Nui",1000,"interpolated",0,0.999,11.257,11.051,11.463,75
"Maui Nui",1000,"interpolated",1,0.999,3.193,3.145,3.24,75
"Maui Nui",1000,"interpolated",2,0.999,2.192,2.16,2.224,75
"O'ahu Island",1000,"interpolated",0,0.997,15.19,14.704,15.677,75
"O'ahu Island",1000,"interpolated",1,0.997,4.728,4.658,4.798,75
"O'ahu Island",1000,"interpolated",2,0.997,3.226,3.171,3.28,75
"Hawai'i Island",1000,"interpolated",0,1,10.846,10.749,10.943,76
"Hawai'i Island",1000,"interpolated",1,1,4.565,4.503,4.627,76
"Hawai'i Island",1000,"interpolated",2,1,3.457,3.415,3.499,76
"Kaua'i Island",1000,"interpolated",0,0.996,24.48,23.957,25.002,76
"Kaua'i Island",1000,"interpolated",1,0.996,5.878,5.754,6.001,76
"Kaua'i Island",1000,"interpolated",2,0.996,3.866,3.791,3.942,76
"Maui Nui",1000,"interpolated",0,0.999,12.979,12.723,13.235,76
"Maui Nui",1000,"interpolated",1,0.999,4.789,4.716,4.861,76
"Maui Nui",1000,"interpolated",2,0.999,3.19,3.13,3.249,76
"O'ahu Island",1000,"interpolated",0,0.998,14.511,14.121,14.901,76
"O'ahu Island",1000,"interpolated",1,0.998,6.087,6.004,6.169,76
"O'ahu Island",1000,"interpolated",2,0.998,5.088,5.021,5.154,76
"Hawai'i Island",1000,"interpolated",0,0.998,8.984,8.583,9.385,77
"Hawai'i Island",1000,"interpolated",1,0.998,2.5,2.45,2.55,77
"Hawai'i Island",1000,"interpolated",2,0.998,1.685,1.657,1.713,77
"Kaua'i Island",1000,"interpolated",0,0.993,32.955,32.166,33.744,77
"Kaua'i Island",1000,"interpolated",1,0.993,6.774,6.611,6.936,77
"Kaua'i Island",1000,"interpolated",2,0.993,3.997,3.928,4.066,77
"Maui Nui",1000,"interpolated",0,0.999,14.316,13.961,14.671,77
"Maui Nui",1000,"interpolated",1,0.999,5.956,5.856,6.056,77
"Maui Nui",1000,"interpolated",2,0.999,3.667,3.592,3.742,77
"O'ahu Island",1000,"interpolated",0,0.997,16.39,15.983,16.797,77
"O'ahu Island",1000,"interpolated",1,0.997,4.275,4.207,4.344,77
"O'ahu Island",1000,"interpolated",2,0.997,2.918,2.875,2.96,77
"Hawai'i Island",1000,"interpolated",0,0.998,17.18,16.904,17.456,78
"Hawai'i Island",1000,"interpolated",1,0.998,9.448,9.356,9.541,78
"Hawai'i Island",1000,"interpolated",2,0.998,7.789,7.706,7.872,78
"Kaua'i Island",1000,"interpolated",0,0.995,30.016,29.342,30.689,78
"Kaua'i Island",1000,"interpolated",1,0.995,7.562,7.391,7.733,78
"Kaua'i Island",1000,"interpolated",2,0.995,4.829,4.734,4.924,78
"Maui Nui",1000,"interpolated",0,0.998,15.787,15.394,16.179,78
"Maui Nui",1000,"interpolated",1,0.998,6.627,6.529,6.724,78
"Maui Nui",1000,"interpolated",2,0.998,4.32,4.232,4.408,78
"O'ahu Island",1000,"interpolated",0,0.998,16.118,15.757,16.479,78
"O'ahu Island",1000,"interpolated",1,0.998,5.079,4.993,5.164,78
"O'ahu Island",1000,"interpolated",2,0.998,3.404,3.34,3.469,78
"Hawai'i Island",1000,"interpolated",0,0.998,14.196,14.006,14.386,79
"Hawai'i Island",1000,"interpolated",1,0.998,5.089,5.023,5.155,79
"Hawai'i Island",1000,"interpolated",2,0.998,3.836,3.794,3.878,79
"Kaua'i Island",1000,"interpolated",0,0.993,35.9,35.11,36.69,79
"Kaua'i Island",1000,"interpolated",1,0.993,7.494,7.306,7.681,79
"Kaua'i Island",1000,"interpolated",2,0.993,4.597,4.501,4.693,79
"Maui Nui",1000,"interpolated",0,0.998,16.242,15.805,16.679,79
"Maui Nui",1000,"interpolated",1,0.998,6.368,6.282,6.454,79
"Maui Nui",1000,"interpolated",2,0.998,4.519,4.449,4.589,79
"O'ahu Island",1000,"interpolated",0,0.997,18.824,18.401,19.248,79
"O'ahu Island",1000,"interpolated",1,0.997,4.415,4.329,4.502,79
"O'ahu Island",1000,"interpolated",2,0.997,2.668,2.614,2.721,79
"Hawai'i Island",1000,"interpolated",0,0.998,15.637,15.315,15.959,80
"Hawai'i Island",1000,"interpolated",1,0.998,6.339,6.256,6.422,80
"Hawai'i Island",1000,"interpolated",2,0.998,3.843,3.776,3.909,80
"Kaua'i Island",1000,"interpolated",0,0.993,36.302,35.565,37.038,80
"Kaua'i Island",1000,"interpolated",1,0.993,7.686,7.487,7.884,80
"Kaua'i Island",1000,"interpolated",2,0.993,4.484,4.389,4.579,80
"Maui Nui",1000,"interpolated",0,0.998,17.156,16.795,17.516,80
"Maui Nui",1000,"interpolated",1,0.998,6.35,6.246,6.454,80
"Maui Nui",1000,"interpolated",2,0.998,4.169,4.088,4.251,80
"O'ahu Island",1000,"interpolated",0,0.998,12.838,12.403,13.273,80
"O'ahu Island",1000,"interpolated",1,0.998,6.093,6.022,6.163,80
"O'ahu Island",1000,"interpolated",2,0.998,5.189,5.117,5.261,80
"Hawai'i Island",1000,"interpolated",0,0.999,14.081,13.916,14.246,81
"Hawai'i Island",1000,"interpolated",1,0.999,4.46,4.416,4.505,81
"Hawai'i Island",1000,"interpolated",2,0.999,3.131,3.101,3.161,81
"Kaua'i Island",1000,"interpolated",0,0.993,35.012,34.225,35.798,81
"Kaua'i Island",1000,"interpolated",1,0.993,6.967,6.803,7.131,81
"Kaua'i Island",1000,"interpolated",2,0.993,4.251,4.165,4.336,81
"Maui Nui",1000,"interpolated",0,0.997,21.07,20.667,21.474,81
"Maui Nui",1000,"interpolated",1,0.997,5.107,5.025,5.188,81
"Maui Nui",1000,"interpolated",2,0.997,3.311,3.258,3.364,81
"O'ahu Island",1000,"interpolated",0,0.997,13.991,13.581,14.402,81
"O'ahu Island",1000,"interpolated",1,0.997,4.416,4.354,4.478,81
"O'ahu Island",1000,"interpolated",2,0.997,3.065,3.016,3.114,81
"Hawai'i Island",1000,"interpolated",0,0.999,7.608,7.481,7.735,82
"Hawai'i Island",1000,"interpolated",1,0.999,3.36,3.324,3.395,82
"Hawai'i Island",1000,"interpolated",2,0.999,2.463,2.433,2.493,82
"Kaua'i Island",1000,"interpolated",0,0.995,30.608,29.941,31.275,82
"Kaua'i Island",1000,"interpolated",1,0.995,8.391,8.217,8.565,82
"Kaua'i Island",1000,"interpolated",2,0.995,5.497,5.402,5.591,82
"Maui Nui",1000,"interpolated",0,0.999,11.295,10.987,11.602,82
"Maui Nui",1000,"interpolated",1,0.999,5.185,5.124,5.246,82
"Maui Nui",1000,"interpolated",2,0.999,3.7,3.631,3.769,82
"O'ahu Island",1000,"interpolated",0,0.996,21.019,20.522,21.516,82
"O'ahu Island",1000,"interpolated",1,0.996,3.42,3.354,3.486,82
"O'ahu Island",1000,"interpolated",2,0.996,2.251,2.214,2.288,82
"Hawai'i Island",1000,"interpolated",0,0.999,13.788,13.626,13.949,83
"Hawai'i Island",1000,"interpolated",1,0.999,4.284,4.195,4.373,83
"Hawai'i Island",1000,"interpolated",2,0.999,2.852,2.786,2.918,83
"Kaua'i Island",1000,"interpolated",0,0.993,35.542,34.696,36.388,83
"Kaua'i Island",1000,"interpolated",1,0.993,7.772,7.582,7.963,83
"Kaua'i Island",1000,"interpolated",2,0.993,4.68,4.583,4.776,83
"Maui Nui",1000,"interpolated",0,0.998,16.398,16.096,16.699,83
"Maui Nui",1000,"interpolated",1,0.998,6.075,5.994,6.155,83
"Maui Nui",1000,"interpolated",2,0.998,4.018,3.944,4.092,83
"O'ahu Island",1000,"interpolated",0,0.998,15.533,15.162,15.904,83
"O'ahu Island",1000,"interpolated",1,0.998,3.971,3.901,4.042,83
"O'ahu Island",1000,"interpolated",2,0.998,2.688,2.639,2.738,83
"Hawai'i Island",1000,"interpolated",0,1,9.973,9.953,9.993,84
"Hawai'i Island",1000,"interpolated",1,1,4.662,4.611,4.712,84
"Hawai'i Island",1000,"interpolated",2,1,3.275,3.23,3.321,84
"Kaua'i Island",1000,"interpolated",0,0.994,33.39,32.599,34.181,84
"Kaua'i Island",1000,"interpolated",1,0.994,7.365,7.189,7.542,84
"Kaua'i Island",1000,"interpolated",2,0.994,4.648,4.559,4.738,84
"Maui Nui",1000,"interpolated",0,0.998,12.408,12.013,12.803,84
"Maui Nui",1000,"interpolated",1,0.998,2.78,2.735,2.824,84
"Maui Nui",1000,"interpolated",2,0.998,1.905,1.879,1.931,84
"O'ahu Island",1000,"interpolated",0,0.995,20.765,20.204,21.327,84
"O'ahu Island",1000,"interpolated",1,0.995,4.292,4.213,4.372,84
"O'ahu Island",1000,"interpolated",2,0.995,2.779,2.726,2.832,84
"Hawai'i Island",1000,"interpolated",0,1,8.17,8.035,8.305,85
"Hawai'i Island",1000,"interpolated",1,1,2.201,2.173,2.228,85
"Hawai'i Island",1000,"interpolated",2,1,1.556,1.541,1.57,85
"Kaua'i Island",1000,"interpolated",0,0.993,28.506,27.691,29.322,85
"Kaua'i Island",1000,"interpolated",1,0.993,6.509,6.356,6.662,85
"Kaua'i Island",1000,"interpolated",2,0.993,4.325,4.239,4.412,85
"Maui Nui",1000,"interpolated",0,0.998,17.927,17.639,18.215,85
"Maui Nui",1000,"interpolated",1,0.998,5.861,5.756,5.967,85
"Maui Nui",1000,"interpolated",2,0.998,3.919,3.837,4.001,85
"O'ahu Island",1000,"interpolated",0,0.996,23.744,23.151,24.337,85
"O'ahu Island",1000,"interpolated",1,0.996,6.434,6.271,6.598,85
"O'ahu Island",1000,"interpolated",2,0.996,4.475,4.379,4.572,85
"Hawai'i Island",1000,"interpolated",0,0.999,15.779,15.566,15.991,86
"Hawai'i Island",1000,"interpolated",1,0.999,4.921,4.858,4.985,86
"Hawai'i Island",1000,"interpolated",2,0.999,3.062,3.017,3.107,86
"Kaua'i Island",1000,"interpolated",0,0.993,34.527,33.713,35.341,86
"Kaua'i Island",1000,"interpolated",1,0.993,7.174,7.015,7.334,86
"Kaua'i Island",1000,"interpolated",2,0.993,4.32,4.23,4.409,86
"Maui Nui",1000,"interpolated",0,0.999,12.582,12.387,12.777,86
"Maui Nui",1000,"interpolated",1,0.999,4.674,4.584,4.765,86
"Maui Nui",1000,"interpolated",2,0.999,2.833,2.777,2.89,86
"O'ahu Island",1000,"interpolated",0,0.997,15.266,14.814,15.717,86
"O'ahu Island",1000,"interpolated",1,0.997,3.925,3.865,3.986,86
"O'ahu Island",1000,"interpolated",2,0.997,2.693,2.65,2.735,86
"Hawai'i Island",1000,"interpolated",0,0.999,13.91,13.673,14.146,87
"Hawai'i Island",1000,"interpolated",1,0.999,4.375,4.298,4.452,87
"Hawai'i Island",1000,"interpolated",2,0.999,2.469,2.428,2.51,87
"Kaua'i Island",1000,"interpolated",0,0.995,28.666,28.013,29.319,87
"Kaua'i Island",1000,"interpolated",1,0.995,6.941,6.793,7.09,87
"Kaua'i Island",1000,"interpolated",2,0.995,4.429,4.341,4.516,87
"Maui Nui",1000,"interpolated",0,0.996,23.818,23.322,24.314,87
"Maui Nui",1000,"interpolated",1,0.996,6.944,6.823,7.066,87
"Maui Nui",1000,"interpolated",2,0.996,4.726,4.641,4.81,87
"O'ahu Island",1000,"interpolated",0,0.995,17.996,17.403,18.59,87
"O'ahu Island",1000,"interpolated",1,0.995,6.477,6.387,6.567,87
"O'ahu Island",1000,"interpolated",2,0.995,5.288,5.217,5.359,87
"Hawai'i Island",1000,"interpolated",0,0.997,14.846,14.394,15.297,88
"Hawai'i Island",1000,"interpolated",1,0.997,3.313,3.262,3.364,88
"Hawai'i Island",1000,"interpolated",2,0.997,2.137,2.108,2.165,88
"Kaua'i Island",1000,"interpolated",0,0.994,31.335,30.651,32.019,88
"Kaua'i Island",1000,"interpolated",1,0.994,6.428,6.278,6.578,88
"Kaua'i Island",1000,"interpolated",2,0.994,3.878,3.804,3.952,88
"Maui Nui",1000,"interpolated",0,0.997,19.013,18.588,19.439,88
"Maui Nui",1000,"interpolated",1,0.997,5.57,5.466,5.674,88
"Maui Nui",1000,"interpolated",2,0.997,3.11,3.047,3.173,88
"O'ahu Island",1000,"interpolated",0,0.996,18.732,18.158,19.306,88
"O'ahu Island",1000,"interpolated",1,0.996,6.293,6.202,6.384,88
"O'ahu Island",1000,"interpolated",2,0.996,5.009,4.936,5.081,88
"Hawai'i Island",1000,"interpolated",0,0.999,15.317,15.093,15.541,89
"Hawai'i Island",1000,"interpolated",1,0.999,6.438,6.362,6.514,89
"Hawai'i Island",1000,"interpolated",2,0.999,4.681,4.621,4.741,89
"Kaua'i Island",1000,"interpolated",0,0.996,24.48,23.987,24.973,89
"Kaua'i Island",1000,"interpolated",1,0.996,5.878,5.748,6.007,89
"Kaua'i Island",1000,"interpolated",2,0.996,3.866,3.788,3.945,89
"Maui Nui",1000,"interpolated",0,0.999,14.298,14.096,14.5,89
"Maui Nui",1000,"interpolated",1,0.999,4.695,4.602,4.788,89
"Maui Nui",1000,"interpolated",2,0.999,2.96,2.904,3.015,89
"O'ahu Island",1000,"interpolated",0,0.998,16.037,15.779,16.294,89
"O'ahu Island",1000,"interpolated",1,0.998,3.535,3.463,3.607,89
"O'ahu Island",1000,"interpolated",2,0.998,2.244,2.203,2.286,89
"Hawai'i Island",1000,"interpolated",0,1,8.964,8.934,8.994,90
"Hawai'i Island",1000,"interpolated",1,1,3.654,3.589,3.719,90
"Hawai'i Island",1000,"interpolated",2,1,2.495,2.446,2.545,90
"Kaua'i Island",1000,"interpolated",0,0.994,31.88,31.219,32.542,90
"Kaua'i Island",1000,"interpolated",1,0.994,6.38,6.222,6.538,90
"Kaua'i Island",1000,"interpolated",2,0.994,3.982,3.902,4.063,90
"Maui Nui",1000,"interpolated",0,0.997,16.643,16.162,17.125,90
"Maui Nui",1000,"interpolated",1,0.997,5.41,5.326,5.495,90
"Maui Nui",1000,"interpolated",2,0.997,3.395,3.332,3.457,90
"O'ahu Island",1000,"interpolated",0,0.997,18.95,18.486,19.415,90
"O'ahu Island",1000,"interpolated",1,0.997,4.751,4.666,4.836,90
"O'ahu Island",1000,"interpolated",2,0.997,3.071,3.014,3.128,90
"Hawai'i Island",1000,"interpolated",0,0.999,8.624,8.506,8.741,91
"Hawai'i Island",1000,"interpolated",1,0.999,3.197,3.154,3.24,91
"Hawai'i Island",1000,"interpolated",2,0.999,2.363,2.331,2.395,91
"Kaua'i Island",1000,"interpolated",0,0.994,32.871,32.171,33.571,91
"Kaua'i Island",1000,"interpolated",1,0.994,8.058,7.878,8.237,91
"Kaua'i Island",1000,"interpolated",2,0.994,5.276,5.179,5.373,91
"Maui Nui",1000,"interpolated",0,0.996,21.573,21.068,22.078,91
"Maui Nui",1000,"interpolated",1,0.996,6.005,5.905,6.105,91
"Maui Nui",1000,"interpolated",2,0.996,4.246,4.184,4.308,91
"O'ahu Island",1000,"interpolated",0,0.996,19.221,18.733,19.709,91
"O'ahu Island",1000,"interpolated",1,0.996,4.506,4.429,4.584,91
"O'ahu Island",1000,"interpolated",2,0.996,2.957,2.903,3.012,91
"Hawai'i Island",1000,"interpolated",0,0.998,16.251,15.946,16.555,92
"Hawai'i Island",1000,"interpolated",1,0.998,6.822,6.732,6.912,92
"Hawai'i Island",1000,"interpolated",2,0.998,5.067,4.998,5.137,92
