"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration"
10000,"interpolated",2,1.363,1.349,1.376,1,1,1,"Hawai'i Island",14
1000,"interpolated",0,11.909,11.688,12.131,0.999,0.998,0.999,"Kaua'i Island",14
10000,"interpolated",0,13.939,13.824,14.055,1,1,1,"Kaua'i Island",14
1000,"interpolated",1,2.252,2.224,2.28,0.999,0.998,0.999,"Kaua'i Island",14
10000,"interpolated",1,2.265,2.237,2.294,1,1,1,"Kaua'i Island",14
1000,"interpolated",2,1.568,1.555,1.58,0.999,0.998,0.999,"Kaua'i Island",14
10000,"interpolated",2,1.568,1.556,1.581,1,1,1,"Kaua'i Island",14
1000,"interpolated",0,8.165,7.982,8.348,0.999,0.999,0.999,"Maui Nui",14
10000,"interpolated",0,8.994,8.961,9.027,1,1,1,"Maui Nui",14
1000,"interpolated",1,3.055,3.022,3.088,0.999,0.999,0.999,"Maui Nui",14
10000,"interpolated",1,3.066,3.033,3.1,1,1,1,"Maui Nui",14
1000,"interpolated",2,2.342,2.311,2.373,0.999,0.999,0.999,"Maui Nui",14
10000,"interpolated",2,2.345,2.314,2.375,1,1,1,"Maui Nui",14
1000,"interpolated",0,14.649,14.411,14.887,0.998,0.998,0.998,"O'ahu Island",14
10000,"interpolated",0,16.92,16.726,17.115,1,1,1,"O'ahu Island",14
1000,"interpolated",1,5.167,5.11,5.224,0.998,0.998,0.998,"O'ahu Island",14
10000,"interpolated",1,5.205,5.148,5.263,1,1,1,"O'ahu Island",14
1000,"interpolated",2,3.686,3.647,3.726,0.998,0.998,0.998,"O'ahu Island",14
10000,"interpolated",2,3.695,3.655,3.735,1,1,1,"O'ahu Island",14
1000,"interpolated",0,10.595,10.457,10.734,0.999,0.999,0.999,"Hawai'i Island",15
10000,"interpolated",0,11,11,11,1,1,1,"Hawai'i Island",15
1000,"interpolated",1,2.901,2.862,2.94,0.999,0.999,0.999,"Hawai'i Island",15
10000,"interpolated",1,2.915,2.876,2.954,1,1,1,"Hawai'i Island",15
1000,"interpolated",2,2.072,2.04,2.105,0.999,0.999,0.999,"Hawai'i Island",15
10000,"interpolated",2,2.074,2.042,2.107,1,1,1,"Hawai'i Island",15
1000,"interpolated",0,7.636,7.429,7.843,0.999,0.999,0.999,"Kaua'i Island",15
10000,"interpolated",0,9.89,9.695,10.086,1,1,1,"Kaua'i Island",15
1000,"interpolated",1,2.647,2.62,2.675,0.999,0.999,0.999,"Kaua'i Island",15
10000,"interpolated",1,2.658,2.63,2.685,1,1,1,"Kaua'i Island",15
1000,"interpolated",2,1.843,1.824,1.861,0.999,0.999,0.999,"Kaua'i Island",15
10000,"interpolated",2,1.844,1.826,1.863,1,1,1,"Kaua'i Island",15
1000,"interpolated",0,10.711,10.452,10.969,0.998,0.998,0.998,"Maui Nui",15
10000,"interpolated",0,12.949,12.847,13.051,1,1,1,"Maui Nui",15
1000,"interpolated",1,3.104,3.068,3.139,0.998,0.998,0.998,"Maui Nui",15
10000,"interpolated",1,3.122,3.086,3.157,1,1,1,"Maui Nui",15
1000,"interpolated",2,2.133,2.108,2.159,0.998,0.998,0.998,"Maui Nui",15
10000,"interpolated",2,2.136,2.11,2.161,1,1,1,"Maui Nui",15
1000,"interpolated",0,16.583,16.366,16.8,0.998,0.998,0.999,"O'ahu Island",15
10000,"interpolated",0,17.951,17.83,18.071,1,1,1,"O'ahu Island",15
1000,"interpolated",1,5.591,5.524,5.657,0.998,0.998,0.999,"O'ahu Island",15
10000,"interpolated",1,5.635,5.569,5.702,1,1,1,"O'ahu Island",15
1000,"interpolated",2,3.845,3.805,3.884,0.998,0.998,0.999,"O'ahu Island",15
10000,"interpolated",2,3.854,3.815,3.894,1,1,1,"O'ahu Island",15
1000,"interpolated",0,10.287,10.083,10.492,0.999,0.999,0.999,"Hawai'i Island",16
10000,"interpolated",0,11,11,11,1,1,1,"Hawai'i Island",16
1000,"interpolated",1,3.588,3.55,3.626,0.999,0.999,0.999,"Hawai'i Island",16
10000,"interpolated",1,3.605,3.567,3.643,1,1,1,"Hawai'i Island",16
1000,"interpolated",2,2.729,2.699,2.759,0.999,0.999,0.999,"Hawai'i Island",16
10000,"interpolated",2,2.733,2.703,2.764,1,1,1,"Hawai'i Island",16
1000,"interpolated",0,12.478,12.215,12.742,0.998,0.998,0.998,"Kaua'i Island",16
10000,"interpolated",0,15.811,15.539,16.084,1,1,1,"Kaua'i Island",16
1000,"interpolated",1,3.114,3.079,3.149,0.998,0.998,0.998,"Kaua'i Island",16
10000,"interpolated",1,3.135,3.1,3.17,1,1,1,"Kaua'i Island",16
1000,"interpolated",2,1.97,1.952,1.987,0.998,0.998,0.998,"Kaua'i Island",16
10000,"interpolated",2,1.971,1.954,1.989,1,1,1,"Kaua'i Island",16
1000,"interpolated",0,11.458,11.132,11.785,0.998,0.998,0.998,"Maui Nui",16
10000,"interpolated",0,13.981,13.898,14.064,1,1,1,"Maui Nui",16
1000,"interpolated",1,3.925,3.877,3.973,0.998,0.998,0.998,"Maui Nui",16
10000,"interpolated",1,3.949,3.901,3.998,1,1,1,"Maui Nui",16
1000,"interpolated",2,3.137,3.111,3.163,0.998,0.998,0.998,"Maui Nui",16
10000,"interpolated",2,3.143,3.117,3.169,1,1,1,"Maui Nui",16
1000,"interpolated",0,15.687,15.458,15.917,0.998,0.998,0.998,"O'ahu Island",16
10000,"interpolated",0,17,16.999,17.001,1,1,1,"O'ahu Island",16
1000,"interpolated",1,5.575,5.514,5.635,0.998,0.998,0.998,"O'ahu Island",16
10000,"interpolated",1,5.618,5.557,5.679,1,1,1,"O'ahu Island",16
1000,"interpolated",2,4.139,4.102,4.176,0.998,0.998,0.998,"O'ahu Island",16
10000,"interpolated",2,4.151,4.113,4.188,1,1,1,"O'ahu Island",16
1000,"interpolated",0,13.953,13.91,13.996,1,1,1,"Hawai'i Island",17
10000,"interpolated",0,14,14,14,1,1,1,"Hawai'i Island",17
1000,"interpolated",1,4.092,4.022,4.162,1,1,1,"Hawai'i Island",17
10000,"interpolated",1,4.117,4.046,4.187,1,1,1,"Hawai'i Island",17
1000,"interpolated",2,2.514,2.47,2.559,1,1,1,"Hawai'i Island",17
10000,"interpolated",2,2.518,2.473,2.562,1,1,1,"Hawai'i Island",17
1000,"interpolated",0,13.515,13.23,13.8,0.998,0.998,0.998,"Kaua'i Island",17
10000,"interpolated",0,16.882,16.697,17.067,1,1,1,"Kaua'i Island",17
1000,"interpolated",1,3.587,3.548,3.627,0.998,0.998,0.998,"Kaua'i Island",17
10000,"interpolated",1,3.614,3.574,3.654,1,1,1,"Kaua'i Island",17
1000,"interpolated",2,2.265,2.236,2.294,0.998,0.998,0.998,"Kaua'i Island",17
10000,"interpolated",2,2.267,2.238,2.296,1,1,1,"Kaua'i Island",17
1000,"interpolated",0,17.289,17.099,17.479,0.998,0.998,0.998,"Maui Nui",17
10000,"interpolated",0,18.998,18.992,19.004,1,1,1,"Maui Nui",17
1000,"interpolated",1,5.317,5.257,5.378,0.998,0.998,0.998,"Maui Nui",17
10000,"interpolated",1,5.364,5.302,5.425,1,1,1,"Maui Nui",17
1000,"interpolated",2,4.094,4.065,4.124,0.998,0.998,0.998,"Maui Nui",17
10000,"interpolated",2,4.105,4.076,4.135,1,1,1,"Maui Nui",17
1000,"interpolated",0,15.875,15.746,16.005,0.998,0.998,0.998,"O'ahu Island",17
10000,"interpolated",0,17,17,17,1,1,1,"O'ahu Island",17
1000,"interpolated",1,5.728,5.68,5.776,0.998,0.998,0.998,"O'ahu Island",17
10000,"interpolated",1,5.773,5.725,5.821,1,1,1,"O'ahu Island",17
1000,"interpolated",2,4.473,4.433,4.513,0.998,0.998,0.998,"O'ahu Island",17
10000,"interpolated",2,4.487,4.447,4.527,1,1,1,"O'ahu Island",17
1000,"interpolated",0,10.931,10.885,10.977,1,1,1,"Hawai'i Island",18
10000,"interpolated",0,11,11,11,1,1,1,"Hawai'i Island",18
1000,"interpolated",1,4.633,4.565,4.701,1,1,1,"Hawai'i Island",18
10000,"interpolated",1,4.654,4.586,4.722,1,1,1,"Hawai'i Island",18
1000,"interpolated",2,3.492,3.444,3.539,1,1,1,"Hawai'i Island",18
10000,"interpolated",2,3.5,3.452,3.547,1,1,1,"Hawai'i Island",18
1000,"interpolated",0,10.158,9.965,10.35,0.998,0.998,0.998,"Kaua'i Island",18
10000,"interpolated",0,12.835,12.661,13.009,1,1,1,"Kaua'i Island",18
1000,"interpolated",1,2.144,2.123,2.166,0.998,0.998,0.998,"Kaua'i Island",18
10000,"interpolated",1,2.156,2.134,2.178,1,1,1,"Kaua'i Island",18
1000,"interpolated",2,1.553,1.541,1.565,0.998,0.998,0.998,"Kaua'i Island",18
10000,"interpolated",2,1.554,1.541,1.566,1,1,1,"Kaua'i Island",18
1000,"interpolated",0,11.951,11.724,12.177,0.999,0.999,0.999,"Maui Nui",18
10000,"interpolated",0,13.939,13.827,14.051,1,1,1,"Maui Nui",18
1000,"interpolated",1,4.8,4.757,4.842,0.999,0.999,0.999,"Maui Nui",18
10000,"interpolated",1,4.828,4.786,4.871,1,1,1,"Maui Nui",18
1000,"interpolated",2,4.147,4.115,4.179,0.999,0.998,0.999,"Maui Nui",18
10000,"interpolated",2,4.159,4.127,4.191,1,1,1,"Maui Nui",18
1000,"interpolated",0,18.261,17.987,18.534,0.999,0.998,0.999,"O'ahu Island",18
10000,"interpolated",0,19.993,19.925,20.06,1,1,1,"O'ahu Island",18
1000,"interpolated",1,5.488,5.398,5.578,0.999,0.998,0.999,"O'ahu Island",18
10000,"interpolated",1,5.537,5.445,5.628,1,1,1,"O'ahu Island",18
1000,"interpolated",2,3.156,3.101,3.211,0.999,0.998,0.999,"O'ahu Island",18
10000,"interpolated",2,3.162,3.107,3.217,1,1,1,"O'ahu Island",18
1000,"interpolated",0,7.626,7.389,7.863,0.999,0.999,0.999,"Hawai'i Island",19
10000,"interpolated",0,9.917,9.68,10.153,1,1,1,"Hawai'i Island",19
1000,"interpolated",1,2.946,2.916,2.976,0.999,0.999,0.999,"Hawai'i Island",19
10000,"interpolated",1,2.958,2.928,2.988,1,1,1,"Hawai'i Island",19
1000,"interpolated",2,2.254,2.235,2.273,0.999,0.999,0.999,"Hawai'i Island",19
10000,"interpolated",2,2.257,2.238,2.276,1,1,1,"Hawai'i Island",19
1000,"interpolated",0,11.439,11.165,11.712,0.998,0.998,0.998,"Kaua'i Island",19
10000,"interpolated",0,13.94,13.855,14.024,1,1,1,"Kaua'i Island",19
1000,"interpolated",1,2.929,2.893,2.965,0.998,0.998,0.998,"Kaua'i Island",19
10000,"interpolated",1,2.947,2.911,2.983,1,1,1,"Kaua'i Island",19
1000,"interpolated",2,1.923,1.902,1.944,0.998,0.998,0.998,"Kaua'i Island",19
10000,"interpolated",2,1.925,1.904,1.946,1,1,1,"Kaua'i Island",19
1000,"interpolated",0,12.182,11.921,12.444,0.998,0.998,0.998,"Maui Nui",19
10000,"interpolated",0,13.98,13.894,14.067,1,1,1,"Maui Nui",19
1000,"interpolated",1,5.521,5.463,5.579,0.998,0.998,0.998,"Maui Nui",19
10000,"interpolated",1,5.555,5.496,5.613,1,1,1,"Maui Nui",19
1000,"interpolated",2,4.398,4.348,4.448,0.998,0.998,0.998,"Maui Nui",19
10000,"interpolated",2,4.412,4.362,4.461,1,1,1,"Maui Nui",19
1000,"interpolated",0,16.274,15.987,16.561,0.999,0.998,0.999,"O'ahu Island",19
10000,"interpolated",0,17.992,17.928,18.056,1,1,1,"O'ahu Island",19
1000,"interpolated",1,5.121,5.045,5.196,0.999,0.998,0.999,"O'ahu Island",19
10000,"interpolated",1,5.161,5.085,5.238,1,1,1,"O'ahu Island",19
1000,"interpolated",2,3.119,3.074,3.165,0.999,0.998,0.999,"O'ahu Island",19
10000,"interpolated",2,3.125,3.079,3.171,1,1,1,"O'ahu Island",19
1000,"interpolated",0,7.995,7.983,8.006,1,1,1,"Hawai'i Island",20
10000,"interpolated",0,8,8,8,1,1,1,"Hawai'i Island",20
1000,"interpolated",1,3.964,3.89,4.038,1,1,1,"Hawai'i Island",20
10000,"interpolated",1,3.976,3.902,4.051,1,1,1,"Hawai'i Island",20
1000,"interpolated",2,2.919,2.848,2.991,1,1,1,"Hawai'i Island",20
10000,"interpolated",2,2.924,2.852,2.996,1,1,1,"Hawai'i Island",20
1000,"interpolated",0,13.183,12.886,13.479,0.998,0.998,0.998,"Kaua'i Island",20
10000,"interpolated",0,15.938,15.759,16.117,1,1,1,"Kaua'i Island",20
1000,"interpolated",1,2.568,2.538,2.598,0.998,0.998,0.998,"Kaua'i Island",20
10000,"interpolated",1,2.586,2.556,2.616,1,1,1,"Kaua'i Island",20
1000,"interpolated",2,1.686,1.667,1.704,0.998,0.998,0.998,"Kaua'i Island",20
10000,"interpolated",2,1.687,1.668,1.705,1,1,1,"Kaua'i Island",20
1000,"interpolated",0,7.651,7.489,7.814,1,1,1,"Maui Nui",20
10000,"interpolated",0,8,8,8,1,1,1,"Maui Nui",20
1000,"interpolated",1,3.504,3.458,3.551,1,1,1,"Maui Nui",20
10000,"interpolated",1,3.516,3.469,3.562,1,1,1,"Maui Nui",20
1000,"interpolated",2,2.867,2.831,2.904,1,1,1,"Maui Nui",20
10000,"interpolated",2,2.872,2.836,2.909,1,1,1,"Maui Nui",20
1000,"interpolated",0,17.015,16.811,17.218,0.998,0.998,0.998,"O'ahu Island",20
10000,"interpolated",0,18.931,18.795,19.067,1,1,1,"O'ahu Island",20
1000,"interpolated",1,6.453,6.378,6.528,0.998,0.998,0.998,"O'ahu Island",20
10000,"interpolated",1,6.508,6.432,6.583,1,1,1,"O'ahu Island",20
1000,"interpolated",2,4.331,4.276,4.386,0.998,0.998,0.998,"O'ahu Island",20
10000,"interpolated",2,4.344,4.288,4.399,1,1,1,"O'ahu Island",20
1000,"interpolated",0,9.754,9.656,9.851,1,0.999,1,"Hawai'i Island",21
10000,"interpolated",0,10,10,10,1,1,1,"Hawai'i Island",21
1000,"interpolated",1,3.591,3.545,3.637,1,0.999,1,"Hawai'i Island",21
10000,"interpolated",1,3.606,3.56,3.652,1,1,1,"Hawai'i Island",21
1000,"interpolated",2,2.51,2.469,2.55,1,0.999,1,"Hawai'i Island",21
10000,"interpolated",2,2.513,2.472,2.554,1,1,1,"Hawai'i Island",21
1000,"interpolated",0,13.644,13.364,13.925,0.998,0.998,0.998,"Kaua'i Island",21
10000,"interpolated",0,16.938,16.795,17.081,1,1,1,"Kaua'i Island",21
1000,"interpolated",1,3.38,3.339,3.422,0.998,0.998,0.998,"Kaua'i Island",21
10000,"interpolated",1,3.405,3.364,3.447,1,1,1,"Kaua'i Island",21
1000,"interpolated",2,2.16,2.142,2.179,0.998,0.998,0.998,"Kaua'i Island",21
10000,"interpolated",2,2.163,2.144,2.181,1,1,1,"Kaua'i Island",21
1000,"interpolated",0,13.659,13.564,13.755,0.999,0.999,0.999,"Maui Nui",21
10000,"interpolated",0,14,14,14,1,1,1,"Maui Nui",21
1000,"interpolated",1,6.154,6.088,6.221,0.999,0.999,0.999,"Maui Nui",21
10000,"interpolated",1,6.192,6.125,6.259,1,1,1,"Maui Nui",21
1000,"interpolated",2,4.519,4.465,4.574,0.999,0.999,0.999,"Maui Nui",21
10000,"interpolated",2,4.534,4.479,4.589,1,1,1,"Maui Nui",21
1000,"interpolated",0,14.27,13.95,14.589,0.998,0.998,0.999,"O'ahu Island",21
10000,"interpolated",0,16.951,16.725,17.178,1,1,1,"O'ahu Island",21
1000,"interpolated",1,4.823,4.754,4.892,0.998,0.998,0.999,"O'ahu Island",21
10000,"interpolated",1,4.858,4.789,4.928,1,1,1,"O'ahu Island",21
1000,"interpolated",2,3.19,3.151,3.23,0.998,0.998,0.999,"O'ahu Island",21
10000,"interpolated",2,3.197,3.157,3.236,1,1,1,"O'ahu Island",21
1000,"interpolated",0,12.979,12.962,12.997,1,1,1,"Hawai'i Island",22
10000,"interpolated",0,13,13,13,1,1,1,"Hawai'i Island",22
1000,"interpolated",1,5.452,5.359,5.545,1,1,1,"Hawai'i Island",22
10000,"interpolated",1,5.482,5.388,5.576,1,1,1,"Hawai'i Island",22
1000,"interpolated",2,3.402,3.325,3.478,1,1,1,"Hawai'i Island",22
10000,"interpolated",2,3.409,3.332,3.486,1,1,1,"Hawai'i Island",22
1000,"interpolated",0,10.165,9.953,10.377,0.998,0.998,0.999,"Kaua'i Island",22
10000,"interpolated",0,12.769,12.541,12.998,1,1,1,"Kaua'i Island",22
1000,"interpolated",1,2.27,2.245,2.295,0.998,0.998,0.999,"Kaua'i Island",22
10000,"interpolated",1,2.282,2.257,2.307,1,1,1,"Kaua'i Island",22
1000,"interpolated",2,1.623,1.609,1.636,0.998,0.998,0.999,"Kaua'i Island",22
10000,"interpolated",2,1.624,1.61,1.637,1,1,1,"Kaua'i Island",22
1000,"interpolated",0,11.267,11.076,11.458,0.999,0.999,0.999,"Maui Nui",22
10000,"interpolated",0,11.998,11.853,12.144,1,1,1,"Maui Nui",22
1000,"interpolated",1,3.354,3.298,3.41,0.999,0.999,0.999,"Maui Nui",22
10000,"interpolated",1,3.371,3.315,3.428,1,1,1,"Maui Nui",22
1000,"interpolated",2,2.276,2.242,2.311,0.999,0.999,0.999,"Maui Nui",22
10000,"interpolated",2,2.279,2.244,2.313,1,1,1,"Maui Nui",22
1000,"interpolated",0,14.429,14.175,14.682,0.998,0.998,0.998,"O'ahu Island",22
10000,"interpolated",0,15.99,15.892,16.088,1,1,1,"O'ahu Island",22
1000,"interpolated",1,3.367,3.32,3.413,0.998,0.998,0.998,"O'ahu Island",22
10000,"interpolated",1,3.391,3.344,3.438,1,1,1,"O'ahu Island",22
1000,"interpolated",2,2.267,2.239,2.295,0.998,0.998,0.998,"O'ahu Island",22
10000,"interpolated",2,2.269,2.241,2.297,1,1,1,"O'ahu Island",22
1000,"interpolated",0,13.716,13.566,13.866,0.998,0.998,0.998,"Hawai'i Island",23
10000,"interpolated",0,14.998,14.993,15.002,1,1,1,"Hawai'i Island",23
1000,"interpolated",1,2.503,2.479,2.527,0.998,0.998,0.998,"Hawai'i Island",23
10000,"interpolated",1,2.52,2.496,2.545,1,1,1,"Hawai'i Island",23
1000,"interpolated",2,1.635,1.623,1.648,0.998,0.998,0.998,"Hawai'i Island",23
10000,"interpolated",2,1.636,1.624,1.648,1,1,1,"Hawai'i Island",23
1000,"interpolated",0,8.329,8.065,8.593,0.999,0.998,0.999,"Kaua'i Island",23
10000,"interpolated",0,10.864,10.629,11.099,1,1,1,"Kaua'i Island",23
1000,"interpolated",1,2.547,2.521,2.574,0.999,0.998,0.999,"Kaua'i Island",23
10000,"interpolated",1,2.559,2.532,2.585,1,1,1,"Kaua'i Island",23
1000,"interpolated",2,1.762,1.744,1.78,0.999,0.998,0.999,"Kaua'i Island",23
10000,"interpolated",2,1.763,1.745,1.782,1,1,1,"Kaua'i Island",23
1000,"interpolated",0,12.92,12.588,13.253,0.999,0.999,0.999,"Maui Nui",23
10000,"interpolated",0,14,13.963,14.037,1,1,1,"Maui Nui",23
1000,"interpolated",1,4.324,4.256,4.392,0.999,0.999,0.999,"Maui Nui",23
10000,"interpolated",1,4.351,4.282,4.419,1,1,1,"Maui Nui",23
1000,"interpolated",2,3.119,3.067,3.17,0.999,0.999,0.999,"Maui Nui",23
10000,"interpolated",2,3.125,3.073,3.176,1,1,1,"Maui Nui",23
1000,"interpolated",0,16.679,16.477,16.88,0.999,0.999,0.999,"O'ahu Island",23
10000,"interpolated",0,17.961,17.857,18.066,1,1,1,"O'ahu Island",23
1000,"interpolated",1,6.608,6.541,6.676,0.999,0.999,0.999,"O'ahu Island",23
10000,"interpolated",1,6.661,6.593,6.729,1,1,1,"O'ahu Island",23
1000,"interpolated",2,4.905,4.849,4.961,0.999,0.999,0.999,"O'ahu Island",23
10000,"interpolated",2,4.923,4.866,4.979,1,1,1,"O'ahu Island",23
1000,"interpolated",0,8.989,8.965,9.013,1,1,1,"Hawai'i Island",24
9151,"interpolated",0,9,9,9,1,1,1,"Hawai'i Island",24
9152,"observed",0,9,9,9,1,1,1,"Hawai'i Island",24
9153,"extrapolated",0,9,9,9,1,1,1,"Hawai'i Island",24
10000,"extrapolated",0,9,9,9,1,1,1,"Hawai'i Island",24
1000,"interpolated",1,4.722,4.647,4.796,1,1,1,"Hawai'i Island",24
9151,"interpolated",1,4.739,4.664,4.814,1,1,1,"Hawai'i Island",24
9152,"observed",1,4.739,4.664,4.814,1,1,1,"Hawai'i Island",24
9153,"extrapolated",1,4.739,4.664,4.814,1,1,1,"Hawai'i Island",24
10000,"extrapolated",1,4.739,4.664,4.814,1,1,1,"Hawai'i Island",24
1000,"interpolated",2,3.645,3.569,3.721,1,1,1,"Hawai'i Island",24
9151,"interpolated",2,3.654,3.578,3.73,1,1,1,"Hawai'i Island",24
9152,"observed",2,3.654,3.578,3.73,1,1,1,"Hawai'i Island",24
9153,"extrapolated",2,3.654,3.578,3.73,1,1,1,"Hawai'i Island",24
10000,"extrapolated",2,3.654,3.578,3.731,1,1,1,"Hawai'i Island",24
1000,"interpolated",0,12.947,12.587,13.306,0.998,0.997,0.998,"Kaua'i Island",24
10000,"interpolated",0,16.928,16.724,17.132,1,1,1,"Kaua'i Island",24
1000,"interpolated",1,1.934,1.902,1.966,0.998,0.997,0.998,"Kaua'i Island",24
10000,"interpolated",1,1.948,1.916,1.981,1,1,1,"Kaua'i Island",24
1000,"interpolated",2,1.322,1.311,1.333,0.998,0.997,0.998,"Kaua'i Island",24
10000,"interpolated",2,1.322,1.311,1.333,1,1,1,"Kaua'i Island",24
1000,"interpolated",0,10.075,9.911,10.239,0.999,0.999,0.999,"Maui Nui",24
10000,"interpolated",0,10.999,10.994,11.005,1,1,1,"Maui Nui",24
1000,"interpolated",1,5.517,5.476,5.557,0.999,0.999,0.999,"Maui Nui",24
10000,"interpolated",1,5.543,5.502,5.583,1,1,1,"Maui Nui",24
1000,"interpolated",2,5.046,5.022,5.069,0.999,0.999,0.999,"Maui Nui",24
10000,"interpolated",2,5.064,5.04,5.088,1,1,1,"Maui Nui",24
1000,"interpolated",0,16.712,16.512,16.911,0.999,0.999,0.999,"O'ahu Island",24
10000,"interpolated",0,17.957,17.807,18.107,1,1,1,"O'ahu Island",24
1000,"interpolated",1,7.313,7.256,7.371,0.999,0.999,0.999,"O'ahu Island",24
10000,"interpolated",1,7.371,7.313,7.429,1,1,1,"O'ahu Island",24
1000,"interpolated",2,5.689,5.638,5.739,0.999,0.999,0.999,"O'ahu Island",24
10000,"interpolated",2,5.713,5.662,5.764,1,1,1,"O'ahu Island",24
1000,"interpolated",0,9.996,9.989,10.004,1,1,1,"Hawai'i Island",25
7549,"interpolated",0,10,10,10,1,1,1,"Hawai'i Island",25
7550,"observed",0,10,10,10,1,1,1,"Hawai'i Island",25
7551,"extrapolated",0,10,10,10,1,1,1,"Hawai'i Island",25
10000,"extrapolated",0,10,10,10,1,1,1,"Hawai'i Island",25
1000,"interpolated",1,3.48,3.377,3.583,1,1,1,"Hawai'i Island",25
7549,"interpolated",1,3.494,3.39,3.597,1,1,1,"Hawai'i Island",25
7550,"observed",1,3.494,3.39,3.597,1,1,1,"Hawai'i Island",25
7551,"extrapolated",1,3.494,3.39,3.597,1,1,1,"Hawai'i Island",25
10000,"extrapolated",1,3.494,3.391,3.598,1,1,1,"Hawai'i Island",25
1000,"interpolated",2,2.14,2.09,2.191,1,1,1,"Hawai'i Island",25
7549,"interpolated",2,2.142,2.092,2.193,1,1,1,"Hawai'i Island",25
7550,"observed",2,2.142,2.092,2.193,1,1,1,"Hawai'i Island",25
7551,"extrapolated",2,2.142,2.092,2.193,1,1,1,"Hawai'i Island",25
10000,"extrapolated",2,2.142,2.092,2.193,1,1,1,"Hawai'i Island",25
1000,"interpolated",0,10.82,10.556,11.084,0.999,0.998,0.999,"Kaua'i Island",25
10000,"interpolated",0,12,11.999,12.001,1,1,1,"Kaua'i Island",25
1000,"interpolated",1,1.923,1.892,1.954,0.999,0.998,0.999,"Kaua'i Island",25
10000,"interpolated",1,1.933,1.902,1.964,1,1,1,"Kaua'i Island",25
1000,"interpolated",2,1.344,1.328,1.36,0.999,0.998,0.999,"Kaua'i Island",25
10000,"interpolated",2,1.345,1.329,1.36,1,1,1,"Kaua'i Island",25
1000,"interpolated",0,11.291,11.134,11.448,0.999,0.999,0.999,"Maui Nui",25
10000,"interpolated",0,11.999,11.996,12.003,1,1,1,"Maui Nui",25
1000,"interpolated",1,4.132,4.089,4.174,0.999,0.999,0.999,"Maui Nui",25
10000,"interpolated",1,4.153,4.11,4.196,1,1,1,"Maui Nui",25
1000,"interpolated",2,2.97,2.94,3.001,0.999,0.999,0.999,"Maui Nui",25
10000,"interpolated",2,2.976,2.945,3.006,1,1,1,"Maui Nui",25
1000,"interpolated",0,16.012,15.77,16.254,0.998,0.998,0.998,"O'ahu Island",25
10000,"interpolated",0,17.968,17.791,18.146,1,1,1,"O'ahu Island",25
1000,"interpolated",1,4.243,4.181,4.305,0.998,0.998,0.998,"O'ahu Island",25
10000,"interpolated",1,4.277,4.214,4.34,1,1,1,"O'ahu Island",25
1000,"interpolated",2,2.775,2.733,2.816,0.998,0.998,0.998,"O'ahu Island",25
10000,"interpolated",2,2.779,2.738,2.821,1,1,1,"O'ahu Island",25
1000,"interpolated",0,7.98,7.968,7.992,1,1,1,"Hawai'i Island",26
10000,"interpolated",0,8,8,8,1,1,1,"Hawai'i Island",26
1000,"interpolated",1,2.748,2.71,2.785,1,1,1,"Hawai'i Island",26
10000,"interpolated",1,2.757,2.719,2.794,1,1,1,"Hawai'i Island",26
1000,"interpolated",2,1.811,1.793,1.83,1,1,1,"Hawai'i Island",26
10000,"interpolated",2,1.813,1.794,1.831,1,1,1,"Hawai'i Island",26
1000,"interpolated",0,10.09,9.829,10.351,0.998,0.997,0.998,"Kaua'i Island",26
10000,"interpolated",0,13.878,13.669,14.087,1,1,1,"Kaua'i Island",26
1000,"interpolated",1,1.784,1.764,1.805,0.998,0.997,0.998,"Kaua'i Island",26
10000,"interpolated",1,1.795,1.774,1.816,1,1,1,"Kaua'i Island",26
1000,"interpolated",2,1.345,1.336,1.355,0.998,0.997,0.998,"Kaua'i Island",26
10000,"interpolated",2,1.346,1.336,1.355,1,1,1,"Kaua'i Island",26
1000,"interpolated",0,14.359,14.082,14.635,0.997,0.997,0.997,"Maui Nui",26
10000,"interpolated",0,16.995,16.966,17.024,1,1,1,"Maui Nui",26
1000,"interpolated",1,4.877,4.829,4.926,0.997,0.997,0.997,"Maui Nui",26
10000,"interpolated",1,4.915,4.867,4.964,1,1,1,"Maui Nui",26
1000,"interpolated",2,4.103,4.07,4.136,0.997,0.997,0.997,"Maui Nui",26
10000,"interpolated",2,4.114,4.081,4.147,1,1,1,"Maui Nui",26
1000,"interpolated",0,14.395,14.204,14.587,0.999,0.999,0.999,"O'ahu Island",26
10000,"interpolated",0,15,15,15,1,1,1,"O'ahu Island",26
1000,"interpolated",1,4.846,4.772,4.92,0.999,0.999,0.999,"O'ahu Island",26
10000,"interpolated",1,4.878,4.804,4.953,1,1,1,"O'ahu Island",26
1000,"interpolated",2,3.399,3.349,3.449,0.999,0.999,0.999,"O'ahu Island",26
10000,"interpolated",2,3.406,3.356,3.457,1,1,1,"O'ahu Island",26
1000,"interpolated",0,10.611,10.494,10.728,0.999,0.999,0.999,"Hawai'i Island",27
10000,"interpolated",0,11,11,11,1,1,1,"Hawai'i Island",27
1000,"interpolated",1,3.404,3.372,3.437,0.999,0.999,0.999,"Hawai'i Island",27
10000,"interpolated",1,3.421,3.388,3.453,1,1,1,"Hawai'i Island",27
1000,"interpolated",2,2.752,2.728,2.776,0.999,0.999,0.999,"Hawai'i Island",27
