"PlotID","Long_Dec","Lat_Dec","HFP","HII","SubstrateAge_range","SubstrateAge_code","MAT","MAP","PET","AridInd","Elev_m"
346,-155.1,19.43,53,34,1033.5,475,18.3551502227783,4852.001953125,2104.90698242188,2.30509091073581,686.174682617188
347,-155.7,20.16,28,18,380000,460000,18.4816207885742,3759.56103515625,2692.44506835938,1.39633713583881,678.31787109375
348,-156.23,20.85,28,18,95000,95000,17.3634490966797,5277.59912109375,2631.07592773438,2.00587108318014,698.98095703125
349,-156.07,20.77,18,12,40000,40000,16.6447906494141,7492.57177734375,1881.65698242188,3.98190097735034,800.018920898438
350,-156.12,20.79,18,12,545000,460000,16.4683990478516,7115.05419921875,1996.22595214844,3.56425293016613,734.033569335938
351,-155.31,19.97,15,10,182000,95000,17.3046703338623,3706.82788085938,2318.7451171875,1.59863533658048,860.051940917969
352,-155.18,19.52,21,14,8000,7500,16.9387702941895,6152.68603515625,1689.9169921875,3.64082145075774,853.505310058594
353,-155.12,19.65,34.5634346008301,22.2419815063477,8000,7500,20.3647403717041,4820.88720703125,2268.29711914062,2.12533321422094,303.816589355469
354,-155.11,19.8,34,22,182000,95000,21.4611396789551,4163.3359375,2077.47509765625,2.00403650671768,167.485961914062
355,-155.12,19.61,26,17,1125,1125,19.6072006225586,4794.97900390625,2209.9560546875,2.16971690171653,421.415802001953
356,-156.02,20.76,27.9664707183838,18.2751846313477,475,475,20.940559387207,3278.330078125,2570.20190429688,1.27551460943371,322.288421630859
357,-156,20.72,25,16,21500,20000,22.8729400634766,1868.44104003906,2388.82690429688,0.782158404478041,80.5742797851562
358,-156.02,20.69,25,16,460000,460000,22.1244792938232,2026.62902832031,2992.5009765625,0.677235878682423,180.695251464844
359,-157.99,21.52,58.5267486572266,37.6845016479492,2400000,3e+06,20.9698390960693,1967.38305664062,3437.9619140625,0.57225272001802,395.730712890625
360,-155.83,19.77,18,12,103000,95000,16.5883598327637,688.507507324219,1130.25,0.609163908271815,1104.55895996094
361,-155.61,19.18,15,10,20500,20000,15.3483400344849,2939.55590820312,1553.25402832031,1.8925145884746,1206.57678222656
362,-156.1,20.74,18,12,9000,7500,11.8319301605225,9399.333984375,1862.00402832031,5.0479665142583,1652.78625488281
363,-155.21,19.45,43,28,575,475,16.2670707702637,4345.619140625,1890.61694335938,2.29851909234634,1003.38500976562
364,-156.21,20.8,18,12,545000,460000,13.9815998077393,4924.73193359375,1899.69702148438,2.5923775622629,1250.09436035156
365,-156.16,20.75,26,17,545000,460000,11.3696899414062,3851.26806640625,2274.2470703125,1.69342553704029,1874.66027832031
366,-155.64,19.18,15,10,1125,1125,13.9948997497559,2447.5400390625,1969.44201660156,1.24275811038394,1482.75988769531
367,-155.59,19.14,15,10,4000,4000,18.8229808807373,2358.60498046875,1908.44995117188,1.23587468407042,668.403747558594
368,-155.27,19.63,10,7,4000,4000,14.7661800384521,4733.31103515625,1494.35095214844,3.167469481216,1218.45874023438
369,-155.21,19.57,26.2192840576172,16.9824485778809,1125,1125,16.2415599822998,6332.34716796875,1598.81396484375,3.96065290096938,962.058044433594
370,-155.54,19.25,15,10,20500,20000,14.7309598922729,2534.48095703125,1492.32104492188,1.69834833171835,1309.95202636719
371,-155.83,19.27,20,13,67,100,15.2312202453613,896.614624023438,1577.64599609375,0.568324342877587,1270.21472167969
372,-155.63,20.11,28,18,380000,460000,18.0782699584961,3067.2890625,2263.05688476562,1.35537426529058,751.026123046875
373,-155.57,19.23,15,10,2250,2250,14.9549999237061,2511.46704101562,1465.25500488281,1.71401362400839,1301.45275878906
374,-157.94,21.62,54.0828628540039,35.0497169494629,2400000,3e+06,21.8145809173584,2442.037109375,3761.23803710938,0.649264174530091,196.452041625977
375,-155.26,20,22.8857173919678,15.1785736083984,182000,95000,22.0035991668701,3577.38500976562,4716.4150390625,0.758496650557012,145.035720825195
376,-158.01,21.68,49.9273986816406,32.2363014221191,2400000,3e+06,22.6798095703125,1272.65295410156,4580.18017578125,0.277860893078182,137.270477294922
377,-156.53,20.98,28.4963073730469,20.3292045593262,1200000,1500000,23.099910736084,766.608215332031,3251.662109375,0.235758879473298,114.792419433594
378,-156.62,21,48,31,1650000,1500000,22.2641296386719,1654.94396972656,4439.875,0.372745622281385,174.544830322266
379,-154.88,19.55,28.3407745361328,18.2555809020996,177,100,22.7666702270508,2834.44091796875,3604.71801757812,0.786314187169931,43.1524696350098
380,-155,19.7,48,31,1125,1125,22.8883209228516,3257.10693359375,3645.82006835938,0.893381152257317,16.2149887084961
381,-154.87,19.44,34,22,227,100,22.9900093078613,2480.2119140625,4111.5908203125,0.60322440205127,46.8477935791016
382,-154.9,19.48,34,22,227,100,21.6524791717529,3131.47192382812,2761.2080078125,1.13409490156772,198.721862792969
383,-155.03,19.61,54,35,8000,7500,22.0605392456055,3625.69799804688,3261.57592773438,1.11163991836469,98.6551666259766
384,-155.02,19.71,52.6809844970703,33.8085899353027,1125,1125,22.8280391693115,3302.61303710938,3359.86499023438,0.982960043545974,24.2884368896484
385,-154.97,19.57,52.7704467773438,34.1802978515625,1033.5,475,22.298770904541,3432.5419921875,2879.5810546875,1.19202825931914,74.9787368774414
386,-155.09,19.63,34,22,1125,1125,20.8955097198486,4236.3681640625,2349.39208984375,1.80317631202387,261.051635742188
387,-154.94,19.48,34,22,575,475,21.2451190948486,3231.39306640625,2802.88989257812,1.15287906063052,243.482055664062
388,-156.04,20.72,18,12,9000,7500,17.9569492340088,5120.69482421875,1988.24694824219,2.57548230049892,707.687255859375
389,-155.65,20.04,58.7729759216309,37.8637847900391,190000,460000,17.015739440918,1966.20495605469,2200.92602539062,0.893353494561782,1013.46997070312
390,-155.29,19.79,21,14,37500,20000,12.8663902282715,3404.30493164062,1719.73400878906,1.97955318336569,1566.353515625
391,-155.72,20.08,28,18,380000,460000,13.2110300064087,2623.56005859375,2600.60595703125,1.00882644350654,1563.67602539062
392,-155.29,19.55,39,25,1125,1125,13.3458003997803,2793.1630859375,1777.99597167969,1.57096142535057,1502.24230957031
393,-155.27,19.83,21,14,37500,20000,13.7310600280762,4639.962890625,1797.36499023438,2.58153625770799,1400.38842773438
394,-155.27,19.49,21,14,8000,7500,14.5067596435547,2652.8369140625,2047.28796386719,1.295781033681,1325.48547363281
395,-155.29,19.83,20.8926296234131,13.9233064651489,37500,20000,12.9345102310181,3332.92993164062,1853.85302734375,1.79783935537551,1553.06359863281
396,-155.64,19.14,15,10,4000,4000,15.7616901397705,2162.34301757812,1860.51794433594,1.16222637043682,1167.67309570312
397,-155.26,19.76,12.5011863708496,8.33412456512451,37500,20000,14.8707399368286,5735.10595703125,1529.76403808594,3.74901345190929,1198.90600585938
398,-155.24,19.46,37,24,8000,7500,15.5093097686768,3187.24389648438,1983.78295898438,1.60664949865086,1143.47595214844
399,-155.31,19.67,11.0034217834473,7.57338428497314,475,475,13.8464202880859,3055.26391601562,1575.56896972656,1.9391495864163,1393.65246582031
400,-155.83,19.4,20,13,2250,2250,16.0538997650146,1407.251953125,1601.78405761719,0.878552852635097,1154.86096191406
401,-155.66,20.08,32,21,380000,460000,NA,NA,NA,NA,NA
402,-155.67,19.15,15,10,2250,2250,14.7535800933838,1696.21704101562,2143.51196289062,0.791326136910474,1359.259765625
403,-155.22,19.41,21.3755264282227,13.9250659942627,1033.5,475,15.7809896469116,3055.86401367188,2147.31103515625,1.42311195892938,1112.38098144531
404,-155.59,19.15,15,10,4000,4000,18.3332004547119,2499.98193359375,1858.39599609375,1.3452363967898,730.349182128906
405,-155.29,19.67,10,7,2250,2250,14.4471302032471,3701.34912109375,1519.02001953125,2.43666908500386,1280.00927734375
406,-155.27,19.87,9.2060022354126,6.1373348236084,8000,7500,14.0036096572876,4444.7080078125,1985.96899414062,2.23805508591831,1355.53063964844
407,-156.16,20.79,18,12,545000,460000,15.4262199401855,5740.0859375,1832.57299804688,3.13225500081999,939.190002441406
408,-155.29,19.71,16.8150520324707,10.8943157196045,4000,4000,14.7468299865723,4050.71704101562,1597.70300292969,2.53533794052329,1231.36791992188
409,-159.62,22.14,28,18,4150000,5e+06,15.7207403182983,2487.41088867188,2388.27905273438,1.04150764368343,1127.94421386719
410,-155.23,19.68,10,7,162,100,16.7044696807861,6140.98193359375,1567.3759765625,3.91800182306091,864.452026367188
411,-155.27,19.92,15,10,182000,95000,15.6257801055908,4017.67700195312,2142.50390625,1.87522505337468,1097.99157714844
412,-155.23,19.54,18.1772308349609,12.2036924362183,1125,1125,15.3736400604248,5528.9638671875,1672.34802246094,3.30610841339793,1116.96618652344
413,-155.61,20.05,53.3827857971191,34.5370903015137,190000,460000,17.6704807281494,1730.51196289062,1076.54797363281,1.60746386159737,870.4990234375
414,-155.17,19.54,41.1027908325195,26.7351951599121,1125,1125,17.2973098754883,6089.14599609375,1625.68603515625,3.74558547247932,793.097900390625
415,-155.53,19.21,15,10,8000,7500,17.8128395080566,2351.19409179688,1629.02294921875,1.4433155118683,798.7060546875
416,-155.89,19.58,34.3494606018066,22.2973899841309,710,475,16.7463798522949,1343.20703125,1526.55102539062,0.879896583153053,1033.45776367188
417,-155.83,19.44,20,13,1125,1125,15.6540298461914,1199.92199707031,1727.333984375,0.694667046398951,1193.71533203125
418,-155.5,19.24,15,10,20500,20000,17.8580207824707,2273.52099609375,1256.77795410156,1.80900769994731,822.438049316406
419,-155.75,20.18,28,18,190000,460000,19.747709274292,2772.10107421875,3043.78588867188,0.910741154473361,516.465393066406
420,-155.02,19.46,28,18,575,475,19.8655700683594,3829.80810546875,2484.998046875,1.54117147507818,438.743438720703
421,-155.63,19.1,15,10,4000,4000,18.1878795623779,1969.10498046875,2233.60595703125,0.881581182334392,794.913208007812
422,-155.12,19.59,26,17,1125,1125,19.2938804626465,4791.5078125,1578,3.03644348067174,469.769348144531
423,-155.86,19.47,24.7208003997803,16.1472015380859,2250,2250,17.0694808959961,1541.51098632812,1813.18701171875,0.850166572099422,984.084289550781
424,-155.22,19.48,32.0762634277344,20.922664642334,8000,7500,15.7434701919556,4357.64306640625,1980.27001953125,2.20052973757475,1083.61328125
425,-155.15,19.44,29.3476276397705,19.0107192993164,1033.5,475,17.4740695953369,5316.48291015625,1941.32104492188,2.73859026257566,810.728942871094
426,-155.95,19.7,48.6488380432129,31.1401691436768,2250,2250,17.9420509338379,1328.81201171875,1563.45202636719,0.849921832783291,865.174255371094
427,-155.22,19.61,10,7,8000,7500,16.3992404937744,6303.8330078125,1575.05102539062,4.00230399281769,928.487365722656
428,-155.68,19.11,15,10,2250,2250,16.7392807006836,1504.63195800781,2169.94091796875,0.693397661451666,1038.48364257812
429,-155.85,19.42,20.5610218048096,13.3740148544312,4000,4000,17.9607391357422,1922.166015625,1802.4580078125,1.06641375682187,850.503112792969
430,-155.05,19.54,37,24,575,475,20.6453304290771,4120.6240234375,2407.27807617188,1.71173578334176,295.917602539062
431,-155.26,19.58,17,11,475,475,14.6926202774048,4029.12890625,1551.21997070312,2.59739365296058,1250.10888671875
432,-155.23,19.41,21.3755264282227,13.9250659942627,1033.5,475,15.5941400527954,2833.53002929688,2205.65991210938,1.28466315851343,1160.94396972656
433,-155.27,19.7,17,11,4000,4000,15.3450002670288,5551.162109375,1528.61499023438,3.63149788850616,1116.8125
434,-154.96,19.44,34,22,1125,1125,20.2674198150635,3096.35791015625,2825.5400390625,1.0958464107214,397.36181640625
435,-155.35,19.98,15,10,37500,20000,16.9641399383545,2685.26293945312,2171.76196289062,1.23644441027,959.091613769531
436,-155.14,19.76,30.9260921478271,20.1945686340332,182000,95000,19.4891395568848,5376.7080078125,1738.44104003906,3.09283310965305,416.246612548828
437,-157.79,21.37,65,42,6e+05,460000,21.8864593505859,2152.59594726562,3428.34912109375,0.627881196235604,217.654327392578
438,-158.03,21.6,43,28,2400000,3e+06,21.516170501709,1634.17004394531,3684.86303710938,0.443481895388777,301.335632324219
439,-156.3,20.89,59,38,545000,460000,21.0732192993164,2092.37109375,2287.23291015625,0.914804559019336,334.595886230469
440,-158.01,21.43,81.0023040771484,52.0882415771484,NA,NA,22.7800407409668,774.463623046875,2412.9560546875,0.320960517097845,120.262565612793
441,-155.07,19.72,65,42,1125,1125,22.7493190765381,3428.43701171875,5390.5419921875,0.636009703047964,8.71602439880371
442,-156.88,20.82,34.9488906860352,22.5930576324463,1380000,1500000,17.7925701141357,895.385620117188,2248.73095703125,0.39817374209108,896.478698730469
443,-155.87,19.11,17,11,475,475,22.1672801971436,766.412780761719,1333.19995117188,0.574867093332884,221.601135253906
444,-155.2,19.95,20.4961280822754,13.6640853881836,182000,95000,NA,NA,NA,NA,NA
445,-155.46,19.27,21,14,20500,20000,NA,NA,NA,NA,NA
446,-155.45,20.04,26.0723743438721,16.8137683868408,182000,95000,NA,NA,NA,NA,NA
447,-155.12,19.77,50.5066108703613,32.587085723877,182000,95000,NA,NA,NA,NA,NA
448,-155.38,20.02,15,10,37500,20000,NA,NA,NA,NA,NA
449,-155.46,19.99,15,10,182000,95000,NA,NA,NA,NA,NA
450,-155.83,19.64,12,8,2250,2250,12.4111404418945,680.756286621094,1664.39501953125,0.409011249512641,1749.55969238281
451,-154.96,19.4,34,22,300,475,21.9372501373291,2747.55590820312,2909.18408203125,0.944442094666188,186.419799804688
452,-156.31,20.69,28,18,9000,7500,10.0752296447754,936.070373535156,1763.76403808594,0.530723131508563,2127.47729492188
453,-155.83,19.8,25.2763423919678,16.1842288970947,2250,2250,18.5516796112061,649.053771972656,1732.64196777344,0.37460351535103,796.826293945312
454,-159.7,22.02,34.0770111083984,22.0462074279785,4750000,5e+06,20.8490295410156,717.469970703125,2270.07397460938,0.316055766784686,390.989349365234
455,-155.39,19.35,20.3878326416016,13.5918893814087,1125,1125,17.9507598876953,1823.375,1979.82995605469,0.920975558746235,874.465576171875
456,-158.01,21.55,58.4642715454102,37.6428489685059,2400000,3e+06,20.938419342041,1611.51599121094,2624.5791015625,0.614009305435507,379.284637451172
457,-158.09,21.39,73.2279968261719,47.2995567321777,3010000,3e+06,20.0057792663574,1044.07397460938,2595.17602539062,0.402313355392616,566.257690429688
458,-155.43,19.33,18.4163017272949,12.2775344848633,1125,1125,17.426290512085,1892.06799316406,1702.13098144531,1.11158777661016,927.57763671875
459,-156.64,20.91,53,34,1650000,1500000,20.2728500366211,1555.1240234375,2797.02905273438,0.555991373031042,528.693115234375
460,-159.38,22.06,59.9158210754395,38.6109733581543,2e+06,1500000,22.6930599212646,1765.67395019531,3661.31909179688,0.482250769716105,100.895462036133
461,-157.84,21.48,65,41.5739440917969,NA,NA,23.2198295593262,1393.4169921875,3591.64111328125,0.387961087491423,1.02843248844147
462,-159.54,22.21,51.1167449951172,32.8722991943359,NA,NA,22.9650802612305,2387.44311523438,4166.23876953125,0.573045196711803,40.315242767334
463,-155.23,19.38,26,17,300,475,16.4884605407715,2486.580078125,2393.98388671875,1.0386787028601,1039.99987792969
464,-158.23,21.5,57.0526008605957,36.7341918945312,NA,NA,23.6918601989746,742.576782226562,2956.12109375,0.251199717019902,3.20760035514832
465,-155.5,19.14,21,14,2250,2250,NA,NA,NA,NA,NA
466,-156.62,20.87,43.1182556152344,28.0709533691406,1650000,1500000,NA,NA,NA,NA,NA
467,-155.59,19.02,15,10,4000,4000,23.360330581665,738.130310058594,3960.51489257812,0.186372310186695,49.9099311828613
468,-157.96,21.43,78.1387100219727,50.1791801452637,2400000,3e+06,22.9551105499268,1172.48205566406,3738.19091796875,0.313649591846198,119.382476806641
469,-155.68,19.62,9,6,158,100,10.8343896865845,464.598388671875,1460.81994628906,0.318039461230044,2009.1962890625
470,-155.08,19.64,36.7309150695801,23.7068214416504,1125,1125,21.2414398193359,4093.31494140625,2382.583984375,1.71801496536963,208.744964599609
471,-155.11,19.69,53.0893440246582,34.1054229736328,1125,1125,21.4629993438721,4224.1259765625,2632.85888671875,1.60438753397334,163.620513916016
472,-155.85,19.23,20,13,2250,2250,17.7095794677734,1219.26098632812,1615.37194824219,0.754786529291225,877.546691894531
473,-155.8,19.09,21,14,1125,1125,19.9314804077148,803.840270996094,1854.88403320312,0.433364165417918,557.058349609375
474,-155.01,19.45,28,18,1033.5,475,19.9056701660156,3615.333984375,2528.71411132812,1.42971242505392,445.066558837891
475,-155.41,19.66,9,6,2250,2250,11.2673196792603,1976.0810546875,2227.48388671875,0.887135959308067,1876.35412597656
476,-155.83,19.55,20.9193458557129,13.7516078948975,2250,2250,14.8950099945068,777.209228515625,1909.05395507812,0.407117476406694,1350.81188964844
477,-154.86,19.52,28,18,227,100,22.6122207641602,2641.92797851562,3076.06689453125,0.858865580333297,69.2968063354492
478,-155.63,19.23,11.7750406265259,7.85002660751343,475,475,11.5144300460815,2184.11401367188,2243.13793945312,0.973686894264006,1877.771484375
479,-155.34,19.55,12.3420114517212,8.22800731658936,475,475,NA,NA,NA,NA,NA
480,-159.48,22.03,28,18,2e+06,1500000,20.1561508178711,4648.36083984375,2242.27001953125,2.07306024669388,344.115539550781
481,-155.45,19.38,9,6,1125,1125,13.5315504074097,1807.82397460938,1864.32800292969,0.969692013298347,1541.64392089844
482,-155.81,19.77,18,12,2250,2250,16.721549987793,678.933715820312,1606.01794433594,0.422743542944061,1089.63037109375
483,-155.32,19.5,13.2233476638794,9.05122089385986,8000,7500,13.2121000289917,2412.74194335938,2321.23095703125,1.03942347315804,1580.3896484375
484,-155.11,19.49,37,24,1033.5,475,18.7750091552734,4778.044921875,2103.51708984375,2.27145524271919,572.958251953125
485,-155.26,19.38,26,17,575,475,16.5129203796387,1898.80200195312,2472.63500976562,0.76792652148572,1079.43884277344
486,-155.68,20.12,28,18,380000,460000,15.3358602523804,3839.84497070312,1834.25598144531,2.09340735946653,1106.01708984375
487,-155.31,19.47,10,7,475,475,14.2256202697754,2158.95092773438,2430.85498046875,0.888144683693989,1424.7099609375
488,-155.92,19.65,24.5693607330322,16.0968036651611,20500,20000,17.3178901672363,1290.291015625,1452.9150390625,0.888070520942206,936.926330566406
489,-155.91,19.74,18,12,4000,4000,15.5204401016235,731.667602539062,1300.66101074219,0.562535200560487,1259.74548339844
490,-155.39,19.68,15,10,82,100,11.6538095474243,2154.60205078125,1378.14697265625,1.56340513278381,1788.19262695312
491,-155.81,19.72,13.4162664413452,8.70813274383545,2250,2250,14.7165002822876,632.926818847656,1488.92797851562,0.425088941829576,1399.82397460938
492,-155.05,19.49,28,18,1033.5,475,19.8956298828125,4300.23193359375,2309.15087890625,1.86225680308538,407.977508544922
493,-155.52,19.33,9,6,1125,1125,11.0566101074219,1987.83703613281,1974.60498046875,1.00670111530911,1952.64465332031
494,-155.25,19.32,15,10,2250,2250,18.5049991607666,1946.06896972656,2160.92700195312,0.900571360331762,790.95068359375
495,-155.81,19.47,19.1565742492676,12.5782871246338,1125,1125,14.3965997695923,818.72509765625,1755.7900390625,0.466300115299325,1448.43408203125
496,-154.94,19.4,34,22,300,475,22.6485996246338,2545.65795898438,3742.10888671875,0.680273620048647,91.3482894897461
497,-155.79,20.17,33.6019973754883,21.7346649169922,190000,460000,18.5492496490479,2397.69506835938,2786.31298828125,0.860526106881626,717.0283203125
498,-155.38,19.3,15,10,98,100,18.9931297302246,1690.76599121094,1394.96496582031,1.21204907122286,722.194519042969
499,-155.79,19.17,16.7807350158691,11.1871566772461,475,475,14.9044504165649,802.526611328125,1612.51696777344,0.497685684781509,1333.17553710938
500,-155.81,19.14,15,10,475,475,17.8229503631592,977.182006835938,1221.77905273438,0.799802554028879,880.519958496094
501,-155.86,19.6,18,12,710,475,15.2086496353149,844.402221679688,1760.3310546875,0.479683761432925,1304.30505371094
502,-155.83,19.19,20,13,2250,2250,NA,NA,NA,NA,NA
503,-155.93,19.66,38.2668113708496,24.7707595825195,20500,20000,17.6770095825195,1383.14099121094,1568.39404296875,0.881883604067283,875.942626953125
504,-155.7,19.17,9,6,101,100,13.2976303100586,1448.42602539062,1439.35900878906,1.00629934335089,1594.37890625
505,-155.79,19.11,37,24,1125,1125,18.6810398101807,877.497192382812,1655.15795898438,0.530159183671663,747.111145019531
506,-155.32,19.76,10,7,37500,20000,12.3520803451538,2751.59204101562,1943.9580078125,1.4154585798445,1656.650390625
507,-155.25,19.96,15,10,182000,95000,19.0934104919434,5001.23681640625,2237.92895507812,2.23476120859773,519.182678222656
508,-155.83,19.52,24.0889892578125,15.5556182861328,475,475,14.8883199691772,840.923522949219,1724.82897949219,0.487540233233325,1352.65954589844
509,-155.39,19.61,15,10,2250,2250,10.7911701202393,1861.08203125,2250.28588867188,0.82704248407673,1948.27453613281
510,-155.13,19.53,43,28,20500,20000,18.5219593048096,5129.1669921875,1655.52600097656,3.0982098675357,599.666564941406
511,-155.47,19.4,9,6,1125,1125,NA,NA,NA,NA,NA
512,-155.56,19.81,9,6,37500,20000,8.37476062774658,401.49951171875,1935.26501464844,0.207464873637313,2661.59985351562
513,-155.75,19.53,12,8,2250,2250,11.6175699234009,560.145202636719,1977.751953125,0.283223182640091,1881.31896972656
514,-155.55,19.8,9,6,37500,20000,8.49412822723389,362.551391601562,1982.55200195312,0.182871062773835,2626.49267578125
515,-156.12,20.82,25,16,545000,460000,20.6107196807861,5098.06103515625,3382.15991210938,1.50733885080458,280.170379638672
516,-155.89,19.45,26,17,1125,1125,21.9309692382812,1147.15698242188,1622.65600585938,0.706962522111598,228.823135375977
517,-155.96,19.61,59,38,8000,7500,22.4509601593018,958.296325683594,2289.42993164062,0.41857421030434,165.636642456055
518,-155.95,19.54,48,27.9914398193359,8000,7500,22.7156391143799,1032.623046875,2523.77807617188,0.409157626268513,135.468902587891
519,-156.85,20.87,32,21,NA,NA,NA,NA,NA,NA,NA
520,-158.12,21.36,64.5048675537109,44.7552375793457,3305000,3e+06,22.5256309509277,724.898498535156,2813.09106445312,0.257687533722297,196.852493286133
521,-159.43,22.01,34,22,2e+06,1500000,21.2785797119141,2532.75903320312,3116.94897460938,0.812576353939364,272.428680419922
522,-157.98,21.47,59,38,2400000,3e+06,21.4845600128174,1552.07995605469,3583.15795898438,0.433159791954753,272.854248046875
523,-159.33,22.14,46.1176948547363,30.0719738006592,2e+06,1500000,22.8913097381592,1575.64501953125,4157.84619140625,0.378957024140987,94.3225555419922
524,-158.14,21.54,28,18,3305000,3e+06,21.7259502410889,1140.75903320312,3112.64599609375,0.366491735531356,274.325164794922
525,-156.93,20.85,57,37,1380000,1500000,20.203369140625,700.155883789062,2631.98999023438,0.266017684864643,543.121398925781
526,-155.44,19.31,18.6208229064941,12.4138813018799,1125,1125,18.1874198913574,1925.7900390625,1858.42199707031,1.03625013161617,812.257202148438
527,-155.84,19.1,15,10,1125,1125,20.9833908081055,796.890197753906,1805.75500488281,0.441305822550176,396.875030517578
528,-155.54,19.13,21,14,4000,4000,22.8703098297119,1192.90100097656,2687.544921875,0.443862720681268,126.507476806641
529,-155.94,19.53,53.8718414306641,34.9145622253418,8000,7500,22.1521892547607,1144.93395996094,1792.82604980469,0.638619658658835,219.403533935547
530,-155.64,19.02,21,14,4000,4000,21.7470798492432,924.543884277344,4115.64306640625,0.224641415535738,292.162048339844
531,-155.92,19.54,58.2384338378906,37.4922866821289,20500,20000,19.6774501800537,1544.53405761719,1837.49694824219,0.840564148470963,548.989074707031
532,-155.73,20.02,33.2194862365723,21.4796562194824,182000,95000,19.9621505737305,736.983276367188,2142.45190429688,0.343990581487082,599.619567871094
533,-155.62,19.81,28,18,37500,20000,NA,NA,NA,NA,NA
534,-155.7,19.66,8.18024349212646,5.45349550247192,4000,4000,13.0066499710083,456.840606689453,1946.60095214844,0.234686316260785,1673.50537109375
