"Long_Dec","Lat_Dec","PlotIDn","CellID","MAT","MAP","PrecipSeasonality","TempSeasonality","Elev_m","HFP","HII","PET"
-157.880206,21.406344,1,29443539,21.5403957366943,1157.84130859375,43.1881370544434,136.055297851562,339.453002929688,59,38,1324.67602539062
-154.910211,19.443586,2,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,3,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,4,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,5,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,6,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,7,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,8,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,9,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,10,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,11,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,12,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,13,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-154.910211,19.443586,14,32650847,23.1727542877197,3621.98022460938,22.107816696167,113.452323913574,156.561828613281,34,22,1376.17248535156
-156.228992,20.779832,15,30462879,13.525860786438,5842.95849609375,29.7213726043701,122.781837463379,1788.17199707031,18.8718223571777,12.5812149047852,1095.63366699219
-155.184747,19.327124,16,32841068,19.5342235565186,3323.47241210938,23.4604682922363,122.162826538086,756.222351074219,26.8870391845703,17.4435195922852,1270.24926757812
-155.183294,19.326618,17,32841068,19.5342235565186,3323.47241210938,23.4604682922363,122.162826538086,756.222351074219,26.8870391845703,17.4435195922852,1270.24926757812
-155.252263,19.403232,18,32718759,17.5013084411621,3420.55249023438,22.8947734832764,127.433319091797,1138.06494140625,23.7509155273438,15.5006103515625,1200.08142089844
-156.135134499624,20.7075815949577,19,30585189,13.1612777709961,4586.7509765625,31.4591827392578,120.507362365723,2070.2197265625,26,17,1074.42236328125
-156.088305797246,20.6904834609909,20,30612372,17.6254615783691,4540.97607421875,30.3139305114746,136.228179931641,857.963195800781,21.90207862854,14.2297592163086,1196.24755859375
-156.113628210961,20.7316590594055,21,30544424,13.3954172134399,5223.0634765625,30.2008228302002,121.8125,1930.119140625,18,12,1090.11169433594
-156.11424837775,20.7065374748014,22,30585191,14.0255308151245,5134.212890625,30.5250587463379,126.035057067871,1590.33435058594,18,12,1113.62927246094
-156.112575583867,20.7062115118964,23,30585191,14.0255308151245,5134.212890625,30.5250587463379,126.035057067871,1590.33435058594,18,12,1113.62927246094
-156.095650890638,20.6961863305729,24,30598782,16.220552444458,4954.8154296875,30.1583728790283,135.382125854492,1176.279296875,18,12,1166.31677246094
-156.090412820619,20.6921710531845,25,30612372,17.6254615783691,4540.97607421875,30.3139305114746,136.228179931641,857.963195800781,21.90207862854,14.2297592163086,1196.24755859375
-156.104872469679,20.7056577985689,26,30585192,15.101393699646,5179.6142578125,30.1449146270752,131.991790771484,1409.28540039062,18,12,1143.849609375
-156.123122471808,20.7131677139381,27,30571601,13.3840446472168,5025.56005859375,30.66330909729,121.919822692871,1856.66162109375,23.5614547729492,15.4759092330933,1093.80102539062
-156.1110556532,20.6932679431706,28,30598781,14.8085508346558,5118.361328125,30.4222030639648,130.552505493164,1555.69702148438,18,12,1129.60656738281
-156.09242991326,20.683484863738,29,30625961,17.9929065704346,4463.966796875,30.3314247131348,135.3486328125,943.45068359375,24.3510417938232,15.6291666030884,1198.62194824219
-156.092158019284,20.6811422302236,30,30625961,17.9929065704346,4463.966796875,30.3314247131348,135.3486328125,943.45068359375,24.3510417938232,15.6291666030884,1198.62194824219
-156.106695471761,20.7137317487841,31,30571603,15.3089647293091,5214.3828125,29.9498615264893,133.138275146484,1319.6806640625,18,12,1151.33508300781
-156.099386417312,20.7141322374686,32,30571604,16.2944717407227,5082.20654296875,29.7493267059326,135.658309936523,1137.84997558594,18,12,1170.78845214844
-156.099415260639,20.7131216759929,33,30571604,16.2944717407227,5082.20654296875,29.7493267059326,135.658309936523,1137.84997558594,18,12,1170.78845214844
-156.081391960053,20.6888408184836,34,30612373,18.7226409912109,4204.1162109375,30.4161891937256,133.508895874023,770.795837402344,21.90207862854,14.2297592163086,1217.57739257812
-156.084016110217,20.690067833358,35,30612372,17.6254615783691,4540.97607421875,30.3139305114746,136.228179931641,857.963195800781,21.90207862854,14.2297592163086,1196.24755859375
-156.11202893071,20.6945571223736,36,30598781,14.8085508346558,5118.361328125,30.4222030639648,130.552505493164,1555.69702148438,18,12,1129.60656738281
-156.082058748661,20.6890868246579,37,30612373,18.7226409912109,4204.1162109375,30.4161891937256,133.508895874023,770.795837402344,21.90207862854,14.2297592163086,1217.57739257812
-156.09255117472,20.6851749961907,38,30612372,17.6254615783691,4540.97607421875,30.3139305114746,136.228179931641,857.963195800781,21.90207862854,14.2297592163086,1196.24755859375
-156.100350007875,20.7169378931642,39,30571603,15.3089647293091,5214.3828125,29.9498615264893,133.138275146484,1319.6806640625,18,12,1151.33508300781
-156.100467405907,20.7158114701556,40,30571603,15.3089647293091,5214.3828125,29.9498615264893,133.138275146484,1319.6806640625,18,12,1151.33508300781
-156.110406403513,20.6920925261221,41,30612370,15.2654399871826,4923.5302734375,30.6642894744873,132.563110351562,1449.76135253906,18,12,1140.27526855469
-156.09867188485,20.7113488341472,42,30571604,16.2944717407227,5082.20654296875,29.7493267059326,135.658309936523,1137.84997558594,18,12,1170.78845214844
-156.100745059114,20.7183618258824,43,30558014,14.7510251998901,5261.39013671875,29.9861354827881,130.117126464844,1435.18444824219,18,12,1136.26428222656
-156.080541561721,20.6816498409796,44,30625962,19.2267379760742,4183.55859375,30.2886390686035,131.381362915039,697.228210449219,25,16,1228.76989746094
-156.090071158121,20.7055435416876,45,30585194,17.5408668518066,4629.04833984375,29.9616451263428,136.446472167969,889.329528808594,18,12,1196.32727050781
-156.109147474883,20.7063706079119,46,30585192,15.101393699646,5179.6142578125,30.1449146270752,131.991790771484,1409.28540039062,18,12,1143.849609375
-156.103513612238,20.7110241940671,47,30571603,15.3089647293091,5214.3828125,29.9498615264893,133.138275146484,1319.6806640625,18,12,1151.33508300781
-156.094607065711,20.7292804288692,48,30544426,14.2202701568604,5398.0654296875,29.9120693206787,127.096687316895,1684.25317382812,18,12,1112.96264648438
-156.099811403135,20.6988653456357,49,30598782,16.220552444458,4954.8154296875,30.1583728790283,135.382125854492,1176.279296875,18,12,1166.31677246094
-157.743028,21.316545,50,29579443,20.281530380249,1566.4609375,42.5984764099121,136.165542602539,520.615417480469,59,38,1279.30944824219
-155.411498170078,19.4895190952694,51,32582853,13.4730634689331,4119.33642578125,21.4125537872314,121.647369384766,2274.70825195312,9,6,1014.90368652344
-155.545551877565,19.3107616433695,52,32868211,13.8899250030518,3439.88891601562,19.8680229187012,117.90111541748,2043.45825195312,9,6,1051.56616210938
-155.554061586832,19.3423661346721,53,32827443,13.2066488265991,3250.70166015625,19.9098834991455,121.030670166016,2353.45874023438,9,6,1006.62286376953
-155.7421494549,19.4060048852486,54,32718712,13.4571018218994,1067.90307617188,18.6566009521484,119.05834197998,2215.24047851562,12,8,1032.06518554688
-155.406926008077,19.484929014037,55,32582854,13.6529474258423,4235.931640625,21.4455585479736,120.685928344727,2197.064453125,9,6,1026.13452148438
-155.391786410486,19.4902051380758,56,32582855,13.8820343017578,4348.9765625,21.4789237976074,120.279067993164,2089.02612304688,9,6,1040.94934082031
-155.550890013405,19.3317277213529,57,32841032,13.381947517395,3277.00512695312,19.8703594207764,119.428276062012,2269.64697265625,9,6,1019.95690917969
-155.555882314787,19.297965687704,58,32895388,13.9624319076538,3382.80322265625,19.7265758514404,117.718391418457,2015.8681640625,11.4256191253662,7.61707973480225,1058.96423339844
-155.574358357426,19.2959270071373,59,32895386,13.5916786193848,3176.82104492188,19.5748081207275,117.65828704834,2161.48193359375,9,6,1036.3330078125
-155.560506846501,19.3023889088873,60,32881799,13.8180913925171,3356.97827148438,19.7554302215576,117.604202270508,2062.90893554688,9,6,1051.03405761719
-155.600690246458,19.2668560399663,61,32949740,13.9541387557983,3096.17700195312,19.2953510284424,116.957847595215,1991.40942382812,13.3001146316528,8.86674308776855,1062.90551757812
-155.527164124727,19.3292047195785,62,32841035,14.0855321884155,3632.86547851562,20.1230506896973,118.756828308105,1984.66821289062,9,6,1061.96154785156
-155.554579520583,19.3493573442372,63,32813854,13.0123243331909,3224.07592773438,19.9500999450684,123.18815612793,2436.86645507812,9,6,995.442565917969
-155.403735482884,19.5132564145204,64,32542087,13.3082361221313,4148.5859375,21.5929565429688,123.221542358398,2348.66796875,9,6,1002.78820800781
-155.740004375435,19.3944076717657,65,32732301,13.432689666748,1059.93469238281,18.5918140411377,118.998748779297,2227.35546875,12.879732131958,8.439866065979,1029.64758300781
-155.552124478822,19.3266895790475,66,32841032,13.381947517395,3277.00512695312,19.8703594207764,119.428276062012,2269.64697265625,9,6,1019.95690917969
-155.583347900272,19.2754549822518,67,32936153,14.1172924041748,3269.49536132812,19.4968643188477,117.805503845215,1946.40856933594,12.0119791030884,8.00798606872559,1070.54699707031
-155.565224744248,19.3103415040503,68,32868209,13.4965696334839,3231.369140625,19.7180557250977,118.387565612793,2217.3134765625,9,6,1027.43542480469
-155.560040835352,19.3084999252017,69,32881799,13.8180913925171,3356.97827148438,19.7554302215576,117.604202270508,2062.90893554688,9,6,1051.03405761719
-155.554350831744,19.3383345667375,70,32827443,13.2066488265991,3250.70166015625,19.9098834991455,121.030670166016,2353.45874023438,9,6,1006.62286376953
-155.591915228488,19.2554672899543,71,32963330,14.3132457733154,3238.45458984375,19.3841743469238,118.389625549316,1861.71008300781,15,10,1081.97644042969
-155.683889194518,19.1432738389637,72,33153568,16.3639373779297,2386.5712890625,19.7819194793701,124.365776062012,1307.71276855469,15,10,1183.9169921875
-155.680148282049,19.1222440072903,73,33180747,17.063835144043,2327.53393554688,19.9020690917969,124.526573181152,1171.9892578125,15,10,1209.92944335938
-155.679154107447,19.1041809102729,74,33207925,17.8793678283691,2094.91455078125,20.1973819732666,124.016311645508,1019.82385253906,15,10,1238.10986328125
-155.68128792746,19.1239881922151,75,33180746,17.0228672027588,2147.09692382812,20.1417903900146,124.531188964844,1177.24523925781,15,10,1208.81408691406
-155.679507713742,19.1078508767305,76,33207925,17.8793678283691,2094.91455078125,20.1973819732666,124.016311645508,1019.82385253906,15,10,1238.10986328125
-155.682259169056,19.1329495805133,77,33167157,16.6811695098877,2279.67944335938,19.9076519012451,124.603546142578,1242.87731933594,15,10,1195.23022460938
-155.579799994012,19.2656802620036,78,32949742,14.3626327514648,3305.49926757812,19.5320339202881,118.797813415527,1860.05505371094,15,10,1083.83911132812
-155.604026943525,19.2451272863195,79,32976918,14.2682085037231,3166.18798828125,19.2474365234375,117.996520996094,1883.505859375,15,10,1081.90319824219
-155.664037144528,19.1908970631664,80,33072036,14.9487533569336,2780.55908203125,19.168773651123,120.306602478027,1652.56994628906,15,10,1123.16613769531
-155.608034323164,19.2400133446564,81,32990506,14.2546806335449,3089.08422851562,19.1283588409424,117.751029968262,1875.61877441406,15,10,1081.5283203125
-155.600402175363,19.2516082987534,82,32976918,14.2682085037231,3166.18798828125,19.2474365234375,117.996520996094,1883.505859375,15,10,1081.90319824219
-155.608965711679,19.2448040587541,83,32976917,14.1091165542603,3059.419921875,19.1524391174316,117.222312927246,1928.4296875,15,10,1073.90380859375
-155.661838998027,19.1925001795034,84,33072036,14.9487533569336,2780.55908203125,19.168773651123,120.306602478027,1652.56994628906,15,10,1123.16613769531
-155.678143831242,19.1057397075502,85,33207925,17.8793678283691,2094.91455078125,20.1973819732666,124.016311645508,1019.82385253906,15,10,1238.10986328125
-155.671083862622,19.0967312383371,86,33221515,18.4366416931152,2214.5634765625,19.9346580505371,123.561935424805,918.692626953125,15,10,1257.20385742188
-155.683902712144,19.1200130798578,87,33180746,17.0228672027588,2147.09692382812,20.1417903900146,124.531188964844,1177.24523925781,15,10,1208.81408691406
-155.686461339889,19.1425228960872,88,33153568,16.3639373779297,2386.5712890625,19.7819194793701,124.365776062012,1307.71276855469,15,10,1183.9169921875
-155.686238044959,19.1398804591377,89,33153568,16.3639373779297,2386.5712890625,19.7819194793701,124.365776062012,1307.71276855469,15,10,1183.9169921875
-155.68572325221,19.1344882206077,90,33167157,16.6811695098877,2279.67944335938,19.9076519012451,124.603546142578,1242.87731933594,15,10,1195.23022460938
-155.675401426198,19.0970568203496,91,33221514,18.3709259033203,1984.54064941406,20.2963066101074,123.641784667969,937.442260742188,15,10,1254.31677246094
-155.683844219774,19.1169799437513,92,33194335,17.4185276031494,1985.20568847656,20.4804210662842,124.335594177246,1106.60607910156,15,10,1222.37817382812
-155.605898351223,19.2432223742085,93,32990507,14.4433374404907,3190.65600585938,19.2812442779541,118.725410461426,1811.88537597656,15,10,1092.88842773438
-155.677082015232,19.1217920382226,94,33180747,17.063835144043,2327.53393554688,19.9020690917969,124.526573181152,1171.9892578125,15,10,1209.92944335938
-155.578201057247,19.2692336450018,95,32936153,14.1172924041748,3269.49536132812,19.4968643188477,117.805503845215,1946.40856933594,12.0119791030884,8.00798606872559,1070.54699707031
-155.563582334876,19.2812419500488,96,32922565,14.1226625442505,3333.82495117188,19.6251258850098,118.026145935059,1963.00207519531,10.0559949874878,6.7039966583252,1068.73681640625
-155.660210412886,19.1934719514179,97,33072036,14.9487533569336,2780.55908203125,19.168773651123,120.306602478027,1652.56994628906,15,10,1123.16613769531
-155.684212244719,19.1509082514948,98,33139979,16.0628471374512,2473.63354492188,19.7146835327148,123.773979187012,1372.50354003906,15,10,1171.7646484375
-155.680511500287,19.1259138195881,99,33180746,17.0228672027588,2147.09692382812,20.1417903900146,124.531188964844,1177.24523925781,15,10,1208.81408691406
-155.68010685432,19.113196797704,100,33194336,17.4265727996826,2217.38916015625,20.0420379638672,124.310127258301,1103.42919921875,15,10,1222.72509765625
-155.223899691828,19.3756536653444,101,32773118,18.0664463043213,3771.9208984375,22.8023529052734,125.793556213379,1008.01971435547,26,17,1225.71325683594
-155.227346239639,19.3820512746222,102,32759529,17.8720073699951,3928.42919921875,22.7264728546143,126.139709472656,1047.78662109375,26,17,1215.15502929688
-155.167902044014,19.3592587798729,103,32800302,18.9737529754639,3840.30395507812,22.7073955535889,122.995376586914,835.273193359375,34,22,1252.36938476562
-155.117763161574,19.3544114828752,104,32800307,19.7719860076904,3888.57055664062,22.5885429382324,120.746536254883,696.8935546875,51.4772644042969,33.3181762695312,1277.81420898438
-155.139633361671,19.3698450204031,105,32773127,19.2527866363525,3915.26635742188,22.6261672973633,122.118782043457,794.221313476562,36.689094543457,23.7064685821533,1261.51770019531
-155.154253912668,19.3533511025826,106,32800303,19.0448398590088,3877.6474609375,22.6639041900635,122.656181335449,830.150695800781,34,22,1254.359375
-155.154523838139,19.3586860079112,107,32800303,19.0448398590088,3877.6474609375,22.6639041900635,122.656181335449,830.150695800781,34,22,1254.359375
-155.143011995836,19.3523727892095,108,32800304,19.1718883514404,3925.46557617188,22.6155681610107,122.233863830566,801.093383789062,34,22,1259.45275878906
-155.139969445707,19.3365205923323,109,32827483,19.6934204101562,3858.41796875,22.6083698272705,121.108932495117,722.704528808594,34,22,1275.0498046875
-155.218127837685,19.3781356890683,110,32759530,17.9475975036621,3999.50024414062,22.6668033599854,125.866539001465,1026.16723632812,26,17,1217.58068847656
-155.123203612092,19.3732891764644,111,32773128,19.4328765869141,3845.50244140625,22.6535491943359,121.661979675293,757.687622070312,38.4828224182129,25.0517635345459,1267.00170898438
-155.233072758158,19.3978772110509,112,32732350,17.4589157104492,4119.1689453125,22.721342086792,126.95849609375,1130.52844238281,23.7055950164795,15.4703960418701,1201.85546875
-155.162682967342,19.3531789157941,113,32800303,19.0448398590088,3877.6474609375,22.6639041900635,122.656181335449,830.150695800781,34,22,1254.359375
-155.116714207279,19.3505577736643,114,32813896,19.9003772735596,3899.1005859375,22.5568351745605,120.446060180664,686.716247558594,49.2600402832031,31.8400268554688,1280.55944824219
-155.139304403031,19.3446304654864,115,32813894,19.4765911102295,3903.4521484375,22.6013221740723,121.496475219727,756.766052246094,36.0661392211914,23.2396831512451,1267.51062011719
-155.120244448144,19.3446455891584,116,32813896,19.9003772735596,3899.1005859375,22.5568351745605,120.446060180664,686.716247558594,49.2600402832031,31.8400268554688,1280.55944824219
-155.229083220181,19.3852002007579,117,32745940,17.6886367797852,4103.68994140625,22.675313949585,126.45881652832,1083.06018066406,26.2042064666748,17.1021022796631,1208.53173828125
-155.119839642715,19.3604481087408,118,32786718,19.688159942627,3860.78271484375,22.6225090026855,120.976943969727,706.316528320312,45.5879859924316,29.4924926757812,1276.01196289062
-155.157945513526,19.3634235606367,119,32786714,18.8928451538086,3959.49926757812,22.6227893829346,122.99674987793,867.622924804688,34,22,1248.72534179688
-155.12548134628,19.3735245182658,120,32773128,19.4328765869141,3845.50244140625,22.6535491943359,121.661979675293,757.687622070312,38.4828224182129,25.0517635345459,1267.00170898438
-155.13097607589,19.3510688630787,121,32813895,19.6644477844238,3908.77319335938,22.5754795074463,121.012664794922,721.739929199219,45.4218711853027,29.2812461853027,1274.71447753906
-155.255115670633,19.499022618665,122,32569279,16.7476692199707,4807.50244140625,22.8964309692383,129.072372436523,1284.46374511719,21,14,1167.0966796875
-155.230487276563,19.4685293289264,123,32610049,17.5258445739746,4610.81494140625,22.78395652771,127.863868713379,1120.60534667969,37,24,1198.75439453125
-155.214078862257,19.4775638486691,124,32596461,17.742015838623,4612.32080078125,22.7940006256104,127.539863586426,1069.53247070312,32.0762634277344,20.922664642334,1206.69421386719
-155.236486925788,19.5177690551356,125,32528514,17.3432140350342,4742.5166015625,22.9383220672607,128.635238647461,1159.39916992188,21,14,1191.12133789062
-155.263877585745,19.4976306917398,126,32569278,16.5108509063721,4814.21533203125,22.9091911315918,128.904449462891,1322.38781738281,21,14,1159.357421875
-155.263030962624,19.4935950898471,127,32569279,16.7476692199707,4807.50244140625,22.8964309692383,129.072372436523,1284.46374511719,21,14,1167.0966796875
-155.24763251289,19.5019878384174,128,32555691,17.0249309539795,4799.4912109375,22.9044075012207,128.948806762695,1217.9658203125,21,14,1178.32800292969
-155.26652888783,19.4965227294449,129,32569278,16.5108509063721,4814.21533203125,22.9091911315918,128.904449462891,1322.38781738281,21,14,1159.357421875
-155.251560812603,19.4940362175167,130,32569280,17.0279388427734,4784.859375,22.8815174102783,128.868209838867,1214.54479980469,21,14,1178.5263671875
-155.249886218083,19.4748555348422,131,32610047,17.1347370147705,4636.3056640625,22.8123798370361,128.555435180664,1194.52514648438,37,24,1187.09399414062
-155.250529841676,19.4780176852142,132,32596458,17.0588417053223,4693.30712890625,22.8417091369629,128.69612121582,1208.25280761719,34.8704376220703,22.6690235137939,1181.35278320312
-155.222920882009,19.4848752208602,133,32582872,17.7352333068848,4642.55712890625,22.8137531280518,127.618446350098,1074.30932617188,21,14,1205.5126953125
-155.267776437572,19.4965161290474,134,32569278,16.5108509063721,4814.21533203125,22.9091911315918,128.904449462891,1322.38781738281,21,14,1159.357421875
-155.232012290153,19.5123872063941,135,32542103,17.322774887085,4750.9140625,22.9124984741211,128.591247558594,1155.1796875,21,14,1191.28332519531
-155.23307533905,19.4767164250015,136,32596460,17.4933700561523,4648.5654296875,22.8109474182129,127.97004699707,1122.31237792969,36.7490196228027,23.8431358337402,1197.32080078125
-155.248491889075,19.4711156344053,137,32610047,17.1347370147705,4636.3056640625,22.8123798370361,128.555435180664,1194.52514648438,37,24,1187.09399414062
-155.255682705051,19.5062589824451,138,32555690,16.7560234069824,4824.74755859375,22.9185333251953,129.183517456055,1270.7763671875,21,14,1167.423828125
-155.239026439267,19.5147300358387,139,32542103,17.322774887085,4750.9140625,22.9124984741211,128.591247558594,1155.1796875,21,14,1191.28332519531
-155.247760319616,19.5112347589604,140,32542102,17.0487308502197,4793.0615234375,22.9294013977051,129.002838134766,1207.91235351562,21,14,1179.41967773438
-158.096661111111,21.4177555555556,141,29416340,19.6965808868408,2548.84594726562,40.1093215942383,141.12043762207,669.104553222656,53,34,1291.51672363281
-156.277379,20.827244,142,30381339,18.3375282287598,3694.85180664062,30.7635726928711,137.416351318359,837.3251953125,44.8498268127441,29.1098976135254,1207.93395996094
-158.19395,21.536533,143,29226084,20.4544258117676,2952.50317382812,37.1106491088867,138.837432861328,547.257141113281,28,18,1308.02575683594
-156.907542101066,21.1463179889582,144,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.907504360639,21.1407815140105,145,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.905834858542,21.1486088054269,146,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.908721743235,21.123998855002,147,29905661,16.3730297088623,5567.81396484375,38.9252052307129,143.175720214844,1202.65063476562,29.4374866485596,18.958324432373,1164.94519042969
-156.903254853603,21.145876589566,148,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.910251673945,21.1405084013762,149,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.90073319951,21.1431089401108,150,29864895,18.0986251831055,4991.6171875,36.8297882080078,140.844696044922,1046.26647949219,28,18,1181.95947265625
-156.915264716171,21.1557965495072,151,29851304,19.7282810211182,4371.6806640625,35.3402214050293,137.006774902344,634.204345703125,30.302885055542,19.5352573394775,1198.32275390625
-156.909560009539,21.1308005398486,152,29892072,16.7445983886719,5616.62109375,38.4846496582031,143.437133789062,1075.2646484375,33.3269271850586,21.5512866973877,1169.109375
-156.916488637046,21.1584577217569,153,29837715,22.4728183746338,3808.90600585938,34.5051536560059,133.106994628906,431.334228515625,27.2278671264648,17.4852447509766,1204.41442871094
-156.905669774241,21.1357014603087,154,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.907772063552,21.1230840232132,155,29905661,16.3730297088623,5567.81396484375,38.9252052307129,143.175720214844,1202.65063476562,29.4374866485596,18.958324432373,1164.94519042969
-156.904154973543,21.1386900366261,156,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.908203660716,21.1314249917013,157,29892072,16.7445983886719,5616.62109375,38.4846496582031,143.437133789062,1075.2646484375,33.3269271850586,21.5512866973877,1169.109375
-156.908349860167,21.14500944762,158,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.907023845597,21.1372986336997,159,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.904348259898,21.1345291380334,160,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.907216843378,21.1427467192195,161,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.907810643895,21.1436481307824,162,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.899934908958,21.1314490696631,163,29892073,17.0329074859619,5739.89306640625,38.2853202819824,142.396255493164,975.746520996094,29.2610607147217,18.8407077789307,1156.10632324219
-156.904268705022,21.1442906626711,164,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.899266082804,21.1379250174543,165,29878484,17.3879699707031,5395.96484375,37.8696746826172,142.364151000977,1162.51940917969,28,18,1169.88708496094
-156.902916678906,21.141862640184,166,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.904525200004,21.1370058230144,167,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.910959815449,21.1538469285018,168,29851305,19.5233135223389,4631.06982421875,35.564094543457,138.755508422852,590.881286621094,28.3884449005127,18.2589626312256,1191.24133300781
-156.906413699527,21.1464665903276,169,29864894,17.6044330596924,5184.23193359375,37.0196342468262,142.805328369141,1051.2490234375,28.9984130859375,18.6656093597412,1178.31628417969
-156.912148549033,21.1507729944598,170,29851304,19.7282810211182,4371.6806640625,35.3402214050293,137.006774902344,634.204345703125,30.302885055542,19.5352573394775,1198.32275390625
-156.906632198215,21.1357133639375,171,29878483,17.2214317321777,5418.4287109375,38.0075378417969,143.274169921875,1056.06884765625,30.274227142334,19.5161514282227,1172.63220214844
-156.906759013172,21.1266839152138,172,29892072,16.7445983886719,5616.62109375,38.4846496582031,143.437133789062,1075.2646484375,33.3269271850586,21.5512866973877,1169.109375
-158.223280555556,21.5472722222222,173,29212492,21.979549407959,2115.10546875,37.7297515869141,137.938568115234,344.751251220703,34,22,1352.27160644531
-156.929944,21.116536,174,29905659,17.3692817687988,3756.80908203125,40.1180610656738,144.280288696289,1004.66595458984,28,18,1191.34558105469
-156.929944,21.119022,175,29905659,17.3692817687988,3756.80908203125,40.1180610656738,144.280288696289,1004.66595458984,28,18,1191.34558105469
-156.959069444444,21.1125694444444,176,29919245,19.8095397949219,1477.26440429688,44.358585357666,133.693878173828,623.972229003906,39.9163856506348,26.0225372314453,1249.15124511719
-156.339097222222,20.6202666666667,177,30721060,19.2870025634766,2157.75537109375,43.136058807373,134.503860473633,702.31005859375,34,22,1235.72900390625
-156.976552777778,20.8759166666667,178,30299738,20.6423664093018,4028.97729492188,40.4726295471191,132.051788330078,475.351257324219,26,17,1262.04235839844
-156.967322222222,20.8734472222222,179,30313328,20.5282878875732,3899.23168945312,40.6678848266602,132.102478027344,503.607513427734,26,17,1257.44958496094
-156.988458333333,20.8780555555556,180,30299737,20.5346755981445,3777.12158203125,40.7343559265137,132.174591064453,507.544830322266,26,17,1260.10144042969
-155.456834,19.332256,181,32841041,17.6010189056396,3490.28125,21.8717918395996,128.634963989258,1105.78967285156,15,10,1208.48413085938
-155.936438888889,19.7684166666667,182,32120774,20.4781265258789,1112.77600097656,23.9769382476807,136.820877075195,582.402465820312,28.3700466156006,18.2466983795166,1295.47912597656
-155.04493,19.70426,183,32229573,24.2998294830322,2857.5927734375,22.6723747253418,118.400634765625,30.4655475616455,56.0600090026855,36.0400047302246,1387
-155.04493,19.70426,184,32229573,24.2998294830322,2857.5927734375,22.6723747253418,118.400634765625,30.4655475616455,56.0600090026855,36.0400047302246,1387
