"PlotID","Long_Dec","Lat_Dec","newMAT","newMAP","newPET","AridInd"
86,-155.671083862622,19.0967312383371,19.2942779541016,1222.50146484375,1452.51135253906,1.52179638671875
402,-155.67,19.15,16.825813293457,1476.41870117188,1312.0126953125,1.675466796875
80,-155.664037144528,19.1908970631664,14.9682220458984,1626.15673828125,1252.89392089844,1.5158259765625
84,-155.661838998027,19.1925001795034,14.9682220458984,1626.15673828125,1252.89392089844,1.5158259765625
97,-155.660210412886,19.1934719514179,14.9682220458984,1626.15673828125,1252.89392089844,1.5158259765625
389,-155.65,20.04,18.398664855957,1582.70263671875,1450.46740722656,1.60677158203125
530,-155.64,19.02,23.1051010131836,1138.81530761719,1792.08288574219,0.94236181640625
396,-155.64,19.14,17.8371078491211,1483.79675292969,1341.15344238281,2.704461328125
366,-155.64,19.18,15.8394119262695,1643.61047363281,1261.03161621094,1.707273046875
421,-155.63,19.1,20.0553039550781,1282.26049804688,1496.91088867188,1.634615625
478,-155.63,19.23,13.6430740356445,1771.28967285156,1214.95886230469,1.6096578125
372,-155.63,20.11,20.1139831542969,1659.43078613281,1546.03771972656,1.777240625
361,-155.61,19.18,17.1931396484375,1632.52319335938,1300.75085449219,3.44236484375
413,-155.61,20.05,19.3367767333984,1585.00610351562,1509.04577636719,1.6987904296875
83,-155.608965711679,19.2448040587541,13.5390975952148,1841.82861328125,1204.77783203125,1.782825390625
81,-155.608034323164,19.2400133446564,13.903108215332,1837.25500488281,1207.1240234375,1.77654296875
93,-155.605898351223,19.2432223742085,13.903108215332,1837.25500488281,1207.1240234375,1.77654296875
79,-155.604026943525,19.2451272863195,13.5390975952148,1841.82861328125,1204.77783203125,1.782825390625
61,-155.600690246458,19.2668560399663,12.824072265625,1841.77270507812,1199.78283691406,1.5472357421875
82,-155.600402175363,19.2516082987534,13.910758972168,1870.71630859375,1199.8271484375,1.8630162109375
71,-155.591915228488,19.2554672899543,13.5453826904297,1873.0625,1195.76806640625,1.728031640625
467,-155.59,19.02,24.4440658569336,1036.96960449219,1955.09912109375,0.7248138671875
367,-155.59,19.14,20.8697509765625,1411.34777832031,1551.64697265625,2.1972634765625
404,-155.59,19.15,20.2241317749023,1445.20739746094,1496.93334960938,2.494073828125
67,-155.583347900272,19.2754549822518,13.104817199707,1896.50146484375,1195.33532714844,1.7624599609375
78,-155.579799994012,19.2656802620036,13.5626007080078,1900.67346191406,1194.31188964844,1.88355703125
95,-155.578201057247,19.2692336450018,13.5440017700195,1924.51391601562,1198.24169921875,1.7744447265625
59,-155.574358357426,19.2959270071373,12.1594017028809,1915.39453125,1191.08544921875,1.649526171875
373,-155.57,19.23,17.0539993286133,1761.74011230469,1295.54431152344,3.0280373046875
68,-155.565224744248,19.3103415040503,11.4950706481934,1906.63513183594,1195.54858398438,1.34178759765625
96,-155.563582334876,19.2812419500488,13.5410842895508,1949.21350097656,1197.99633789062,1.8908927734375
60,-155.560506846501,19.3023889088873,12.3070823669434,1940.4296875,1192.59851074219,1.5825544921875
